#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
123,-23036.28834767142,2831.3866919175953,-20204.901655753823,150.34752402626407,100
126,-22707.755524045817,2878.667972334928,-19829.087551710887,152.8581748899661,100
129,-22707.1777764507,2824.4616790572654,-19882.716097393433,149.9798036649398,99.6
132,-22906.078189432155,2859.661858638388,-20046.416330793767,151.8489442738184,98.5
135,-22792.337243783433,2852.5099143678576,-19939.827329415577,151.4691737832254,99.1
138,-22682.772757471786,2861.855791268,-19820.916966203786,151.9654427866087,99
141,-22824.59987968199,2826.5489171787976,-19998.050962503192,150.09063666578754,99.6
144,-22927.509749530116,2887.410419822074,-20040.099329708042,153.32240160169508,99.4
147,-22789.307551327453,2866.41159021897,-19922.895961108483,152.2073571440488,99.9
150,-22877.9956594533,2798.426269614946,-20079.569389838354,148.59731523344558,100
153,-22829.63056895649,2804.288640348658,-20025.34192860783,148.90860896356506,101
156,-22827.923933208687,2843.31974030463,-19984.60419290406,150.98117264946262,100
159,-22834.501125474228,2831.821487047437,-20002.67963842679,150.37061178443466,101
162,-22766.02273972814,2791.2221128980655,-19974.800626830074,148.21477224552663,101
165,-22868.59024925623,2881.442661508737,-19987.147587747495,153.00551175794516,101
168,-22981.192893426094,2862.8193992254837,-20118.373494200612,152.01661067227872,99.5
171,-22698.478383969312,2774.426535113622,-19924.05184885569,147.3229217816921,99.6
174,-22676.238262212893,2914.610831360997,-19761.627430851895,154.7667520110003,100
177,-22563.30880719128,2901.758299055162,-19661.55050813612,154.08427850246616,100
180,-22710.622800907426,2868.532651708356,-19842.09014919907,152.3199861763696,99.6
183,-22786.01244988758,2799.751399148808,-19986.261050738773,148.6676800285472,100
186,-22961.580227512604,2879.8584600395698,-20081.721767473035,152.92139016158112,100
189,-22829.03893246707,2895.4911462407,-19933.54778622637,153.75149071652424,101
192,-23037.98638098863,2858.9884591878454,-20178.997921800787,151.8131865511595,100
195,-22941.469849575544,2848.8039966457827,-20092.66585292976,151.27238838639158,101
198,-23170.096894493006,2855.6563557295217,-20314.440538763483,151.63625080932374,101
201,-23041.716846473748,2826.2181479777173,-20215.49869849603,150.07307271715823,101
204,-22870.407268133597,2837.703556044614,-20032.703712088984,150.68295149854066,101
207,-22916.316360043013,2873.791816527175,-20042.524543515836,152.59924948265433,100
210,-22622.957616389598,2806.72742244542,-19816.23019394418,149.0381090600847,100
213,-22674.314986109544,2841.8482202616487,-19832.466765847894,150.90303447227586,100
216,-22762.722852536244,2845.143878761596,-19917.57897377465,151.07803497535713,100
219,-22932.909562761284,2845.989725296124,-20086.91983746516,151.12294969242333,100
222,-22924.596673685664,2831.8650942622116,-20092.731579423453,150.37292734125694,101
225,-22959.722314041603,2800.6527396869733,-20159.06957435463,148.7155414946636,101
228,-22895.71706381133,2835.781346643805,-20059.935717167526,150.58088157467736,101
231,-22621.34034324769,2881.538680414891,-19739.8016628328,153.01061039206715,101
234,-22469.68878480159,2852.6666506681668,-19617.022134133425,151.47749653007725,101
237,-22354.192682714493,2904.440329873286,-19449.752352841206,154.22669518261026,101
240,-22698.007035208328,2911.9015490390857,-19786.105486169243,154.62288826743244,101
243,-22785.65719123883,2780.5749115199014,-20005.082279718932,147.64940250299534,101
246,-22654.850453099672,2865.2868481075348,-19789.563604992138,152.1476329841151,101
249,-22645.564263119784,2862.845842549219,-19782.718420570563,152.0180148210875,100
252,-22559.182142262056,2890.9879968553073,-19668.19414540675,153.51237206757858,100
255,-22605.718003817557,2944.6437166850164,-19661.074287132542,156.36150766932153,100
258,-22592.460737583024,2808.794693349898,-19783.666044233127,149.14788179542566,100
261,-22669.981656282296,2845.8106097911696,-19824.171046491127,151.11343860276486,100
264,-22477.698538680153,2843.438634536439,-19634.259904143713,150.98748597057292,100
267,-22509.43156984751,2840.2572158511452,-19669.174353996365,150.8185516375868,101
270,-22645.1256684697,2894.7358470727327,-19750.389821396966,153.71138409310646,101
273,-22650.554847111198,2864.036245684905,-19786.518601426294,152.08122560206434,101
276,-22588.486895053124,2848.8056269125054,-19739.68126814062,151.2724749540674,101
279,-22623.079243205008,2904.5392334325197,-19718.54000977249,154.23194699271824,101
282,-22451.6553264737,2827.6604186096115,-19623.99490786409,150.1496577414151,101
285,-22372.932999556666,2840.611098251701,-19532.321901304964,150.8373429043791,101
288,-22569.862834595784,2832.218170717137,-19737.644663878647,150.39167581208275,100
291,-22651.26276142031,2876.4470126308534,-19774.815748789457,152.7402412310198,100
294,-22826.794352589568,2858.4991570775505,-19968.29519551202,151.7872044551803,100
297,-22737.871759053203,2787.2568118522354,-19950.614947200967,148.0042135126057,100
300,-22662.499079256493,2861.5342662748067,-19800.964812981685,151.94836970832617,100
303,-22860.216172149303,2893.7146550972398,-19966.501517052064,153.65715847796557,101
306,-22581.015361386933,2879.956908713957,-19701.058452672976,152.92661781716063,101
309,-22727.888244734568,2845.7263514647284,-19882.16189326984,151.1089644591252,101
312,-22686.673697613965,2840.189017499225,-19846.48468011474,150.8149302836463,101
315,-22787.586579106137,2911.1614633026875,-19876.42511580345,154.5835894820167,101
318,-22733.871856882397,2888.476007418268,-19845.39584946413,153.37898463826096,101
321,-22665.30208705603,2852.8524163175343,-19812.449670738493,151.48736074449602,101
324,-22626.062541519903,2855.4200001627573,-19770.642541357145,151.62370025437684,100
327,-22923.906464822736,2867.927946062194,-20055.97851876054,152.2878761163327,100
330,-23038.99115390987,2862.850100262006,-20176.14105364786,152.01824090697585,100
333,-23123.65333591179,2821.5132526988164,-20302.140083212973,149.8232412978029,100
336,-22998.72689534072,2883.6055792990364,-20115.12131604168,153.12036337301146,100
339,-22796.161462047807,2906.616804739672,-19889.544657308135,154.34226668268144,100
342,-22988.113506987647,2854.719050989731,-20133.394455997917,151.5864796327876,101
345,-22861.280684430676,2779.896817029236,-20081.38386740144,147.61339547222894,101
348,-22992.683253200812,2827.702445633028,-20164.980807567783,150.15188938957922,101
351,-22600.575204840105,2832.1162159560963,-19768.45898888401,150.386261982199,101
354,-22752.098314076313,2837.8802161325957,-19914.218097943718,150.6923322047855,101
357,-22779.911363639418,2822.410251435789,-19957.50111220363,149.87087221291014,101
360,-22808.18552269967,2806.209409855117,-20001.976112844553,149.01060242858543,101
363,-22757.163968461435,2869.3680572275334,-19887.7959112339,152.3643464722362,100
366,-22946.5690442232,2819.9945823284443,-20126.574461894757,149.74259942339933,100
369,-22792.75695048405,2871.1445982936048,-19921.612352190445,152.45868136170125,101
372,-23105.286783109157,2881.97762143806,-20223.309161671095,153.0339182984776,100
375,-23009.182833259663,2841.6739207042183,-20167.508912555444,150.8937791109459,100
378,-22828.98103808344,2875.5159455627763,-19953.465092520662,152.69080127681386,101
381,-22620.141065685195,2886.309409407033,-19733.831656278162,153.26393760230528,101
384,-22572.776099335955,2876.449773588891,-19696.326325747064,152.74038783876014,101
387,-22908.528850043353,2818.3189742913405,-20090.20987575201,149.65362410952358,101
390,-22683.854595101817,2916.316057026894,-19767.53853807492,154.85730003028198,101
393,-22702.17805142299,2852.254319933972,-19849.92373148902,151.45560163838226,101
396,-22988.724808280065,2818.559560979752,-20170.165247300312,149.66639933836095,101
399,-22772.84464675776,2850.2872858890105,-19922.55736086875,151.35115151181373,101
402,-22864.899523169122,2856.9353712626125,-20007.96415190651,151.70416693647806,101
405,-22959.465619357317,2860.162984819821,-20099.302634537496,151.87555423169462,101
408,-22966.957579321548,2849.6294786872845,-20117.328100634262,151.3162217424719,100
411,-23116.095002149857,2853.05029457703,-20263.044707572826,151.49786814232291,100
414,-22994.608416593037,2829.935302351867,-20164.67311424117,150.270454783752,101
417,-22858.389227999185,2810.915189403069,-20047.474038596116,149.26048080290556,101
420,-22839.006013973645,2846.4591306217703,-19992.546883351875,151.14787526287867,101
423,-23135.751198566228,2854.059064666233,-20281.692133899996,151.55143415139418,101
426,-23163.955003626703,2847.6944775675192,-20316.260526059184,151.21347257430804,101
429,-23154.458412368826,2862.038271934614,-20292.420140434213,151.97513256740987,101
432,-23153.94150090462,2866.1497493483657,-20287.791751556255,152.19345331145095,101
435,-22921.212034025346,2875.9054501040428,-20045.3065839213,152.71148409048376,101
438,-23173.223735924752,2898.236280995905,-20274.987454928847,153.89725823557833,101
441,-22809.75095126877,2885.1006773704135,-19924.650273898354,153.19975355092308,101
444,-22880.66784392012,2855.3855133731363,-20025.282330546983,151.62186899499926,100
447,-22999.430192640808,2887.757875840616,-20111.67231680019,153.3408516255809,100
450,-22813.252784153912,2829.304399004466,-19983.948385149444,150.23695361753818,100
453,-22837.259066483995,2834.894899574265,-20002.36416690973,150.53381095643007,101
456,-23019.101499778626,2885.0140874621393,-20134.087412316487,153.19515559955462,100
459,-22779.28099714723,2821.9995311882226,-19957.281465959008,149.84906283856176,101
462,-22978.25003246413,2825.1382255406925,-20153.111806923436,150.01572849603488,101
465,-22956.64674431976,2807.6890309625646,-20148.9577133572,149.08917077484375,101
468,-22930.952935584384,2841.047637759277,-20089.905297825106,150.86052328955614,101
471,-23102.83444421494,2810.9984263814995,-20291.83601783344,149.26490071264453,101
474,-23252.287312788627,2838.112417184513,-20414.174895604112,150.7046621536871,101
477,-23001.460097248317,2845.579997859934,-20155.88009938838,151.10119303667133,101
480,-23225.74871435613,2874.31663873427,-20351.43207562186,152.6271177069474,101
483,-23093.365795427933,2822.4149097802156,-20270.95088564772,149.87111957246458,101
486,-23207.155842285647,2857.1597320212354,-20349.996110264412,151.71608056333937,101
489,-22982.955376436206,2870.3987555119184,-20112.55662092429,152.41907687536968,101
492,-23001.62982543971,2878.7297914995997,-20122.90003394011,152.86145750705703,101
495,-22895.245026491437,2822.877515489999,-20072.367511001437,149.8956840811786,101
498,-23034.344195508835,2809.8004051120033,-20224.54379039683,149.20128540636594,101
501,-22929.04321473425,2850.941733214344,-20078.10148151991,151.38590287066214,101
504,-22663.190679256164,2848.734985282577,-19814.45569397359,151.26872386129602,101
507,-23030.397385883378,2848.407279245599,-20181.99010663778,151.2513225676442,101
510,-22708.817202484643,2810.3701925495275,-19898.447009935117,149.23154129853975,101
513,-22676.886291759904,2844.8079414433137,-19832.07835031659,151.06019659807862,101
516,-22655.23607302345,2855.2689169241876,-19799.967156099265,151.61567768688167,101
519,-22871.951282431313,2866.170276241892,-20005.78100618942,152.19454329595447,101
522,-22789.917505255376,2892.6931721117453,-19897.224333143633,153.6029174101021,101
525,-23101.461037542074,2855.3359840457656,-20246.125053496307,151.61923897213515,101
528,-22871.569970726952,2835.9726400053023,-20035.597330721648,150.5910393123491,101
531,-22991.783924122836,2825.5270131396946,-20166.256910983142,150.036373239845,101
534,-22892.299455250235,2885.2769653974656,-20007.02248985277,153.20911450061547,101
537,-23160.406411012722,2891.597152149605,-20268.80925886312,153.54471840533122,101
540,-23086.613934979905,2859.773281266632,-20226.840653713272,151.854860850429,101
543,-22889.508968904673,2875.6579500048547,-20013.85101889982,152.69834175735937,101
546,-22856.66711710718,2823.1490494827954,-20033.518067624384,149.9101026216141,101
549,-22984.79409240214,2844.443301037928,-20140.35079136421,151.04083407784563,101
552,-22781.335947719403,2843.958344877162,-19937.37760284224,151.0150827531535,101
555,-22978.06262897991,2838.1397449456676,-20139.922884034244,150.70611326640105,101
558,-23214.752456177317,2867.7102742414636,-20347.042181935853,152.27631767417765,101
561,-22805.050611828832,2846.2350114726937,-19958.815600356138,151.13597446556025,101
564,-22938.064947301304,2828.611960674702,-20109.452986626602,150.2001849244034,101
567,-23071.707854606604,2855.0364192831767,-20216.671435323427,151.60333198900588,101
570,-22912.432646806614,2836.48423777899,-20075.948409027624,150.61820531506814,101
573,-22955.735977548262,2869.310474684245,-20086.42550286402,152.36128882107354,101
576,-23111.977866187575,2872.7436140337877,-20239.234252153787,152.54358960051647,101
579,-23150.88680531828,2918.9330940678146,-20231.953711250466,154.9962655204111,101
582,-22853.08754484408,2847.2536992738683,-20005.83384557021,151.19006710825704,101
585,-23098.325667470213,2831.1904167384246,-20267.13525073179,150.3371017525067,101
588,-23080.282873537886,2873.2545377807905,-20207.028335757095,152.5707198122065,101
591,-23300.249171072384,2866.108389519126,-20434.14078155326,152.19125709150754,101
594,-22853.982869821208,2881.0983852978734,-19972.884484523333,152.9872305828474,101
597,-22937.92125754498,2819.4613191024755,-20118.459938442502,149.71428297834873,101
600,-22827.4559966824,2849.6226980153715,-19977.83329866703,151.3158616866603,101
603,-23154.66436999444,2854.9654860386813,-20299.69888395576,151.5995654114093,101
606,-23146.945668560045,2877.5465591710813,-20269.399109388964,152.79862749819654,101
609,-22985.925695051017,2865.7824190088186,-20120.1432760422,152.1739479548678,101
612,-23067.362387038913,2829.125119396414,-20238.2372676425,150.22743381395358,101
615,-23045.34339451611,2869.0648340895987,-20176.27856042651,152.34824522822524,101
618,-22910.449463041252,2872.7054334996837,-20037.74402954157,152.54156220214486,101
621,-22981.0048593831,2849.9771839026785,-20131.02767548042,151.33468499878893,101
624,-22875.424772092054,2846.157462072613,-20029.26731001944,151.1318565680208,101
627,-23027.317811128305,2852.454012826526,-20174.86379830178,151.46620539379543,101
630,-22737.25216904664,2804.2313876939197,-19933.02078135272,148.90556882958816,101
633,-22750.336932328806,2844.6128586167347,-19905.72407371207,151.04983763861895,101
636,-22688.334500307916,2830.51419640757,-19857.820303900346,150.30119424021586,101
639,-22956.50208070378,2888.5061754151316,-20067.995905288648,153.38058656838453,101
642,-22885.791726588388,2839.248135195879,-20046.54359139251,150.76496913735994,101
645,-23043.46099458958,2892.0719196219143,-20151.389074967665,153.56992870746114,101
648,-22550.42118771306,2809.3912552544343,-19741.029932458623,149.17955942022041,101
651,-22887.714173164364,2866.348863816039,-20021.365309348326,152.20402635232097,101
654,-22568.057605906477,2863.454034297028,-19704.60357160945,152.05030999421848,101
657,-22598.41327250353,2851.998952522725,-19746.414319980806,151.4420415485127,101
660,-22888.42391642042,2835.5628838625826,-20052.861032557837,150.56928113227136,101
663,-22793.50341334025,2878.3714941226763,-19915.131919217576,152.84243180363072,101
666,-22887.845560270813,2839.0191180398306,-20048.82644223098,150.75280825433052,101
669,-22882.500176575573,2819.3569131027043,-20063.14326347287,149.70873898691733,101
672,-22786.94447662079,2824.7672865797226,-19962.177190041068,149.99603152051898,101
675,-22888.950153196638,2898.713137448256,-19990.237015748382,153.92257946320564,101
678,-22888.97840149593,2876.778960049582,-20012.199441446348,152.75786774337692,101
681,-22744.088341899158,2869.3867896898955,-19874.701552209262,152.36534117188043,101
684,-22764.27223658457,2893.5160956084405,-19870.75614097613,153.64661490664835,101
687,-22826.65285701098,2865.7402667753568,-19960.912590235625,152.1717096580109,101
690,-22514.13900011558,2900.2391276211024,-19613.89987249448,154.00361002142319,101
693,-22708.239097300597,2845.153611146685,-19863.085486153912,151.07855176806692,101
696,-23177.800281699936,2889.3894773175343,-20288.4108043824,153.42749017726743,101
699,-22990.0337686681,2852.20434707275,-20137.82942159535,151.45294806373113,101
702,-22787.56530440958,2902.148774350579,-19885.416530059003,154.10501286348682,101
705,-22680.280659366428,2846.5473228920796,-19833.73333647435,151.15255830017523,101
708,-22903.579343661957,2825.197278806776,-20078.38206485518,150.0188642430406,101
711,-22971.642252940306,2841.6641995983314,-20129.978053341976,150.8932629171653,101
714,-23020.619828821247,2824.424431170779,-20196.195397650466,149.97782579045008,101
717,-22845.895639271752,2860.266531486848,-19985.629107784902,151.88105259228703,101
720,-22883.009181443136,2866.55615519392,-20016.453026249215,152.2150335896953,101
723,-22960.625565305672,2776.7736875111887,-20183.851877794485,147.44755631235998,101
726,-23026.921338275948,2825.874720206076,-20201.04661806987,150.05483659445005,101
729,-22754.284148518316,2821.9177206068734,-19932.366427911442,149.84471867095647,101
732,-22530.90923261801,2851.125964389571,-19679.78326822844,151.39568560402134,101
735,-22672.43745008888,2825.33890448838,-19847.0985456005,150.02638461128578,101
738,-22721.455464003753,2862.6643354295925,-19858.79112857416,152.0083767359376,101
741,-22443.762112935394,2855.7262747938644,-19588.035838141528,151.63996353363518,101
744,-22790.302708717616,2907.5436996366657,-19882.75900908095,154.39148509329044,101
747,-22657.969101706054,2871.23220906465,-19786.736892641406,152.46333352120396,101
750,-22841.819171832307,2800.247269695298,-20041.57190213701,148.69401091055465,101
753,-22755.069767536537,2850.520780550468,-19904.54898698607,151.36355015178884,101
756,-22642.12079825488,2899.8835713344533,-19742.237226920428,153.98472987075274,101
759,-22705.153764878996,2903.7571427274484,-19801.396622151547,154.1904177302522,101
762,-22765.11122179238,2818.560472992328,-19946.55074880005,149.6664477665156,101
765,-22501.724271115905,2860.5690356387117,-19641.155235477192,151.89711565791143,101
768,-22547.814563794134,2880.114461457081,-19667.700102337054,152.93498391738277,101
771,-22768.321216760494,2881.1105806939718,-19887.210636066524,152.98787816221656,101
774,-22977.202956946727,2907.4050408512044,-20069.797916095522,154.38412226816374,101
777,-22629.9597358296,2832.224975279457,-19797.734760550145,150.3920371364825,101
780,-22630.664678183268,2864.306976344683,-19766.357701838584,152.0956014852638,101
783,-22736.420082509838,2857.258583638287,-19879.161498871552,151.72132961530113,101
786,-22688.581302372084,2840.6116821402725,-19847.969620231812,150.83737390904597,101
789,-22749.417167906257,2824.655618999213,-19924.761548907045,149.990101936866,101
792,-22811.0783676679,2807.0458769424795,-20004.032490725418,149.05501909405658,101
795,-22987.981797326283,2865.6590502509816,-20122.3227470753,152.16739703501787,101
798,-22957.140498741646,2909.644820825441,-20047.495677916206,154.50305528937605,101
801,-22944.360792774634,2880.7135334301047,-20063.64725934453,152.96679482760382,101
804,-22936.206712986852,2825.397320541898,-20110.809392444953,150.02948652210387,101
807,-22936.423195643205,2892.4065328507913,-20044.01666279241,153.58769677517571,101
810,-22943.832617709122,2775.7715886612286,-20168.061029047894,147.39434454819119,101
813,-22971.53331852109,2802.2301549074855,-20169.303163613607,148.79930273908928,101
816,-22907.258380976185,2895.0819036016355,-20012.17647737455,153.72975980365214,101
819,-22931.375189318234,2822.563688106726,-20108.81150121151,149.87901974840435,101
822,-22932.982361582253,2866.0464498502415,-20066.935911732013,152.18796807560506,101
825,-23020.867158819456,2812.674640899872,-20208.192517919582,149.35390823086647,102
828,-22859.232922663505,2873.4544090126196,-19985.778513650886,152.58133303749125,101
831,-23045.173974304955,2877.7577364399212,-20167.416237865033,152.80984107760318,101
834,-22933.24715376852,2844.8363191993235,-20088.410834569197,151.0617034658497,101
837,-22962.824088417547,2852.4584460127135,-20110.36564240483,151.46644079737655,101
840,-22946.002660336657,2849.228398634098,-20096.774261702558,151.29492426547768,101
843,-22943.00995163145,2832.4501845770196,-20110.55976705443,150.40399582102842,101
846,-22858.93511663581,2842.6822109006357,-20016.252905735175,150.94731963755925,101
849,-22701.53212007883,2824.594000255519,-19876.938119823313,149.9868299621921,101
852,-22837.660291696026,2843.107125102304,-19994.553166593723,150.96988271533553,101
855,-23163.570384788356,2878.016333081937,-20285.55405170642,152.82357264064242,101
858,-23106.26053198242,2809.850833580089,-20296.409698402334,149.20396317388486,101
861,-22836.189886040258,2890.557613086782,-19945.632272953477,153.4895185540816,102
864,-22838.64617712525,2818.004575848605,-20020.641601276646,149.6369294533122,102
867,-22754.099592405022,2837.411966803561,-19916.687625601462,150.66746801811388,102
870,-22544.030329173896,2859.765441992419,-19684.264887181478,151.85444458250225,102
873,-22706.697302302637,2830.618927591283,-19876.078374711353,150.30675549901687,102
876,-22997.793622683123,2831.6212628501144,-20166.172359833006,150.35997981657113,101
879,-23052.388479022804,2880.915594771319,-20171.472884251485,152.97752434838588,101
882,-22872.20957129309,2847.913836511576,-20024.295734781514,151.22512060324246,101
885,-22984.499766871857,2881.891449125845,-20102.608317746013,153.0293425215913,101
888,-22947.35768388014,2832.9193986917285,-20114.43828518841,150.42891123812282,101
891,-22975.037744623434,2839.6011966267793,-20135.436547996655,150.78371681040525,101
894,-22787.15787115012,2802.3129910486277,-19984.844880101493,148.8037013642422,101
897,-22726.56320069806,2852.4833090123457,-19874.079891685713,151.46776103047833,101
900,-22648.544251699946,2849.445617721926,-19799.09863397802,151.30645866737316,101
903,-22523.341740501564,2885.6936601878338,-19637.64808031373,153.23124112506608,101
906,-22562.23062891011,2864.9289094638284,-19697.30171944628,152.12862632953548,102
909,-22926.965982809867,2896.2446106846196,-20030.72137212525,153.791499915518,102
912,-22909.000671927628,2873.2221611556047,-20035.778510772023,152.5690006032242,101
915,-22908.51953392962,2858.507819761674,-20050.011714167944,151.7876644464323,101
918,-22768.64148263706,2870.364190015023,-19898.27729262204,152.41724143661108,101
921,-22935.024735073937,2887.8802296109297,-20047.14450546301,153.34734864927407,101
924,-22979.568983228877,2835.3914141914183,-20144.17756903746,150.56017603879235,101
927,-22775.668855200085,2814.6009989047525,-19961.067856295333,149.45619844691106,101
930,-22817.50992495392,2829.2771332683506,-19988.23279168557,150.23550579837328,101
933,-22944.768021954907,2815.7663106225355,-20129.00171133237,149.51807686570407,101
936,-22795.003574192582,2881.6767511256326,-19913.32682306695,153.0179419902412,101
939,-22544.89596195743,2854.6609051076875,-19690.235056849742,151.58339206815978,101
942,-23146.715225413573,2826.117330459393,-20320.59789495418,150.06771927522047,102
945,-22775.13676015586,2870.3595308514955,-19904.777229304364,152.4169940335621,102
948,-22700.207622674614,2837.9402649684143,-19862.2673577062,150.69552081685737,101
951,-22726.96932047524,2849.0430426788816,-19877.92627779636,151.2850818059472,101
954,-22992.5238315459,2867.584619561806,-20124.939211984092,152.26964537115995,101
957,-22810.625785658587,2810.3397144130395,-20000.286071245548,149.22992289990455,101
960,-22762.023209070758,2882.1747296797103,-19879.848479391047,153.0443848081147,101
963,-22721.33767914778,2921.7220337916874,-19799.61564535609,155.1443590970814,101
966,-22712.483259638888,2870.8164706361395,-19841.66678900275,152.44125767986887,101
969,-22643.043384369666,2923.771936110257,-19719.27144825941,155.2532095550469,101
972,-22728.848143981566,2919.4941940272283,-19809.353949954337,155.02606010476438,101
975,-22646.91111030655,2862.5065083849972,-19784.404601921553,151.99999607022102,101
978,-22809.185090643223,2877.4325813022706,-19931.752509340953,152.79257523750803,101
981,-22747.24410509612,2896.6397420670482,-19850.604363029073,153.81248151622367,101
984,-22853.39665882566,2872.7102774928535,-19980.686381332805,152.54181941970597,101
987,-22962.73712794372,2878.4050959891238,-20084.332031954596,152.84421607330944,101
990,-22963.675867052123,2831.0230249780743,-20132.65284207405,150.3282131973747,101
993,-22967.36965755149,2821.1709258286237,-20146.198731722867,149.80506363330792,101
996,-22745.03674526792,2883.308405077474,-19861.728340190446,153.1045833283627,101
999,-22748.106296673126,2806.2477309600945,-19941.85856571303,149.01263729131463,101
1002,-22729.646597244544,2856.7927909807813,-19872.853806263764,151.69659587866053,101
1005,-22643.24739009957,2859.3381809818757,-19783.909209117694,151.83175688843647,101
1008,-22619.56575563822,2822.118986186244,-19797.446769451977,149.85540593653434,101
1011,-22664.26947920116,2828.876068329654,-19835.393410871508,150.21420912396323,101
1014,-22757.080239162053,2876.128535032714,-19880.95170412934,152.7233299703733,101
1017,-22876.12617893968,2839.159037366854,-20036.967141572826,150.7602380146107,101
1020,-22741.29290388353,2866.3041088267855,-19874.988795056743,152.20164984831277,101
1023,-22816.937355786125,2828.8414662664286,-19988.095889519696,150.21237174352098,101
1026,-22810.705166897853,2841.4518585547235,-19969.25330834313,150.88198754095237,101
1029,-22815.94928427691,2855.8551459495116,-19960.0941383274,151.64680663253978,101
1032,-22716.13229193096,2841.032884704541,-19875.09940722642,150.85973989770872,101
1035,-22680.42969038352,2884.6487951578924,-19795.780895225627,153.17575846328705,101
1038,-22856.94619029075,2837.427415169691,-20019.518775121058,150.66828833121508,101
1041,-22609.685306668805,2829.911043867829,-19779.774262800976,150.26916665061847,101
1044,-22726.314463055256,2824.4668512948833,-19901.84761176037,149.98007831238436,101
1047,-22818.23673672421,2890.74404229425,-19927.492694429962,153.49941800364425,101
1050,-22563.54419104496,2852.4264953235584,-19711.1176957214,151.4647442057315,101
1053,-22544.582088231196,2823.397376838911,-19721.184711392285,149.92328888234158,101
1056,-22852.37299829714,2860.402756816903,-19991.970241480238,151.88828620016614,101
1059,-22687.37288578722,2803.9955957918182,-19883.377289995402,148.89304820541216,101
1062,-22699.238082817377,2809.0958766719887,-19890.14220614539,149.16387472457365,101
1065,-22782.627671912807,2810.0430978222653,-19972.584574090542,149.21417246562606,101
1068,-22547.78031380463,2874.9645169741243,-19672.815796830506,152.6615202452904,101
1071,-22669.458437675377,2873.615136583087,-19795.84330109229,152.58986772204406,101
