#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
680760,-22492.902198547265,2786.69617834582,-19706.206020201444,147.97444369705337,86.8
680850,-22522.03790376344,2793.930647666806,-19728.107256096635,148.35859629378595,86.8
680940,-22840.057600360975,2772.9329784559645,-20067.12462190501,147.24361345333386,86.8
681030,-22806.295252692944,2836.6850847664864,-19969.610167926458,150.6288703532858,86.8
681120,-22590.245484179904,2788.9145609465622,-19801.33092323334,148.09224051100205,86.8
681210,-22768.64683138102,2834.199705436734,-19934.447125944283,150.49689592903601,86.8
681300,-22867.968933117547,2803.2961887113825,-20064.672744406165,148.85590946942457,86.8
681390,-22900.876745453206,2751.7918879033723,-20149.084857549835,146.12101489451794,86.8
681480,-23003.596666319907,2816.152874270132,-20187.443792049773,149.53860351699498,86.8
681570,-22717.23667033606,2790.9362823407832,-19926.300387995278,148.1995945530196,86.8
681660,-22943.125099716388,2825.0006137136716,-20118.124486002715,150.0084212647307,86.8
681750,-22816.25698276036,2808.34508083573,-20007.91190192463,149.12400722948618,86.8
681840,-22830.690335075284,2820.3897388790483,-20010.300596196234,149.76358236054304,86.8
681930,-22662.71045187823,2875.740193673639,-19786.97025820459,152.70270892204368,86.8
682020,-22675.469583052996,2757.5464611248544,-19917.923121928143,146.4265845428275,86.8
682110,-22838.460879523584,2803.2557212967813,-20035.205158226803,148.85376063697916,86.8
682200,-22746.835679616925,2813.586443958411,-19933.249235658513,149.402325260106,86.8
682290,-22737.86988030086,2849.3652497349767,-19888.504630565883,151.30219110198433,86.8
682380,-22682.20623879935,2819.364191264355,-19862.842047534996,149.7091254595905,86.8
682470,-22747.173619246954,2825.5515373879707,-19921.622081858983,150.03767548514318,86.8
682560,-22640.165907589457,2758.0011504456256,-19882.16475714383,146.45072868879467,86.8
682650,-22802.105470195267,2791.0802321544625,-20011.025238040806,148.20723833340907,86.8
682740,-22834.29484878207,2790.1016504592117,-20044.193198322857,148.15527533755323,86.8
682830,-22926.194020348164,2782.8310243855076,-20143.362995962656,147.76920280587728,86.8
682920,-22778.155864336033,2732.86655268358,-20045.289311652454,145.11607364089647,86.8
683010,-22964.16736902992,2771.488759811745,-20192.678609218176,147.16692498900971,86.8
683100,-23039.937427544457,2763.3796691945254,-20276.557758349933,146.73632972631253,86.8
683190,-22975.294550926134,2816.333791662458,-20158.960759263675,149.5482102874397,86.8
683280,-22690.175485916203,2782.298098034331,-19907.877387881872,147.74090424898412,86.8
683370,-22677.34272642585,2782.5748267732906,-19894.767899652557,147.75559863207502,86.8
683460,-22958.693928691442,2812.6392559485757,-20146.054672742866,149.35202927882142,86.8
683550,-22746.506207046157,2756.4115535604856,-19990.09465348567,146.3663205941452,86.8
683640,-22902.429581375458,2810.804791728793,-20091.624789646667,149.2546186516731,86.8
683730,-23033.895219627855,2797.957608237796,-20235.937611390058,148.57242916688946,86.8
683820,-22843.18161939096,2766.548420826486,-20076.633198564476,146.90459143478188,86.8
683910,-22966.006530243743,2798.5196283617906,-20167.48690188195,148.60227261227143,86.8
684000,-22863.179550136134,2850.6817857592578,-20012.497764376876,151.37209957902394,86.8
684090,-22670.262399178144,2757.8331136280926,-19912.42928555005,146.44180588092337,86.8
684180,-22838.590469879535,2804.4070395972394,-20034.183430282297,148.91489600091023,86.8
684270,-22754.30248332661,2806.152951470479,-19948.149531856132,149.0076044706007,86.8
684360,-22894.560409338636,2781.479206505734,-20113.081202832902,147.69742085121226,86.8
684450,-22888.243786320003,2826.8287353439246,-20061.41505097608,150.10549509837978,86.8
684540,-22789.68862978001,2797.5114148061357,-19992.17721497387,148.54873615530667,86.8
684630,-22722.06336991419,2836.3111428091997,-19885.75222710499,150.60901391772083,86.8
684720,-22967.11953850501,2791.4236705802787,-20175.69586792473,148.2254750218573,86.8
684810,-22935.962600899395,2842.658138638997,-20093.3044622604,150.9460413928937,86.8
684900,-22812.80571945652,2756.3448042393075,-20056.460915217212,146.3627761841929,86.8
684990,-22972.85686207065,2816.0764490604333,-20156.780413010216,149.53454531431845,86.8
685080,-22814.222894229548,2772.675525746835,-20041.547368482712,147.2299426334907,86.8
685170,-22991.555901664135,2806.9623249044425,-20184.593576759693,149.0505824545534,86.8
685260,-22863.947371219794,2859.330403129879,-20004.616968089915,151.8313438820487,86.8
685350,-22649.805019117717,2774.3440049194733,-19875.461014198245,147.31853940242078,86.8
685440,-22537.72937520253,2811.044556221411,-19726.684818981117,149.26735022165516,86.8
685530,-22787.327227023838,2836.3687550594777,-19950.95847196436,150.61207314633398,86.8
685620,-22745.350728959602,2732.59522885788,-20012.75550010172,145.10166626039992,86.8
685710,-22887.811432942806,2780.9232934541087,-20106.8881394887,147.66790169329423,86.8
685800,-22954.45444090775,2795.8900364179353,-20158.564404489814,148.46264045284698,86.8
685890,-22840.893446871763,2812.808562993403,-20028.08488387836,149.3610195361616,86.8
685980,-22798.613499206345,2828.588063646289,-19970.025435560055,150.19891598467726,86.8
686070,-22907.784121096425,2824.220828996256,-20083.56329210017,149.9670144509346,86.8
686160,-22845.53488333634,2821.564165920301,-20023.970717416036,149.82594480587977,86.8
686250,-22815.363507254457,2843.8628313307936,-19971.500675923664,151.01001095379513,86.8
686340,-22868.03673256382,2854.3672093119985,-20013.669523251825,151.56779672901914,86.8
686430,-22763.959592611456,2732.942618405348,-20031.016974206108,145.1201127546508,86.9
686520,-22939.995243929152,2832.8051945669413,-20107.19004936221,150.4228469631708,86.8
686610,-23016.263857839658,2818.7953428332785,-20197.46851500638,149.67891942895443,86.9
686700,-22954.19583891421,2775.0272479140617,-20179.168591000147,147.3548198203651,86.9
686790,-22979.193626803637,2819.882417726012,-20159.311209077627,149.73664344772592,86.8
686880,-22842.061611893034,2793.0319273408795,-20049.029684552155,148.3108739617637,86.8
686970,-22990.04972479478,2790.5198374521883,-20199.52988734259,148.17748119843174,86.8
687060,-22839.390702284014,2802.6935302868387,-20036.697171997177,148.8239081174996,86.8
687150,-22852.71581718074,2793.1906238292613,-20059.525193351477,148.31930079521882,86.8
687240,-22772.175830767534,2831.7425433295966,-19940.433287437936,150.36641984818354,86.8
687330,-22704.71979075852,2761.9803287765335,-19942.73946198199,146.66202430991868,86.8
687420,-22733.567726304434,2789.1584041491674,-19944.40932215527,148.1051886617675,86.9
687510,-22653.892835179446,2786.1602813125505,-19867.732553866896,147.9459873960066,86.9
687600,-22764.80679945933,2800.9912240087633,-19963.815575450564,148.73351511862958,86.9
687690,-22664.38471292323,2838.758965205214,-19825.62574771802,150.7389940569746,86.9
687780,-22838.824471798507,2764.168054509524,-20074.656417288985,146.77819323454582,86.8
687870,-22866.22328661343,2756.6500516138035,-20109.573234999625,146.37898491580208,86.8
687960,-22779.72147685307,2807.229238161502,-19972.492238691568,149.0647556324677,86.8
688050,-22755.21502803403,2776.860910507889,-19978.354117526138,147.45218788092302,86.8
688140,-22704.935460121822,2827.3696836788663,-19877.565776442956,150.1342196251344,86.9
688230,-22627.791817995632,2831.831700758141,-19795.96011723749,150.371154135686,86.9
688320,-22909.49411380799,2802.2561567291696,-20107.237957078818,148.80068344400027,86.9
688410,-22927.55887918989,2812.899981370515,-20114.658897819376,149.36587388074423,86.9
688500,-22915.91613055716,2825.45639135528,-20090.45973920188,150.0326232008767,86.9
688590,-23043.006306265685,2784.725799614242,-20258.28050665144,147.86981596657333,86.9
688680,-22782.70578779583,2789.2534101120445,-19993.452377683785,148.11023350828287,86.9
688770,-22822.908340889902,2836.3938357466104,-19986.514505143292,150.61340493871052,86.8
688860,-22898.93947367693,2761.792727929689,-20137.146745747243,146.65206264593658,86.8
688950,-23106.23030475431,2796.1827847951895,-20310.04751995912,148.47818548377074,86.8
689040,-22771.640220379486,2792.815747132292,-19978.824473247194,148.29939472468266,86.8
689130,-22892.039632023967,2764.363639681942,-20127.675992342025,146.78857886872754,86.8
689220,-22973.8317924843,2822.9847279151463,-20150.847064569152,149.90137709468036,86.9
689310,-22899.89374964079,2781.0568118064284,-20118.83693783436,147.67499155980403,86.9
689400,-22932.57514958788,2798.443880444903,-20134.131269142978,148.59825037405622,86.9
689490,-22864.090524647137,2780.1707397951855,-20083.91978485195,147.6279408572703,86.9
689580,-23110.85713691864,2741.667860655695,-20369.189276262943,145.58342586289336,86.9
689670,-23074.42607780626,2848.5135890590886,-20225.91248874717,151.25696765218294,86.9
689760,-23043.974214637783,2808.7386006226343,-20235.23561401515,149.14490325396255,86.9
689850,-22773.064818390936,2795.0460424665634,-19978.01877592437,148.41782410852917,86.9
689940,-22873.619353284797,2819.742036216088,-20053.87731706871,149.72918914538832,86.9
690030,-22904.9025264713,2787.6372642961096,-20117.265262175188,148.02441565705652,86.9
690120,-23062.00016218025,2777.014287691531,-20284.98587448872,147.46033225762315,86.8
690210,-23115.1337567039,2844.500364087872,-20270.63339261603,151.04386414374832,86.9
690300,-22949.210958565818,2764.2832479897324,-20184.927710576085,146.78431004458196,86.9
690390,-22973.39460577826,2766.8883034044798,-20206.50630237378,146.92263930659217,86.9
690480,-23066.0257585676,2795.9767171073363,-20270.049041460265,148.46724322472184,86.9
690570,-22968.789095846296,2781.1047820483536,-20187.68431379794,147.6775387947405,86.9
690660,-23006.73863730376,2801.9370129669232,-20204.801624336837,148.78373680983012,86.9
690750,-22936.36252842282,2834.680451063995,-20101.682077358822,150.52242367307446,86.9
690840,-22986.842849430657,2809.425249122816,-20177.417600307843,149.1813645053251,86.9
690930,-23023.881543022697,2794.8560383533622,-20229.025504669335,148.4077348303475,86.9
691020,-22873.12509472118,2849.4905128983937,-20023.634581822786,151.30884261536653,86.9
691110,-22745.013142110605,2796.8473757081592,-19948.165766402446,148.51347547031358,86.9
691200,-23004.68910894866,2788.8072732579312,-20215.88183569073,148.08654350098564,86.9
691290,-22701.220798260343,2794.4820409611634,-19906.73875729918,148.38787545117128,86.9
691380,-22685.32215933717,2806.433063801134,-19878.889095536037,149.02247852347503,86.9
691470,-22681.157919712816,2839.9131792187204,-19841.244740494094,150.80028318417948,86.9
691560,-22935.775182511745,2821.4406134136693,-20114.334569098075,149.81938412891103,86.9
691650,-22884.644755263085,2810.7675009936493,-20073.877254269435,149.25263850190618,86.9
691740,-22880.788766694837,2793.051286949614,-20087.73747974522,148.31190196307756,86.9
691830,-23005.829877861033,2744.262376504689,-20261.567501356345,145.7211954706466,86.9
691920,-22995.296772271744,2832.441010920166,-20162.855761351577,150.40350869696368,86.9
692010,-22988.846655601432,2787.419935165214,-20201.42672043622,148.0128754118395,86.9
692100,-22752.45519012661,2810.985087794118,-19941.470102332492,149.2641924294586,86.9
692190,-22683.462521925423,2818.9110016665504,-19864.551520258872,149.68506094938465,86.9
692280,-22603.406322377443,2805.5687590122125,-19797.837563365232,148.97658366729402,86.9
692370,-22560.382555686985,2847.9780940422775,-19712.404461644706,151.22853269833655,86.9
692460,-22812.717452358746,2853.559668631511,-19959.157783727234,151.5249160648526,86.9
692550,-22630.972195941285,2843.110796361041,-19787.861399580244,150.97007766032937,86.9
692640,-22970.347927188064,2791.773300685116,-20178.57462650295,148.24404049040928,86.9
692730,-23115.23755880585,2781.797567091129,-20333.43999171472,147.71432589844525,86.9
692820,-22933.405843037937,2785.558988044557,-20147.846854993382,147.91405853432386,86.9
692910,-22895.90020253259,2801.46494255369,-20094.435259978898,148.75866972238555,86.9
693000,-22852.134737968983,2788.967767038059,-20063.166970930924,148.09506577119785,86.9
693090,-22839.221417006658,2821.381433705251,-20017.83998330141,149.8162416677775,86.9
693180,-22980.388778852343,2870.5521085309074,-20109.836670321434,152.42721996891913,86.9
693270,-22911.3348377769,2794.895383669792,-20116.43945410711,148.409824079027,86.9
693360,-22788.309159782977,2790.016724956702,-19998.292434826275,148.15076576665447,86.9
693450,-22653.845704695355,2795.396303699029,-19858.449400996327,148.43642309015675,86.9
693540,-22784.326896812214,2745.1482649713125,-20039.1786318409,145.76823642690326,86.9
693630,-22791.77302719209,2810.4409103524977,-19981.332116839592,149.23529643612355,86.9
693720,-22590.56254976819,2806.6599764915572,-19783.90257327663,149.03452765871774,86.9
693810,-22861.448949699,2828.131022067947,-20033.31792763105,150.17464693309313,86.9
693900,-22682.985609811323,2735.5835315315585,-19947.402078279763,145.26034607241965,86.9
693990,-22718.725954310765,2856.6554139191176,-19862.070540391647,151.68930111347072,86.9
694080,-22532.94144139049,2819.7652743768463,-19713.176167013644,149.7304230990348,86.9
694170,-22670.548884438234,2774.403805996859,-19896.145078441376,147.32171485844196,86.9
694260,-22700.100795114646,2806.115394254961,-19893.985400859685,149.00561017064211,86.9
694350,-22706.23826912824,2784.064250424235,-19922.174018704005,147.83468749647668,86.9
694440,-22820.977287241796,2783.646943029061,-20037.330344212736,147.81252834251814,86.9
694530,-22813.264884415083,2834.3094882872265,-19978.955396127858,150.50272543293218,86.9
694620,-22834.734256776283,2808.48486216686,-20026.249394609422,149.13142966214096,86.9
694710,-22870.015729060513,2872.176351219272,-19997.839377841243,152.51346776661856,86.9
694800,-22827.791456502455,2864.7104096693815,-19963.081046833075,152.11702392171563,86.9
694890,-22715.864522888063,2806.182679643053,-19909.68184324501,149.00918304591616,86.9
694980,-22937.133371349046,2757.487705647949,-20179.645665701097,146.4234646085208,86.9
695070,-23169.356788211822,2844.526965736408,-20324.829822475414,151.04527669965378,86.9
695160,-22869.807864113987,2804.8173265812866,-20064.9905375327,148.93668236882945,86.9
695250,-22720.28099403638,2786.404843001469,-19933.87615103491,147.95897369862132,86.9
695340,-22751.305837568216,2780.933568178048,-19970.37226939017,147.66844728436757,86.9
695430,-22894.56974197505,2775.471444501409,-20119.09829747364,147.37840679888672,86.9
695520,-22829.061467175314,2786.39633157434,-20042.665135600975,147.95852173916327,86.9
695610,-22820.559699421676,2870.2205376198726,-19950.339161801803,152.40961344923903,86.9
695700,-22866.869561033207,2816.9412978394985,-20049.92826319371,149.5804690565472,86.9
695790,-22846.27452814023,2862.6842341062556,-19983.590294033977,152.00943336192805,86.9
695880,-22821.164346849633,2818.3654046653182,-20002.798942184316,149.65608957698765,86.9
695970,-22788.144375289965,2785.7334971169976,-20002.410878172966,147.9233250209668,86.9
696060,-22693.777273922722,2829.6860595575663,-19864.091214365155,150.25721991296894,86.9
696150,-22546.97837149918,2759.567092301628,-19787.41127919755,146.53388069395564,86.9
696240,-22942.79240690636,2826.561703319901,-20116.230703586458,150.09131561390237,86.9
696330,-22910.94566720858,2773.2640570867397,-20137.68161012184,147.2611938327773,86.9
696420,-22675.81352993709,2808.2865039170565,-19867.527026020034,149.12089677667774,86.9
696510,-22973.595077274513,2790.422426505478,-20183.172650769033,148.17230864651833,86.9
696600,-22797.26623131585,2868.78881237566,-19928.47741894019,152.33358838838538,86.9
696690,-22982.508967192203,2809.5049347037066,-20173.004032488498,149.18559583473757,86.9
696780,-23028.961045232107,2724.8005712950976,-20304.16047393701,144.68776749180634,86.9
696870,-23103.02602211434,2833.5163426232975,-20269.509679491042,150.46060914867323,86.9
696960,-22903.72433567315,2797.599563671395,-20106.124772001753,148.55341688778142,86.9
697050,-23070.276041184698,2788.7465406702813,-20281.529500514414,148.08331858147642,86.9
697140,-22883.374791118462,2822.728184030704,-20060.646607087758,149.887754533714,86.9
697230,-22884.59400328304,2778.040799441056,-20106.553203841984,147.51484035443858,86.9
697320,-23119.532126109014,2812.9404567051924,-20306.59166940382,149.36802313374818,86.9
697410,-23131.166347181323,2817.025557343005,-20314.14078983832,149.5849432626894,86.9
697500,-23093.240117895417,2757.383023420307,-20335.85709447511,146.4179059493025,86.9
697590,-23124.388271307384,2808.6662641413186,-20315.722007166063,149.14106216404937,86.9
697680,-23047.199544995383,2822.66362014246,-20224.535924852924,149.884326170938,86.9
697770,-23196.718813215164,2739.3259269522387,-20457.392886262925,145.4590684465244,86.9
697860,-22930.18737581461,2786.821161259552,-20143.36621455506,147.98108032908914,86.9
697950,-22961.392357292367,2728.512660966555,-20232.879696325814,144.8848806210939,86.9
698040,-23038.18564642113,2778.7401387070186,-20259.44550771411,147.5519754894563,86.9
698130,-22943.940587409248,2775.4496003616705,-20168.49098704758,147.37724686819493,86.9
698220,-23097.60805943032,2771.4137934874057,-20326.194265942915,147.1629442536047,86.9
698310,-22942.63613306597,2822.474861611512,-20120.16127145446,149.8743030335658,86.9
698400,-23034.632650904357,2778.2588742530156,-20256.37377665134,147.52642019555466,86.9
698490,-22806.24673620361,2829.363331195786,-19976.883405007826,150.24008293543588,86.9
698580,-22891.842656042223,2767.3411840057615,-20124.501472036463,146.94668740898547,86.9
698670,-22997.283228772503,2802.665419213982,-20194.61780955852,148.82241541068785,86.9
698760,-22787.02998211328,2842.144551432676,-19944.885430680602,150.918769750676,86.9
698850,-22813.766932312166,2861.543787951069,-19952.223144361098,151.948875312331,86.9
698940,-22772.12441571412,2778.4214120885094,-19993.70300362561,147.53505100574984,86.9
699030,-22783.446963683295,2803.4511641378404,-19979.995799545453,148.86413871332098,86.9
699120,-22989.505506104106,2765.860237410679,-20223.645268693428,146.86804867891675,86.9
699210,-22987.402427756693,2789.8717102212113,-20197.530717535483,148.1430654385818,86.9
699300,-22997.738769885822,2789.582511130153,-20208.15625875567,148.1277088758716,86.9
699390,-22912.34844962052,2780.9402043259206,-20131.4082452946,147.6687996659072,86.9
699480,-22839.536803069816,2752.386206272778,-20087.150596797037,146.1525733868915,86.9
699570,-22720.994598205696,2845.8288456498194,-19875.165752555877,151.11440693259573,86.9
699660,-22769.01337672476,2821.7790827640247,-19947.234293960737,149.8373569578891,86.9
699750,-22818.058084384596,2786.879192562702,-20031.178891821895,147.98416180954163,86.9
699840,-22717.16013642367,2823.019067181605,-19894.141069242065,149.90320052053158,86.9
699930,-22815.987352069205,2753.5842331779313,-20062.403118891274,146.2161889924253,86.9
700020,-22697.408864602243,2811.8244957823376,-19885.584368819906,149.30876525769042,86.9
700110,-22584.66914228353,2840.3216579230802,-19744.34748436045,150.82197353187846,86.9
700200,-22599.822297720093,2838.3590667759236,-19761.46323094417,150.71775932458095,86.9
700290,-22796.228127512557,2839.2981552787387,-19956.92997223382,150.76762521949487,86.9
700380,-22934.934298122913,2841.9236994961484,-20093.010598626766,150.90704244337172,86.9
700470,-22893.245681099375,2816.487559592463,-20076.75812150691,149.55637541289462,86.9
700560,-23017.126789600094,2813.8841546181648,-20203.24263498193,149.41813378979145,86.9
700650,-22845.090638238908,2754.7562284763476,-20090.33440976256,146.2784223114524,86.9
700740,-22636.67308514865,2865.9248541095476,-19770.748231039102,152.18151130352314,86.9
700830,-22902.969046554514,2807.108841617918,-20095.860204936595,149.05836253812956,86.9
700920,-22881.421311373357,2802.850663814025,-20078.570647559332,148.83225195722358,86.9
701010,-23028.37682176105,2830.913481618967,-20197.46334014208,150.32239641054645,86.9
701100,-22824.925001546275,2821.692507753843,-20003.23249379243,149.83275979761407,86.9
701190,-22641.7748016924,2776.1942366174007,-19865.580565075,147.4167872876187,86.9
701280,-22824.930589386044,2786.7972326005993,-20038.133356785445,147.9798097097714,86.9
701370,-22708.216254193045,2817.9540632696253,-19890.26219092342,149.63424721947837,86.9
701460,-22737.51196313012,2726.219392050969,-20011.292571079153,144.76310732026963,86.9
701550,-22837.616392248194,2840.377776175653,-19997.23861607254,150.8249534287435,86.9
701640,-22876.24894639109,2810.7183762499726,-20065.530570141116,149.2500299625635,86.9
701730,-22973.495724209963,2818.28611478414,-20155.209609425823,149.65187925935442,86.9
701820,-22969.061410578026,2845.691887618828,-20123.369522959198,151.1071344180664,86.9
701910,-22989.73643216773,2865.281996403234,-20124.454435764495,152.1473753570905,86.9
702000,-22645.217288043103,2797.737185500073,-19847.480102543028,148.5607246501767,86.9
702090,-22823.02266773679,2788.3453774745876,-20034.677290262203,148.06201668958892,86.9
702180,-22936.229392803507,2799.5599798688995,-20136.669412934607,148.65751560456823,86.9
702270,-22626.459084092494,2796.3324986800976,-19830.126585412396,148.4861353381557,86.9
702360,-22795.92049421303,2813.2171055656486,-19982.703388647384,149.38271327526542,86.9
702450,-22916.528318713972,2872.6147196697343,-20043.913599044237,152.53674526923817,86.9
702540,-23008.319156742655,2818.3775334270413,-20189.941623315615,149.65673361805054,86.9
702630,-22871.031006738427,2757.555350948628,-20113.4756557898,146.42705659526644,86.9
702720,-23043.497082833957,2758.4200760749736,-20285.077006758984,146.47297377149687,86.9
702810,-22968.770848211396,2777.405251144003,-20191.365597067394,147.481092539937,86.9
702900,-22720.57570521158,2743.3906693249037,-19977.185035886676,145.67490754518207,86.9
702990,-22696.908900887254,2808.6253437690866,-19888.283557118168,149.1388892794113,86.9
703080,-22699.871239292857,2808.02845905707,-19891.842780235787,149.1071945134378,86.9
703170,-22698.10810481524,2818.0366936013097,-19880.071411213932,149.6386349160843,86.9
703260,-22693.00713995121,2855.023034738554,-19837.984105212654,151.60262126547596,86.9
703350,-22795.11262499119,2774.9362118726312,-20020.17641311856,147.3499857779274,86.9
703440,-22686.244253540906,2802.305843211599,-19883.93841032931,148.80332181184744,86.9
703530,-22916.474879456146,2824.744595245109,-20091.730284211037,149.99482660351285,86.9
703620,-22805.207925668452,2818.6314114646398,-19986.57651420381,149.6702146217109,86.9
703710,-22905.06343910315,2779.477095951988,-20125.58634315116,147.59110815099302,86.9
703800,-23094.383131879207,2831.864392997929,-20262.518738881277,150.37289010390293,86.9
703890,-22805.50710183283,2789.533493805906,-20015.973608026925,148.12510604053443,86.9
703980,-22769.773541429007,2807.9066286455827,-19961.866912783426,149.10072528026294,86.9
704070,-22626.067025605007,2829.569705634044,-19796.497319970964,150.25104148302776,86.9
704160,-22542.140846516006,2798.255313334519,-19743.885533181485,148.58823740117623,86.9
704250,-22727.788366796944,2776.384048394842,-19951.404318402103,147.426866352711,86.9
704340,-22895.479501489957,2813.364849409328,-20082.11465208063,149.39055851984142,86.9
704430,-23069.19848788585,2817.8710840187628,-20251.327403867086,149.6298409951543,86.9
704520,-22751.005233074364,2831.653273380605,-19919.35195969376,150.3616795858099,86.9
704610,-22571.73270421772,2799.5691992101356,-19772.163505007586,148.65800515448802,86.9
704700,-22818.36053719747,2850.131881161595,-19968.228656035873,151.3428994719014,86.9
704790,-22404.850844089466,2762.413811595874,-19642.43703249359,146.68504238398882,86.9
704880,-22693.82819457767,2766.751623884059,-19927.07657069361,146.91538158106178,86.9
704970,-22798.57404546856,2772.009953894406,-20026.564091574153,147.194600558754,86.9
705060,-22614.720111607603,2799.2887638063103,-19815.431347801292,148.64311394632674,86.9
705150,-22585.094451842277,2816.950387157338,-19768.144064684937,149.58095170218377,86.9
705240,-22393.724394574267,2784.3819142822495,-19609.342480292016,147.85155554726654,86.9
705330,-22499.13992496983,2780.392271557383,-19718.747653412447,147.6397042635315,86.9
705420,-22633.09047398399,2784.1551049428804,-19848.935369041108,147.83951189999735,86.9
705510,-22520.867181370515,2783.1342997714783,-19737.732881599037,147.7853068242754,86.9
705600,-22592.424753514002,2741.9630649155006,-19850.4616885985,145.5991013019531,86.9
705690,-22676.89016465476,2824.4979265278243,-19852.392238126937,149.98172841702907,86.9
705780,-22640.25585485746,2784.6790418208716,-19855.576813036587,147.8673331130365,86.9
705870,-22862.45429933624,2777.0409728062887,-20085.413326529953,147.46174924561126,86.9
705960,-22697.43939929729,2834.022774677075,-19863.416624620215,150.48750085004002,86.9
706050,-22862.956337066164,2826.45428645854,-20036.502050607625,150.08561174477333,86.9
706140,-22782.55328950878,2795.3939451665747,-19987.159344342206,148.4362978513415,86.9
706230,-22671.323826023596,2812.321685864496,-19859.0021401591,149.33516620745695,86.9
706320,-22746.625126069557,2823.936703572326,-19922.68842249723,149.951927301545,86.9
706410,-22794.155684520432,2813.9358004440223,-19980.21988407641,149.420876199391,86.9
706500,-22766.857994547463,2805.2904662935443,-19961.56752825392,148.9618062363886,86.9
706590,-22693.88927592672,2816.7392302240896,-19877.150045702627,149.56973920260344,86.9
706680,-22805.73487677329,2795.6842389718986,-20010.050637801392,148.45171254372357,86.9
706770,-23088.803377392644,2822.3697569538026,-20266.433620438842,149.8687219431781,86.9
706860,-22996.506666095185,2819.354829064039,-20177.151837031146,149.7086283238086,86.9
706950,-22894.43795213806,2819.6316258067145,-20074.806326331345,149.72332631791818,86.9
707040,-22866.283356693253,2802.5021248773487,-20063.781231815905,148.81374443004418,86.9
707130,-22734.382003887906,2815.5483042646074,-19918.833699623297,149.50650065951857,86.9
707220,-22748.865178984153,2817.957420364433,-19930.90775861972,149.63442548226868,86.9
707310,-22749.248502047194,2793.5376851780566,-19955.710816869137,148.33772986201691,86.9
707400,-22466.06816409582,2791.795550477905,-19674.272613617915,148.24522196140563,86.9
707490,-22766.81811503126,2847.301195305367,-19919.51691972589,151.19258916247074,86.9
707580,-22712.789863678874,2738.130952784294,-19974.65891089458,145.3956149422967,86.9
707670,-22674.80207893366,2823.0830014005264,-19851.719077533133,149.90659544766848,86.9
707760,-22714.13662599222,2791.5834758609963,-19922.553150131225,148.23396073253426,86.9
707850,-22698.16177915233,2839.659487903945,-19858.502291248387,150.78681209555978,86.9
707940,-22779.96706775359,2787.1705232691193,-19992.79654448447,147.99963156169792,86.9
708030,-22851.71402136612,2761.528425981176,-20090.185595384944,146.63802812932755,86.9
708120,-22860.57631017422,2846.9228906683807,-20013.653419505838,151.17250106724128,86.9
708210,-22689.33038467294,2743.2447845584657,-19946.085600114475,145.66716101819242,86.9
708300,-22682.982539578807,2822.9786293646675,-19860.003910214138,149.90105325973147,86.9
708390,-23065.71064873245,2836.6352946118277,-20229.07535412062,150.62622648041062,86.9
708480,-22984.87749087163,2824.9471788407354,-20159.930312030894,150.0055838561685,86.9
708570,-22877.560411330705,2766.1624580621346,-20111.39795326857,146.88409669058035,86.9
708660,-22969.626581307995,2776.218221070722,-20193.408360237274,147.41806086963496,86.9
708750,-22788.339230064506,2775.2765574383384,-20013.06267262617,147.3680582345309,86.9
708840,-22806.88740593272,2816.096733799661,-19990.79067213306,149.5356224403525,86.9
708930,-22622.227882074934,2757.7683241121963,-19864.45955796274,146.43836553724807,86.9
709020,-22716.281638151428,2761.9867251120045,-19954.294913039423,146.6623639573443,86.9
709110,-22972.51471295829,2809.867692054024,-20162.647020904267,149.20485836415403,86.9
709200,-22880.401762227382,2817.2251552164325,-20063.17660701095,149.59554197255704,86.9
709290,-22909.308680037153,2791.873023550588,-20117.435656486567,148.24933580593625,86.9
709380,-22954.991611126112,2758.2387743675017,-20196.75283675861,146.463346593797,86.9
709470,-22930.61207585511,2821.698546455243,-20108.91352939987,149.83308045455806,86.9
709560,-22934.88972046548,2788.176505519177,-20146.7132149463,148.0530495356336,86.9
709650,-22659.302146966627,2795.6175529467023,-19863.684594019924,148.44817149480787,86.9
709740,-22990.747160178173,2790.717191891751,-20200.02996828642,148.18796078125547,86.9
709830,-22757.581716471235,2795.5967812483086,-19961.98493522293,148.4470685110889,86.9
709920,-22727.468945762055,2797.0086037381625,-19930.460342023893,148.52203672942517,86.9
710010,-23092.072080108075,2782.5321958279023,-20309.539884280173,147.75333491546425,86.9
710100,-23080.26888926368,2818.7195509099847,-20261.549338353696,149.67489485398525,86.9
710190,-22797.454990325685,2838.5439222432124,-19958.911068082474,150.72757520804504,86.9
710280,-23006.327164350165,2821.305485219623,-20185.021679130543,149.8122087792991,86.9
710370,-22938.65846707899,2825.1519877968663,-20113.50647928212,150.01645927616696,86.9
710460,-22696.05131321604,2833.5776088951266,-19862.473704320913,150.4638624069802,86.9
710550,-22873.020924136057,2829.4050746565235,-20043.615849479535,150.24229952633254,86.9
710640,-22937.082514341833,2774.9475534560415,-20162.134960885793,147.3505880195743,86.9
710730,-22941.5736385106,2746.2826065543836,-20195.291031956214,145.82847032180064,86.9
710820,-22896.823011426168,2811.847527917693,-20084.975483508475,149.3099882713231,86.9
