Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.60948,1.33816,-8.27132,29187.2,-29960.7,1538.56
-9.58983,1.26073,-8.3291,29041.4,-28803.1,2526.44
-9.47245,1.26343,-8.20902,29738.4,-28070,3951.32
-9.58276,1.30504,-8.27772,29657.1,-28995,2951.73
-9.55632,1.35212,-8.2042,29522.1,-28629.8,3205.06
-9.57911,1.25197,-8.32715,27704.2,-29044.1,955.111
-9.50517,1.24979,-8.25538,28668,-27275.6,3705.14
-9.48928,1.17878,-8.31051,28255.1,-25373.1,5193.03
-9.44895,1.2138,-8.23515,28797.2,-25184,5927.2
-9.5441,1.27889,-8.26521,28781.8,-28324.2,2792.29
-9.55242,1.29394,-8.25848,28541.8,-29933.8,899.311
-9.55936,1.3037,-8.25566,29180.7,-26168.9,5317.53
-9.49466,1.23483,-8.25983,29807.4,-27869.6,4210.43
-9.56329,1.27126,-8.29202,27743.3,-29074.2,980.196
-9.45765,1.22211,-8.23554,27778.9,-24642.4,5443.95
-9.50367,1.27657,-8.2271,28692.2,-28845.2,2138.11
-9.47291,1.31001,-8.1629,28579.2,-29560.4,1318.78
-9.49209,1.28622,-8.20587,29214.8,-27695.6,3785.61
-9.57435,1.33258,-8.24177,29808.7,-27956.6,4210.65
-9.58799,1.33979,-8.2482,30040.7,-28454.4,3883.25
-9.54605,1.25187,-8.29418,29740.8,-27920.6,4110.46
-9.6243,1.32514,-8.29916,29726,-28498.1,3549.9
-9.47313,1.2603,-8.21283,29918.9,-26987.6,5268.32
-9.4622,1.26619,-8.19601,28193.4,-26471.3,4013.72
-9.51473,1.28543,-8.2293,28929.7,-27770.2,3422.93
-9.49405,1.21823,-8.27582,29856.6,-27255.1,4921.33
-9.60342,1.27551,-8.3279,30202.5,-27964.2,4565.71
-9.56259,1.2382,-8.3244,30480.1,-26896.1,5907.91
-9.50783,1.28381,-8.22402,30631.4,-27198.9,5701.6
-9.58911,1.26241,-8.32669,29141.4,-29663.5,1782.33
-9.53594,1.33763,-8.19831,28663.4,-31199.4,-225.619
-9.46003,1.27645,-8.18358,27886.8,-28221.4,1970.89
-9.44823,1.28644,-8.1618,27766.1,-27083.1,2999.24
-9.4385,1.30024,-8.13826,28939.3,-28102.4,3123.47
-9.43756,1.24582,-8.19174,28671.5,-28250.5,2759.33
-9.53363,1.28059,-8.25304,28650.7,-28721.2,2242.56
-9.52088,1.32761,-8.19328,29619.4,-28526.6,3390.73
-9.6373,1.36137,-8.27592,29864.9,-29682.9,2485.58
-9.65693,1.32814,-8.32879,28352.1,-29012.2,1633.77
-9.50139,1.23133,-8.27005,27930.3,-25606.1,4626.8
-9.57815,1.3531,-8.22505,28558.5,-28599.5,2263.69
-9.61866,1.2818,-8.33686,28362.2,-28122.2,2551.52
-9.55961,1.2956,-8.26401,28851.2,-28921.3,2252.45
-9.53052,1.25481,-8.2757,29321.9,-26824.2,4788.91
-9.51535,1.29125,-8.2241,28592.6,-27681.3,3226.26
-9.47843,1.32289,-8.15554,28451.6,-28541.6,2226.67
-9.55739,1.32128,-8.23611,29495.4,-28481.2,3310.76
-9.50929,1.25044,-8.25886,28384.5,-27306.3,3434.02
-9.59288,1.29702,-8.29586,28972.5,-28791.9,2475.62
-9.55391,1.25268,-8.30123,29720.6,-27903.6,4138.99
-9.73947,1.43178,-8.30769,28867.8,-32113.1,-920.203
-9.56153,1.29926,-8.26227,29472.7,-27765.9,4009.47
-9.58841,1.31312,-8.2753,29539.1,-30037.1,1787.92
-9.52967,1.28775,-8.24192,30237.4,-27438,5092.47
-9.60454,1.33863,-8.26591,29516.3,-30415.3,1376.69
-9.42165,1.27581,-8.14584,28921.7,-27891.5,3377.01
-9.59193,1.27623,-8.3157,28972.4,-31004.3,289.998
-9.57734,1.31664,-8.2607,29717.9,-29634.5,2385.4
-9.6555,1.31449,-8.34101,29187.7,-28544.2,2944.05
-9.58846,1.34266,-8.2458,29021.2,-28361.6,2969.41
-9.56336,1.268,-8.29536,29978.3,-27761.4,4551.88
-9.63406,1.28406,-8.35,28996.1,-30446.7,864.39
-9.56853,1.26284,-8.30569,29652.9,-28433.4,3539.03
-9.54368,1.18686,-8.35682,29455,-27978.4,3795.47
-9.50579,1.2283,-8.27749,29476.9,-26901.9,4883.57
-9.56085,1.36066,-8.20019,29686.3,-30725.6,1314.5
-9.55751,1.35302,-8.2045,30910.9,-28678.6,4510.37
-9.51795,1.25855,-8.2594,30399.9,-27396,5320.96
-9.5336,1.30837,-8.22522,30530.9,-29244.6,3609.29
-9.59209,1.34496,-8.24713,29980,-31500.5,766.194
-9.57482,1.28091,-8.29391,29895.6,-28375.5,3820.67
-9.47836,1.22599,-8.25237,31152.3,-27593,5892.7
-9.63002,1.3107,-8.31932,29394.2,-28831.2,2844.03
-9.55957,1.24008,-8.31949,28481.6,-26858.7,3936.66
-9.59379,1.34589,-8.24789,29468.8,-28974,2783.45
-9.56319,1.32391,-8.23929,29422.3,-28668.6,3044.93
-9.58682,1.38348,-8.20334,30411.9,-28010,4740.82
-9.57667,1.3014,-8.27527,28924,-29168,2042.67
-9.49436,1.25333,-8.24103,29274.5,-26973.8,4602.08
-9.4504,1.22191,-8.22849,28809.4,-27441.1,3640.83
-9.46321,1.25092,-8.21229,29143.8,-28594.9,2875.11
-9.37828,1.18809,-8.19019,28719.3,-24272.3,6733.71
-9.53616,1.27826,-8.2579,28600,-29110.8,1792.06
-9.54942,1.24961,-8.29982,29498.4,-29126,2683.33
-9.56613,1.30375,-8.26237,28418.5,-28498.7,2231.34
-9.45615,1.25381,-8.20234,29068.6,-25868.1,5504.12
-9.45606,1.28544,-8.17062,28808.3,-25776.6,5315.26
-9.45498,1.28882,-8.16615,30553,-27305.1,5595.64
-9.52062,1.32322,-8.1974,29361.8,-27178.8,4453.3
-9.64694,1.32846,-8.31848,29045.2,-28570.9,2773.42
-9.67427,1.3816,-8.29266,29670.5,-31123.1,836.285
-9.58533,1.31721,-8.26812,29376.8,-28828.3,2876.6
-9.55208,1.36647,-8.18561,27835.5,-27472.2,2638.21
-9.49972,1.27531,-8.22441,28206.4,-27292.3,3195.02
-9.55583,1.33953,-8.2163,28865.6,-27663.2,3532.05
-9.68118,1.37403,-8.30716,29431.7,-30942,807.7
-9.59971,1.29496,-8.30475,30547.9,-28092.8,4758.87
-9.51222,1.26584,-8.24638,28898.5,-26067.4,5113.91
-9.58649,1.31448,-8.27201,29412.3,-27373,4349.41
-9.48916,1.23721,-8.25195,29941.2,-27680.4,4560.07
-9.55427,1.22062,-8.33365,29614.5,-29030.3,2888.11
-9.6097,1.32329,-8.28641,28999.9,-30788.9,533.441
-9.46308,1.21619,-8.24689,29188.8,-26648.8,4852.65
-9.58707,1.28504,-8.30203,29863.1,-28024.2,4113.83
-9.59168,1.19051,-8.40117,29412.7,-28264.2,3456.33
-9.57483,1.22842,-8.34641,29284.1,-28263.1,3319.65
-9.57822,1.26035,-8.31788,29967.5,-28029.2,4203.51
-9.5965,1.29147,-8.30503,29936.2,-28137.5,4146.49
-9.53996,1.29771,-8.24224,29487.4,-27726.8,4061.84
-9.57709,1.31788,-8.25922,28420.1,-27337.7,3386.7
-9.48117,1.22985,-8.25131,29854.6,-24604.9,7550.28
-9.58954,1.33846,-8.25109,29945.8,-30348.7,1911.54
-9.52534,1.29098,-8.23436,29806.7,-30278,1846.87
-9.45047,1.29478,-8.15569,29261.2,-26986.8,4603.46
-9.41422,1.27405,-8.14017,30235.6,-29226.5,3316.53
-9.57667,1.3309,-8.24577,30541.4,-29496.2,3369.45
-9.52826,1.2674,-8.26086,28652,-26846.4,4110.92
-9.58855,1.33707,-8.25147,29363.8,-31274,375.05
-9.50654,1.3078,-8.19874,30290.4,-27300.4,5292.8
-9.574,1.36998,-8.20402,29970.7,-28959.5,3307.94
-9.57649,1.26459,-8.3119,30229.2,-27172.2,5354.49
-9.48084,1.27509,-8.20575,28918.3,-26780.3,4426.71
-9.4775,1.29593,-8.18157,29550.1,-27760,4117.1
-9.569,1.27721,-8.29179,30096.5,-28503.1,3885.94
-9.5789,1.21842,-8.36048,29717.3,-27360.7,4673.74
-9.59851,1.37022,-8.22829,30959.6,-31204.8,2054.7
-9.62971,1.32325,-8.30646,29638.4,-30210.1,1748.09
-9.80986,1.39525,-8.41461,30064.4,-29502.1,2850.21
-9.60665,1.28216,-8.3245,29621.3,-27441.1,4477.6
-9.68072,1.34398,-8.33674,29490.9,-29562.8,2207.44
-9.51945,1.28309,-8.23637,29868.5,-27919.3,4212.53
-9.67659,1.35522,-8.32137,29921.4,-28700.1,3478.53
-9.70196,1.30201,-8.39995,29587,-30083.5,1784.51
-9.6109,1.33991,-8.27098,29584.1,-28722.1,3187.76
-9.63552,1.28318,-8.35235,30267.4,-28008.8,4544.46
-9.74822,1.44566,-8.30255,29822.9,-31867,256.795
-9.71089,1.2917,-8.41919,31277.9,-31171.8,2437.28
-9.68548,1.2202,-8.46528,29616.8,-28382.5,3523.86
-9.62809,1.27325,-8.35484,29472,-27292.8,4481
-9.66424,1.29017,-8.37407,29571.9,-28303.5,3570.62
-9.74801,1.31618,-8.43183,29819,-28946,3202.05
-9.61436,1.29035,-8.32401,31169.9,-27268.5,6183.16
-9.68624,1.39168,-8.29456,30892.9,-29903,3275.93
-9.63218,1.31377,-8.31841,29557.1,-28734.3,3127.82
-9.56587,1.26782,-8.29805,29075.7,-28606.5,2774.7
-9.55837,1.27256,-8.2858,29846.8,-28543.3,3627.78
-9.66326,1.32045,-8.34281,30058.4,-28901.4,3458.66
-9.58712,1.31995,-8.26718,31172.8,-29884.1,3634.37
-9.72787,1.36551,-8.36236,29890.7,-31454.4,737.249
-9.68023,1.2924,-8.38783,30302.9,-28846.9,3771.22
-9.60978,1.25808,-8.3517,30088.9,-27703.7,4629.29
-9.68111,1.28781,-8.39331,30891.8,-29369,3805.12
-9.67611,1.29144,-8.38467,30526,-26649.8,6136.09
-9.65441,1.27231,-8.3821,30295,-28787.4,3817.68
-9.69714,1.26389,-8.43325,30241.4,-28732.4,3814.03
-9.60441,1.30791,-8.29651,29901.6,-27747.8,4408.09
-9.62862,1.28828,-8.34035,28334.5,-28789.3,1876.57
-9.58249,1.1827,-8.39978,28909.5,-27670.5,3518.26
-9.72683,1.27564,-8.45119,29187.2,-29260.7,2237.23
-9.57596,1.212,-8.36396,30084.9,-27387.9,5031.82
-9.66143,1.27246,-8.38897,28989.2,-27195.9,4070.78
-9.63522,1.32195,-8.31327,30030.7,-28878.3,3425.8
-9.58983,1.25516,-8.33466,30574.9,-27484.7,5372.77
-9.70544,1.38298,-8.32246,30195,-29747.2,2746.93
-9.58053,1.27497,-8.30555,29869.2,-29272.7,2928.81
-9.53455,1.20788,-8.32667,30021.2,-27852.5,4455.66
-9.66046,1.36175,-8.29871,29825.2,-29787,2356.26
-9.59528,1.22476,-8.37053,29294,-27710.2,3857.25
-9.68486,1.32322,-8.36165,30319.1,-30396.2,2211.85
-9.61703,1.29326,-8.32377,29952.8,-27689,4524.27
-9.72737,1.38331,-8.34406,29536.6,-30928.9,928.207
-9.61812,1.33224,-8.28589,29479.2,-28329.8,3473.11
-9.6058,1.35463,-8.25117,29523.2,-27218.9,4606.21
-9.75345,1.37343,-8.38002,29103,-32021.3,-598.707
-9.61784,1.27652,-8.34132,30420.4,-28719,3975.61
-9.62965,1.36362,-8.26602,29635,-29199.8,2760.35
-9.6548,1.31306,-8.34175,28768.3,-30441.8,626.531
-9.54435,1.37131,-8.17304,29996.1,-27635.2,4649.6
-9.52945,1.30592,-8.22353,29322.7,-28797.6,2800.88
-9.5329,1.31211,-8.22079,29960.6,-28944.1,3276.3
-9.42026,1.23196,-8.1883,29013.4,-25375.4,5926.91
-9.56768,1.35336,-8.21432,29232.3,-29709.8,1787.14
-9.60831,1.34003,-8.26827,29628.9,-29456.2,2480.93
-9.44682,1.33488,-8.11194,30033.7,-27350.9,4984.44
-9.49952,1.31825,-8.18127,29449.9,-27751.1,4002.29
-9.62701,1.35685,-8.27016,28899.1,-29932.8,1291.2
-9.53153,1.35627,-8.17526,30082,-28581.7,3822.13
-9.49653,1.24971,-8.24681,30175.2,-27909.4,4578.17
-9.60122,1.3533,-8.24792,30413.3,-29798.5,2898.01
-9.58868,1.3436,-8.24508,30396.7,-28764.7,3899.57
-9.60354,1.29793,-8.30561,29998.5,-29110.5,3194.04
-9.56355,1.3037,-8.25986,30049.3,-30306,2027.06
-9.55462,1.28536,-8.26925,29363,-27444.9,4240.29
-9.60027,1.27429,-8.32597,29604.7,-27892.2,3985.14
-9.46894,1.23203,-8.23691,29655.7,-24904.8,7054.75
-9.62888,1.33566,-8.29322,29553.3,-29713.7,2115.82
-9.66318,1.2992,-8.36398,29501.4,-28009.3,3811.11
-9.48396,1.21625,-8.26771,29559.2,-26217.8,5692.79
-9.56918,1.40942,-8.15976,29599.4,-28736.4,3160.32
-9.58097,1.29525,-8.28572,29583.3,-28317.8,3548.32
-9.58845,1.31583,-8.27262,29542.4,-29601.7,2267.74
-9.51959,1.26803,-8.25155,29421,-26663.8,5048.51
-9.51886,1.24352,-8.27534,29277.8,-26087.3,5469.55
-9.53493,1.3701,-8.16483,28795.4,-30083.5,1068.77
-9.63941,1.3266,-8.3128,29297.1,-29763,1845.93
-9.56916,1.32494,-8.24422,29634.5,-25719.5,6203.11
-9.69054,1.42416,-8.26637,28797.4,-31527.5,-419.373
-9.63808,1.34182,-8.29626,28345.1,-30317.8,320.797
-9.60322,1.26343,-8.33979,29657.2,-28767.2,3170.7
-9.7399,1.32021,-8.4197,29504.3,-28877.8,2914.79
-9.60522,1.16351,-8.44172,28749.5,-27007.5,4038.79
-9.58778,1.24978,-8.338,28988.1,-28743.8,2520.91
-9.61528,1.36285,-8.25243,29003.9,-29192.8,2143.91
-9.62821,1.32249,-8.30571,30289.5,-28897.3,3722.48
-9.56349,1.34835,-8.21514,29518.8,-27446.8,4366.79
-9.60247,1.29982,-8.30265,28969.6,-28639,2659.69
-9.55307,1.25323,-8.29984,28732.4,-27546.2,3459.88
-9.68195,1.3655,-8.31645,28803.4,-31027.8,113.168
-9.54121,1.27759,-8.26363,29716.2,-26901.1,5083.52
-9.50636,1.29495,-8.21141,28964.2,-27117,4161.83
-9.59906,1.35423,-8.24483,28625.1,-28503.1,2367.53
-9.54776,1.28287,-8.26488,29556.7,-30230.9,1639.89
-9.59652,1.3189,-8.27762,29298.5,-29347.6,2241.36
-9.59227,1.29181,-8.30046,29014.5,-30280.7,1043.03
-9.65498,1.29566,-8.35931,29567.7,-28900.7,2973.25
-9.54617,1.3187,-8.22746,29435.1,-29072.8,2665.2
-9.5498,1.27205,-8.27775,28981.1,-28242.4,3040.31
-9.57513,1.27591,-8.29922,28956.1,-25154.7,6118.17
-9.53425,1.33528,-8.19897,30244.3,-28034.5,4503.87
-9.46735,1.24867,-8.21867,29195.2,-26741.1,4745.24
-9.53849,1.3365,-8.20199,28626.3,-29385.5,1538.73
-9.60682,1.31263,-8.29419,28398.4,-29536.3,1142.06
-9.62507,1.31882,-8.30625,29132.9,-28850.3,2566.17
-9.58431,1.35173,-8.23258,28280.3,-29035.4,1548.07
-9.58499,1.2829,-8.30209,28648.9,-28096.3,2868.53
-9.53672,1.28377,-8.25294,29147.6,-28436.8,3057.96
-9.40682,1.26257,-8.14425,29659.7,-26619.5,5353.15
-9.51503,1.26693,-8.24811,29500.9,-27672,4093.03
-9.54752,1.29144,-8.25608,28470.4,-28162,2619.78
-9.41517,1.2425,-8.17266,28124.7,-25584,4869.43
-9.5934,1.36096,-8.23244,27912.6,-30206,10.2854
-9.55204,1.24256,-8.30948,28915.9,-26689.3,4557.07
-9.55822,1.28096,-8.27726,28853.6,-27280.1,3932.21
-9.53833,1.35206,-8.18627,29395.8,-29110.6,2562.34
-9.70587,1.31862,-8.38724,28650.7,-31178.2,-187.039
-9.62475,1.24463,-8.38013,29126.8,-26631.5,4800.09
-9.58145,1.29557,-8.28589,28268.4,-28859,1726.56
-9.57836,1.28244,-8.29592,28677.7,-28420.6,2566.27
-9.57946,1.30748,-8.27197,30286.4,-28481.6,4105.79
-9.591,1.29135,-8.29965,29707.7,-28417.4,3644.31
-9.54751,1.25045,-8.29706,28519.7,-27357.6,3453.94
-9.52002,1.29437,-8.22565,29184.4,-27449.4,4023.27
-9.61488,1.30989,-8.30499,27918.6,-28068.3,2106.71
-9.58934,1.25753,-8.33181,28774.1,-26427.1,4651.89
-9.61749,1.30291,-8.31458,28770,-28684.6,2381.37
-9.53344,1.31038,-8.22306,29671.5,-28583.2,3387.85
-9.56334,1.22043,-8.34291,29717.5,-30224.9,1809.11
-9.61336,1.36543,-8.24793,29224.4,-27796.4,3711.71
-9.70517,1.44059,-8.26458,30056.7,-29743.1,2595.67
-9.53109,1.30837,-8.22271,30517.7,-28404.5,4365.49
-9.67643,1.39894,-8.27749,28939,-27710.9,3490.05
-9.63432,1.35331,-8.28101,29017.1,-29251.5,2059.27
-9.61243,1.32009,-8.29234,29582.4,-28391.9,3487.32
-9.60372,1.29184,-8.31188,29205.7,-28744.5,2767.18
-9.40335,1.24564,-8.15771,27977.3,-26277.6,4001.1
-9.54626,1.32474,-8.22153,27835.8,-28490.8,1669.77
-9.48589,1.21038,-8.27551,27838.1,-24929.9,5201.21
-9.51838,1.37161,-8.14677,28629.5,-30187.6,733.948
-9.55897,1.29677,-8.2622,27505.2,-27111.3,2715.79
-9.56093,1.22653,-8.33441,28386.6,-27353.4,3379.76
-9.55183,1.30322,-8.24861,29224.2,-28984,2537.44
-9.61861,1.30224,-8.31637,28561.8,-28676.1,2182.93
-9.60496,1.28074,-8.32422,29473.5,-25435.4,6278.14
-9.42517,1.27142,-8.15375,29350.7,-27746.1,3863.93
-9.58889,1.35631,-8.23258,29322.2,-28993.4,2637.55
-9.54498,1.27217,-8.27281,28486.9,-28297.5,2497.44
-9.58475,1.36781,-8.21694,29492.2,-28484.5,3287.83
-9.58393,1.33755,-8.24638,29168.2,-29371.2,2059.46
-9.64114,1.3535,-8.28764,29628,-30414.2,1539.64
-9.52948,1.31123,-8.21825,28519.3,-26872.8,3964.88
-9.50953,1.26551,-8.24402,29409.5,-28232.6,3516.07
-9.56559,1.31771,-8.24788,28400.2,-28811.8,1856.37
-9.59907,1.3028,-8.29627,28834.7,-31264.3,-108.382
-9.56031,1.31291,-8.2474,28678.9,-30280.9,701.012
-9.60714,1.24725,-8.3599,29487.4,-29927.7,1890.69
-9.53162,1.33101,-8.20061,29377.9,-26261.7,5427.24
-9.6327,1.35033,-8.28237,29424,-29232.8,2484.24
-9.51489,1.29502,-8.21987,28575.9,-28185,2710.05
-9.48055,1.25072,-8.22982,28456.8,-27797.2,2974.59
-9.5214,1.32715,-8.19426,29605.3,-29246.4,2663.17
-9.57867,1.30986,-8.26882,29922.3,-29600.6,2601.19
-9.62676,1.26195,-8.36481,30165.9,-28509.1,3961.43
-9.62201,1.25673,-8.36527,29616.5,-28608.4,3315.75
-9.61067,1.27167,-8.339,29251.7,-27846.4,3712.49
