Distance [pm],  g(r),  Integral
2.000000000,  0.000000000,  0.000000000
6.000000000,  0.000000000,  0.000000000
10.00000000,  0.000000000,  0.000000000
14.00000000,  0.000000000,  0.000000000
18.00000000,  0.000000000,  0.000000000
22.00000000,  0.000000000,  0.000000000
26.00000000,  0.000000000,  0.000000000
30.00000000,  0.000000000,  0.000000000
34.00000000,  0.000000000,  0.000000000
38.00000000,  0.000000000,  0.000000000
42.00000000,  0.000000000,  0.000000000
46.00000000,  0.000000000,  0.000000000
50.00000000,  0.000000000,  0.000000000
54.00000000,  0.000000000,  0.000000000
58.00000000,  0.000000000,  0.000000000
62.00000000,  0.000000000,  0.000000000
66.00000000,  0.000000000,  0.000000000
70.00000000,  0.000000000,  0.000000000
74.00000000,  0.000000000,  0.000000000
78.00000000,  0.000000000,  0.000000000
82.00000000,  0.000000000,  0.000000000
86.00000000,  0.000000000,  0.000000000
90.00000000,  0.000000000,  0.000000000
94.00000000,  0.000000000,  0.000000000
98.00000000,  0.000000000,  0.000000000
102.0000000,  0.000000000,  0.000000000
106.0000000,  0.000000000,  0.000000000
110.0000000,  0.000000000,  0.000000000
114.0000000,  0.000000000,  0.000000000
118.0000000,  0.000000000,  0.000000000
122.0000000,  0.000000000,  0.000000000
126.0000000,  0.000000000,  0.000000000
130.0000000,  0.000000000,  0.000000000
134.0000000,  0.000000000,  0.000000000
138.0000000,  0.000000000,  0.000000000
142.0000000,  0.000000000,  0.000000000
146.0000000,  0.000000000,  0.000000000
150.0000000,  0.000000000,  0.000000000
154.0000000,  0.000000000,  0.000000000
158.0000000,  0.000000000,  0.000000000
162.0000000,  0.000000000,  0.000000000
166.0000000,  0.000000000,  0.000000000
170.0000000,  0.000000000,  0.000000000
174.0000000,  0.000000000,  0.000000000
178.0000000,  0.000000000,  0.000000000
182.0000000,  0.000000000,  0.000000000
186.0000000,  0.000000000,  0.000000000
190.0000000,  0.000000000,  0.000000000
194.0000000,  0.000000000,  0.000000000
198.0000000,  0.000000000,  0.000000000
202.0000000,  0.000000000,  0.000000000
206.0000000,  0.000000000,  0.000000000
210.0000000,  0.000000000,  0.000000000
214.0000000,  0.000000000,  0.000000000
218.0000000,  0.000000000,  0.000000000
222.0000000,  0.000000000,  0.000000000
226.0000000,  0.000000000,  0.000000000
230.0000000,  0.000000000,  0.000000000
234.0000000,  0.000000000,  0.000000000
238.0000000,  0.000000000,  0.000000000
242.0000000,  0.000000000,  0.000000000
246.0000000,  0.000000000,  0.000000000
250.0000000,  0.000000000,  0.000000000
254.0000000,  0.0006627541656,  7.282207201E-05
258.0000000,  0.001353604465,  0.0002262745997
262.0000000,  0.001729982116,  0.0004285237888
266.0000000,  0.003744004840,  0.0008796956604
270.0000000,  0.01643012693,  0.002919603500
274.0000000,  0.03061404463,  0.006833990016
278.0000000,  0.05158555161,  0.01362382658
282.0000000,  0.07896381854,  0.02431850664
286.0000000,  0.1186863981,  0.04085236651
290.0000000,  0.1771453298,  0.06622507007
294.0000000,  0.2284480521,  0.09985476879
298.0000000,  0.2576044158,  0.1388154471
302.0000000,  0.2711293308,  0.1809298739
306.0000000,  0.3046528712,  0.2295133371
310.0000000,  0.3013389690,  0.2788328602
314.0000000,  0.3418700078,  0.3362392622
318.0000000,  0.3367256805,  0.3942315661
322.0000000,  0.3481342589,  0.4557065252
326.0000000,  0.3637492708,  0.5215445718
330.0000000,  0.3970176400,  0.5951783624
334.0000000,  0.3906131626,  0.6693912201
338.0000000,  0.3819946440,  0.7437153613
342.0000000,  0.3861279941,  0.8206324094
346.0000000,  0.3933126695,  0.9008240554
350.0000000,  0.3792467857,  0.9799459871
354.0000000,  0.4090813013,  1.067254166
358.0000000,  0.4301087673,  1.161136316
362.0000000,  0.4465480444,  1.260797010
366.0000000,  0.4558337742,  1.364790739
370.0000000,  0.4819231087,  1.477152771
374.0000000,  0.5100368489,  1.598654667
378.0000000,  0.5069085112,  1.722008144
382.0000000,  0.5426330180,  1.856864390
386.0000000,  0.5883238013,  2.006153824
390.0000000,  0.6237111033,  2.167720077
394.0000000,  0.6639171068,  2.343247182
398.0000000,  0.7066250147,  2.533877936
402.0000000,  0.7760649185,  2.747471370
406.0000000,  0.8433622223,  2.984228943
410.0000000,  0.9246346703,  3.248942077
414.0000000,  0.9965939571,  3.539850615
418.0000000,  1.068665058,  3.857853928
422.0000000,  1.109142449,  4.194249009
