#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
26,-22634.540996614654,3047.9047243589484,-19586.636272255706,161.84469966021072,127
27,-22434.465433754318,3078.4129658557445,-19356.052467898575,163.46469688084187,127
28,-22434.1480493914,3026.3817045247547,-19407.766344866643,160.70182053639607,126
29,-22632.750663929037,3055.8387724406684,-19576.91189148837,162.26600010920873,127
30,-22362.966117736098,3072.851306452815,-19290.11481128328,163.16937101698346,127
31,-22553.26516777856,3047.105550749653,-19506.15961702891,161.80226329015653,128
32,-22721.671799209886,3065.181939338806,-19656.48985987108,162.76212521063306,127
33,-22490.608880311338,3063.0018644451525,-19427.607015866186,162.64636254798148,127
34,-22696.19063688675,2999.1223749599953,-19697.068261926754,159.25434156138476,128
35,-22943.523146446736,3031.9039850409636,-19911.61916140577,160.99505536898198,129
36,-22941.56991413368,3043.2181180190755,-19898.351796114606,161.595839389271,127
37,-22440.61741447379,3048.13159416982,-19392.48582030397,161.85674651853572,128
38,-22430.635573215637,3070.8795655208805,-19359.756007694756,163.06467095323595,129
39,-22439.291752342833,3032.2397225211826,-19407.05202982165,161.01288313479648,129
40,-22503.74364952756,3050.6669597804544,-19453.076689747108,161.9913752300248,128
41,-22447.193163845775,3055.2261431251054,-19391.96702072067,162.23346929983404,129
42,-22523.646163279132,3064.99893768472,-19458.647225594414,162.75240776523324,129
43,-22489.03308072622,3087.7437700169967,-19401.289310709224,163.9601655170486,130
44,-22644.495439290316,3061.7680451429223,-19582.727394147394,162.5808463549035,129
45,-22783.094056074362,3048.13883539946,-19734.955220674903,161.8571310301075,129
46,-22581.64794236922,3052.64162125582,-19529.0063211134,162.0962303755472,130
47,-22790.094037398114,3114.3101507383976,-19675.783886659716,165.3708486904927,130
48,-22625.291744129005,3080.8873360427415,-19544.404408086262,163.59608671614816,129
49,-22719.02602666046,3003.4323392893975,-19715.593687371063,159.48320202308605,130
50,-22394.818793703656,3061.5624704093775,-19333.256323294278,162.56993027188346,130
51,-22574.520378822024,3036.056991834833,-19538.46338698719,161.21558133617145,131
52,-22867.20866005674,3070.804095550446,-19796.404564506294,163.06066347406488,130
53,-22721.301224596697,3069.397943374205,-19651.90328122249,162.98599635116517,130
54,-22608.501528299414,3103.1972400069453,-19505.304288292467,164.78074963480094,131
55,-22923.282056437645,3040.772878669282,-19882.509177768363,161.46599641058407,131
56,-22707.898463949547,2993.607395622532,-19714.291068327017,158.961494423687,130
57,-22723.509165723866,3067.892849914193,-19655.616315809675,162.9060754149727,131
58,-22411.59764722665,3048.4415352624565,-19363.156111964192,161.87320448805465,131
59,-22653.55499977179,3047.2935921742605,-19606.26140759753,161.81224834895644,132
60,-22641.77108513008,3009.1662064883612,-19632.60487864172,159.7876721750863,131
61,-22631.431419878616,3046.1772022470714,-19585.254217631544,161.75296769263358,131
62,-22786.523697591503,3062.2547192513684,-19724.268978340137,162.60668890315785,132
63,-22639.724700027902,3051.9657417631506,-19587.758958264752,162.06034096187122,132
64,-22791.073254782517,3033.436814330999,-19757.63644045152,161.0764490864737,131
65,-22523.820255761573,3092.907632334975,-19430.912623426597,164.23436823055883,132
66,-22425.687943980913,3046.2472086228195,-19379.440735358094,161.7566850532081,132
67,-22464.934073463693,3036.359108572974,-19428.57496489072,161.23162383000533,132
68,-22661.961782502083,3079.6105324480195,-19582.351250054064,163.52828804361704,132
69,-22726.218774904453,3041.3876608345986,-19684.831114069853,161.49864153695793,132
70,-22701.289388993464,3025.507178309873,-19675.782210683592,160.65538291928115,132
71,-22818.629834685766,3119.388844951777,-19699.24098973399,165.64052895085692,132
72,-22545.906058193024,3023.882561783973,-19522.023496409052,160.569115270691,132
73,-22747.94508004925,3017.9525602208364,-19729.99251982841,160.25423032225407,132
74,-22647.488667430225,3064.1538384760215,-19583.334828954205,162.70753273140366,133
75,-22721.285230208465,3049.9627356284955,-19671.32249457997,161.95398070602397,133
76,-22618.652208322776,3038.1257150304637,-19580.526493292313,161.3254311886295,132
77,-22618.521349308925,3027.2508881886197,-19591.270461120304,160.74797446237136,133
78,-22797.33896712205,3089.1311893524608,-19708.20777776959,164.03383792021012,133
79,-22871.112733242044,2986.403489164417,-19884.709244077625,158.5789647245872,133
80,-22702.42477723038,3034.8363459877046,-19667.588431242675,161.15076465770343,133
81,-22419.309181245553,3035.84389906613,-19383.465282179423,161.20426604311953,133
82,-22488.30863734326,3081.682456093821,-19406.626181249438,163.6383078409859,133
83,-22651.757514137134,3024.380814104722,-19627.37670003241,160.59557262566082,133
84,-22766.64809291149,3025.041556557374,-19741.606536354117,160.63065825775018,133
85,-22601.855271493725,3024.9222246721843,-19576.93304682154,160.6243216971077,133
86,-22476.57901792819,3066.1524321800425,-19410.426585748148,162.81365868579618,133
87,-22417.85891226199,3081.8471557940275,-19336.01175646796,163.64705344687738,133
88,-22495.292902248068,3053.3099281774003,-19441.982974070666,162.13171768331625,133
89,-22652.037567554216,3094.084086450545,-19557.953481103672,164.29683831417944,133
90,-22478.47297348603,3040.509728423892,-19437.96324506214,161.4520230497732,133
91,-22262.718864558934,3087.72465322174,-19174.994211337194,163.95915040920679,134
92,-22249.057997145137,3091.760735384125,-19157.297261761014,164.17346764168275,133
93,-22260.324008999072,3057.0487603435145,-19203.27524865556,162.33025084748266,133
94,-22272.94129940201,3061.6716758557204,-19211.26962354629,162.57572911543764,133
95,-22272.76658896824,3127.849628067732,-19144.916960900508,166.08979919587085,134
96,-22486.459602918418,3059.8413020037383,-19426.61830091468,162.47853568810626,133
97,-22394.64298470084,3061.3588271703593,-19333.28415753048,162.5591167518304,133
98,-22502.71426550098,3119.6725505107343,-19383.041714990246,165.65559380528438,134
99,-22332.844532842253,3020.9238457555202,-19311.920687086735,160.41200651884,134
100,-22547.243074065336,3058.695299406647,-19488.54777465869,162.41768258969614,133
101,-22827.953434226045,3003.3563677885827,-19824.59706643746,159.479167912494,134
102,-22705.224142703082,3097.252950350842,-19607.97119235224,164.4651059841328,134
103,-22330.77698660831,3053.5596335977243,-19277.217353010587,162.1449771196867,134
104,-22620.390078377255,3058.175696833486,-19562.21438154377,162.39009152960696,134
105,-22433.03468889094,3019.5399452019337,-19413.494743689007,160.33852096410305,134
106,-22526.109523379622,3060.8608031313297,-19465.24872024829,162.53267151869164,134
107,-22620.173043504765,3063.5864030375305,-19556.586640467234,162.6774017311184,134
108,-22564.67486443062,3028.1750054237737,-19536.499859006846,160.79704537826285,134
109,-22570.08483388109,3027.618131172094,-19542.466702708996,160.76747518031954,134
110,-22929.043431459242,3040.104542823169,-19888.938888636072,161.43050756691326,134
111,-22579.208302494997,3051.443731715708,-19527.76457077929,162.03262206414036,134
112,-22590.371561123146,3048.8873199968193,-19541.484241126327,161.89687579768236,134
113,-22650.46233877761,3066.1584846687133,-19584.303854108894,162.8139800748486,134
114,-22726.700540373044,3061.096922200958,-19665.603618172085,162.54520951556623,134
115,-22843.48393363871,3043.9812769427253,-19799.502656695982,161.63636336818806,135
116,-22650.950110889273,3140.124370465509,-19510.825740423763,166.74159187852845,134
117,-22444.866215488975,3031.075398556053,-19413.790816932924,160.95105716598007,134
118,-22580.43755720317,3038.795110769731,-19541.64244643344,161.36097631296022,135
119,-22632.767484797543,3013.9198211891603,-19618.847663608383,160.04009061107038,135
120,-22687.74979306334,3026.5834010367576,-19661.166392026582,160.71253068463224,134
121,-22621.700142861897,3041.5125818364354,-19580.18756102546,161.50527488145258,134
122,-22562.880831232804,3064.7556720068933,-19498.12515922591,162.73949028121515,135
123,-22561.21622714665,3066.8250142591414,-19494.39121288751,162.84937300577434,135
124,-22659.855165932488,3110.319150808857,-19549.53601512363,165.15892533876251,134
125,-22651.683336460774,3057.550004840893,-19594.13333161988,162.3568670879728,135
126,-22479.42488606654,3020.773780183519,-19458.651105883022,160.40403798975976,135
127,-22743.86348091773,3061.3739319087445,-19682.489549008988,162.55991881819023,135
128,-22578.012478037956,3069.129684940964,-19508.882793096993,162.97175174397248,135
129,-22576.522918418414,3075.0938165888583,-19501.429101829555,163.28844901064653,135
130,-22661.597271373437,3048.658574772312,-19612.938696601126,161.88472935430332,135
131,-22656.931254361378,3063.1948967990725,-19593.736357562306,162.65661262669792,135
132,-22775.86400834995,3068.6082984179016,-19707.255709932047,162.94406595558235,135
133,-22737.333016998382,3097.1206714332775,-19640.212345565105,164.45808193199838,135
134,-22757.620419823856,3057.0575280402218,-19700.562891783633,162.33071641493592,135
135,-22491.84307810248,3044.222388800924,-19447.620689301555,161.64916648370632,135
136,-22503.220087368973,3076.365319318963,-19426.85476805001,163.35596620559895,135
137,-22465.672464676434,3075.2153004543725,-19390.45716422206,163.2948998421212,135
138,-22630.55541938277,3041.114032521443,-19589.441386861326,161.48411178745255,135
139,-22653.07446412985,3044.522761966504,-19608.55170216335,161.6651163932887,135
140,-22460.74323637459,3039.742850066028,-19421.000386308562,161.41130156772934,135
141,-22703.55619186195,3093.1656438925775,-19610.39054796937,164.24806872543166,135
142,-22728.082320359186,3047.182435223263,-19680.899885135925,161.80634587989118,135
143,-22561.18102509933,3044.37799877219,-19516.80302632714,161.65742942213166,135
144,-22668.158309260907,3074.5052392501652,-19593.653070010743,163.25719536880982,135
145,-22516.952035885202,3058.5137803046837,-19458.43825558052,162.4080438682804,135
146,-22488.22577516736,3053.3673472412506,-19434.85842792611,162.13476665366935,135
147,-22306.89493088168,3047.1818960811356,-19259.713034800545,161.80631725127463,135
148,-22409.170017042547,3008.0165744756405,-19401.153442566905,159.72662635356454,135
149,-22584.613263131905,3074.1892205772915,-19510.424042554612,163.24041467786842,135
150,-22401.27987918284,3025.724059281285,-19375.555819901554,160.66689936708863,135
151,-22199.2765680483,3079.013272053659,-19120.26329599464,163.49657332879286,136
152,-22548.208064529084,3085.895660081392,-19462.312404447694,163.86203029809752,135
153,-22383.441348079155,3063.9640350858117,-19319.477312993346,162.697454111676,135
154,-22218.366226391867,3070.657869356656,-19147.70835703521,163.05289881717542,135
155,-22285.959142398016,3045.1784061320463,-19240.78073626597,161.69993130472875,136
156,-22306.478610964143,3095.213112015025,-19211.265498949117,164.35678992681736,135
157,-22189.121025185566,3094.546898672337,-19094.57412651323,164.3214137887461,135
158,-22316.083654438466,3071.6592628376525,-19244.424391600813,163.10607312603037,136
159,-22380.426273233345,3039.5303497397595,-19340.895923493586,161.40001773355704,136
160,-22560.375107023283,3103.024056738615,-19457.35105028467,164.77155354877337,135
161,-22509.339773350992,3101.08415168186,-19408.25562166913,164.66854398001269,136
162,-22482.576453263435,3084.843352603095,-19397.73310066034,163.8061524399696,136
163,-22662.72854399096,3037.7395537473576,-19624.988990243604,161.3049259030196,136
164,-22320.761450590493,3063.133574036282,-19257.627876554212,162.6533563687031,135
165,-22405.483216406385,3072.24902576904,-19333.234190637344,163.13738972321212,136
166,-22459.61028310655,3084.846647909232,-19374.76363519732,163.8063274217621,136
167,-22745.950664565113,3103.25693717288,-19642.693727392234,164.78391957309137,136
168,-22748.273059653206,3044.552611886739,-19703.720447766467,161.66670143344328,136
169,-22557.28600854469,3067.9485923145744,-19489.337416230115,162.90903535396814,136
170,-22492.510436713375,3042.1222666421118,-19450.388170071263,161.537649336426,136
171,-22671.913056250312,3027.512721756959,-19644.40033449335,160.76187790721664,136
172,-22556.984769938164,3058.2633414451893,-19498.721428492976,162.39474548605926,136
173,-22757.618742448627,3074.5340322551538,-19683.084710193474,163.25872428643228,136
174,-22665.366200938675,3117.1352290875157,-19548.23097185116,165.52086123953185,136
175,-22458.295820613814,3044.5820596414856,-19413.71376097233,161.66826511848384,136
176,-22309.28266251812,3070.4669368759637,-19238.815725642155,163.04276024238794,136
177,-22518.312654053996,3074.848038913631,-19443.464615140365,163.2753981387763,136
178,-22473.591911523865,2986.6638016458114,-19486.928109878052,158.5927873992372,136
179,-22469.28859419412,3064.1043420261667,-19405.184252167954,162.704904454346,136
180,-22501.70479843847,3045.4893199799244,-19456.215478458544,161.716440927857,136
181,-22548.622996946244,3061.3002126642714,-19487.322784281972,162.5560043031184,136
182,-22624.609485853827,3094.613752711869,-19529.995733141957,164.3249637592759,136
183,-22520.26734165351,3025.1750233834528,-19495.092318270057,160.63774538820036,136
184,-22261.02409400491,3037.364604055523,-19223.659489949387,161.28501595643314,136
185,-22636.991977731042,3051.8128709330113,-19585.17910679803,162.05222347270134,136
186,-22643.66042824008,3056.1564913245525,-19587.503936915527,162.28287108188962,136
187,-22676.845487613537,3122.7417894524397,-19554.103698161096,165.81857135859693,136
188,-22512.153922621597,3055.8480383421215,-19456.305884279474,162.26649213149074,136
189,-22737.118156867888,3063.8302364722276,-19673.28792039566,162.6903493632049,136
190,-22432.32101696852,3093.2108289228418,-19339.110188045677,164.25046806475282,136
191,-22749.667587688178,3091.189039519844,-19658.478548168336,164.14311041144785,136
192,-22658.26108011813,3100.4508328174797,-19557.81024730065,164.63491454908737,136
193,-22768.700070471197,3080.1355938609677,-19688.56447661023,163.55616896981613,136
194,-22713.813090439886,3009.0723229868518,-19704.740767453033,159.7826869316227,136
195,-22684.661422281235,3045.8869793449885,-19638.774442936246,161.7375567652359,136
196,-22757.841597728577,3091.0710004983002,-19666.770597230276,164.13684250227166,136
197,-22613.99232387067,3075.6561662349673,-19538.336157635702,163.31830995375643,136
198,-22868.88365320972,3064.419200800132,-19804.464452409586,162.72162355429046,136
199,-22840.02825257217,3043.796412692102,-19796.231839880067,161.62654701832616,136
200,-22885.277957188926,3088.3346548736135,-19796.94330231531,163.99154168881296,136
201,-22666.310564842817,3097.4691848970656,-19568.841379945752,164.4765881065594,136
202,-22757.125522522285,3037.9500933966997,-19719.175429125586,161.31610562463032,136
203,-22949.471984984324,3103.225144488112,-19846.246840496213,164.78223137152898,137
204,-22959.594916370464,3060.6896513147876,-19898.905265055677,162.52358330339308,136
205,-22587.868201083416,3048.4477167161185,-19539.4204843673,161.87353272518862,136
206,-22663.123404088343,3015.4936493063906,-19647.629754781952,160.12366137918337,137
207,-22439.101331330705,3006.6674791145724,-19432.433852216134,159.65498896549923,137
208,-22616.254183317767,3012.0235772746564,-19604.23060604311,159.939399462698,136
209,-22560.333092851448,3026.280278225589,-19534.05281462586,160.6964347680041,136
210,-22718.775966739922,3070.1166137304053,-19648.659353009516,163.0241579731556,137
211,-22549.70303045929,3055.0067243563717,-19494.69630610292,162.22181809419047,137
212,-22464.035706498893,3042.219185639247,-19421.816520859647,161.54279576566225,136
213,-22390.4374181014,3092.072034790883,-19298.365383310516,164.18999773810887,137
214,-22747.547494775776,3086.283281206732,-19661.264213569044,163.88261310178927,137
215,-22800.062111975567,3090.838065313589,-19709.224046661977,164.12447357068774,137
216,-22640.84534473397,3030.116878754964,-19610.728465979006,160.90015946301523,137
217,-22572.103172835254,3041.907583561867,-19530.195589273386,161.52624959733092,137
218,-22813.73163905472,3077.4319357965687,-19736.29970325815,163.41260387609145,137
219,-22710.02013971447,3041.740737955817,-19668.279401758653,161.51739004316414,137
220,-22557.246675740607,3040.533419466109,-19516.7132562745,161.45328105156756,137
221,-22630.818571169337,3070.246028240783,-19560.572542928552,163.03102992436735,137
222,-22372.004365060915,3074.8216706029325,-19297.18269445798,163.27399797318336,137
223,-22539.208128055965,3073.2699497732565,-19465.938178282708,163.1916011089939,137
224,-22507.817629936428,3044.8891875805007,-19462.928442355926,161.68457370866057,137
225,-22364.743078030588,3048.743748503552,-19315.999329527036,161.88925210622577,137
226,-22557.71656499557,3073.544564603082,-19484.17200039249,163.2061832428448,137
227,-22598.452498958548,3071.842791383221,-19526.609707575328,163.11581854953369,137
228,-22662.30616639185,3065.901982107705,-19596.404184284143,162.80035970816957,137
229,-22455.438628654054,3045.7438343426916,-19409.694794311363,161.72995572058397,137
230,-22728.16015344113,3141.7982334202547,-19586.361920020878,166.83047452798203,137
231,-22818.16365331858,3020.1752677034688,-19797.988385615114,160.3722567887916,137
232,-22708.6194338411,3107.8642605570008,-19600.7551732841,165.0285698941401,137
233,-22497.586160604114,3082.481753098072,-19415.10440750604,163.68075076335109,137
234,-22730.845837414672,3006.9946797085713,-19723.8511577061,159.6723634199699,137
235,-22547.656057716536,3036.4080711428514,-19511.247986573686,161.23422375786825,137
236,-22351.553559112537,3001.340873621649,-19350.21268549089,159.37214453820434,137
237,-22568.217731585275,3087.605050986451,-19480.612680598824,163.95279949288897,137
238,-22689.09705427577,3092.500902586513,-19596.596151689257,164.21277075296817,137
239,-22534.318461283867,3033.618156420558,-19500.70030486331,161.08607840847512,137
240,-22569.40028515589,3080.5608205216627,-19488.839464634228,163.578748639265,137
241,-22661.242060579098,3090.7612584787043,-19570.480802100392,164.1203951035938,137
242,-22473.43466237055,3084.2688711309734,-19389.165791239575,163.77564729308202,137
243,-22653.863936820926,3117.6200464767267,-19536.243890344198,165.5466051954107,137
244,-22733.76228475719,3042.27352366809,-19691.488761089102,161.54568113208722,137
245,-22681.422645394283,3085.371009022406,-19596.051636371878,163.83417116182287,137
246,-22620.831425170734,3144.35422184027,-19476.477203330465,166.9661983171367,137
247,-22517.26460099494,3107.482724771504,-19409.781876223435,165.00831022390835,137
248,-22481.11119432283,3065.5710510666327,-19415.5401432562,162.78278716578578,137
249,-22467.874609197315,3108.8083404735235,-19359.066268723793,165.07870083469206,137
250,-22629.70512536807,3086.021505010095,-19543.683620357973,163.8687127033994,137
251,-22625.977018518723,3089.2022932578852,-19536.77472526084,164.03761355995573,137
252,-22705.62864154394,3020.910594033291,-19684.718047510647,160.41130284822094,137
253,-22678.078276594228,3099.0799829245434,-19578.998293669683,164.56212198853638,137
254,-22525.956885062827,3056.1526581907365,-19469.80422687209,162.28266754127816,137
255,-22606.66096467359,3035.642604624044,-19571.018360049544,161.19357724492244,137
256,-22707.55246692794,3057.7352145583773,-19649.81725236956,162.3667017822337,137
257,-22771.264897001005,3019.1330244083783,-19752.131872592625,160.3169133419579,137
258,-22869.19158146385,3034.2608086832133,-19834.930772780637,161.1202034457849,137
259,-22842.777984330372,3030.6963848289524,-19812.08159950142,160.93093141784252,137
260,-22874.0281044218,3034.6950324832974,-19839.3330719385,161.1432608661656,137
261,-22700.312892827234,3074.5275700013995,-19625.785322825835,163.25838113872504,137
262,-22746.562261044048,3020.9620543978726,-19725.600206646173,160.41403540976842,137
263,-22976.85844463206,3078.5523413520386,-19898.30610328002,163.47209776353924,137
264,-22736.839613146934,3009.7426467964424,-19727.09696635049,159.8182813367795,137
265,-22696.592700392153,3037.2562078298947,-19659.33649256226,161.27926008275347,137
266,-22449.88217114855,3028.9167467100124,-19420.96542443854,160.8364320738959,137
267,-22562.282245707393,3109.3918953583657,-19452.890350349026,165.1096877826494,137
268,-22513.150528598955,3034.6655476637443,-19478.48498093521,161.14169521297214,137
269,-22491.06757623321,3030.726161905508,-19460.341414327704,160.93251258997478,137
270,-22603.001080252667,3045.578354392279,-19557.422725860386,161.7211686831611,137
271,-22619.443532807112,3072.897333828828,-19546.546198978285,163.17181508512883,137
272,-22646.59037422706,3079.561014061289,-19567.029360165772,163.52565860170435,137
273,-22485.4333946853,3055.0249342305387,-19430.40846045476,162.22278504423713,137
274,-22414.937673768814,3065.8681711172458,-19349.069502651568,162.79856433394005,137
275,-22366.097736359166,3054.69948620792,-19311.398250151247,162.205503651858,137
276,-22337.629984513376,3060.212943012697,-19277.41704150068,162.4982699425912,137
277,-22426.044501200435,3034.5121915722502,-19391.532309628186,161.1335519562717,137
278,-22421.48240396961,3076.0340968845053,-19345.448307085106,163.33837819013473,137
279,-22390.6335613236,3117.2384333472205,-19273.39512797638,165.5263414181877,138
280,-22532.695166954552,3079.0104078618497,-19453.684759092703,163.4964212393068,137
281,-22683.1055267333,3070.1170974001984,-19612.9884293331,163.0241836561738,137
282,-22646.95020965673,3078.5621133405657,-19568.388096316165,163.47261665920405,138
283,-22592.146512551146,3044.9046789117583,-19547.24183363939,161.6853963032235,138
284,-22708.716741325232,3049.7137533083924,-19659.00298801684,161.94075966650271,137
285,-22737.979405575286,3060.5529045746534,-19677.426501000635,162.51632200847476,138
286,-22808.91946613243,3053.093772001913,-19755.825694130515,162.12023972240038,138
287,-22933.519034109035,3046.6248383551692,-19886.894195753866,161.776737310789,138
288,-22689.70160795735,3125.0131531159104,-19564.688454841442,165.93918148364304,137
289,-22897.878402327522,3030.8651929509233,-19867.0132093766,160.9398951822221,138
290,-22757.771815987973,3089.961285497129,-19667.810530490846,164.07791628662008,138
291,-22511.00090711385,3088.9828359161174,-19422.01807119773,164.02596030607194,138
292,-22608.89125998484,3040.2077400526214,-19568.68351993222,161.43598737226054,138
293,-22747.78564887833,3075.779365895224,-19672.006282983104,163.32485189447172,138
294,-22741.99988958733,3055.2035872082515,-19686.796302379076,162.23227157355356,138
295,-22767.460848972434,3070.1849276993157,-19697.275921273118,163.0277854663947,138
296,-22709.151186627976,3067.3208243539107,-19641.830362274064,162.8757006777764,138
297,-22407.897813467454,3065.24515370195,-19342.652659765503,162.76548191320174,138
298,-22578.68851345859,3058.8231199314087,-19519.86539352718,162.42446989977023,138
299,-22548.655680220283,3099.9573741143167,-19448.698306105965,164.6087117367193,138
300,-22478.15007804551,3024.383032877241,-19453.767045168268,160.59569044317956,138
301,-22232.83108247281,3063.561496125907,-19169.269586346905,162.67607916627608,138
302,-22504.20259307127,3084.5179343023406,-19419.68465876893,163.78887262583083,138
303,-22432.692319332622,3043.0826413736245,-19389.609677958997,161.5886455367799,138
304,-22592.251608098988,3071.924365085024,-19520.327243013962,163.1201501387605,138
305,-22607.346014599752,3032.5415655738266,-19574.804449025927,161.02891109584436,138
306,-22739.831543136068,3086.620005680843,-19653.211537455223,163.90049327728988,138
307,-22622.357805549284,3106.0561492483735,-19516.30165630091,164.93255861486415,138
308,-22588.538990248024,3048.517805339141,-19540.02118490888,161.8772544531193,138
309,-22658.610970884183,2998.0445015852465,-19660.566469298938,159.19710614611282,138
310,-22442.497033991065,3070.0402365866835,-19372.456797404382,163.0201023227976,138
311,-22511.5772631577,3048.21026309232,-19463.36700006538,161.8609238630678,138
312,-22343.043825959205,3039.77848789047,-19303.265338068733,161.413193947418,138
313,-22578.73219149935,3058.3425946837515,-19520.3895968156,162.39895385795805,138
314,-22400.785182496693,3029.145723652613,-19371.63945884408,160.84859082157857,138
315,-22437.5201053738,3102.0330001378684,-19335.48710523593,164.71892813151138,138
316,-22912.85292372937,3041.4142554918562,-19871.43866823751,161.50005372162437,138
317,-22743.907014114302,3063.0024611523804,-19680.90455296192,162.646394233323,138
318,-22789.689275290817,3080.7867533696626,-19708.902521921154,163.5907457445668,138
319,-22534.393947093675,3009.8951042839517,-19524.498842809724,159.82637687732569,138
320,-22683.01186920298,3038.734457122106,-19644.27741208087,161.35775558519117,138
321,-22575.371890068724,3040.6057017956155,-19534.766188273108,161.45711926600262,138
322,-22755.618225355924,3006.9911273576345,-19748.627097998287,159.67217478901767,138
323,-22606.553389193577,3074.632162004472,-19531.921227189105,163.2639350069903,138
324,-22619.200755848113,3063.7532636509377,-19555.447492197174,162.6862620821806,138
325,-22682.551437684466,3018.0673509393846,-19664.48408674508,160.26032574551937,138
326,-22653.45978794183,3086.19434976097,-19567.26543818086,163.8778908140436,138
327,-22687.600867901812,3053.506130813951,-19634.09473708786,162.14213610503768,138
328,-22532.71097021806,3054.2998478450368,-19478.411122373025,162.1842827290724,138
329,-22898.76463150054,3135.3757593181344,-19763.388872182404,166.48943913280522,138
330,-22519.587755731598,3040.4684675933677,-19479.11928813823,161.4498320866927,138
331,-22770.46866536673,3061.1644977482233,-19709.304167618506,162.54879779838365,138
332,-22713.18391394864,2983.787138559888,-19729.396775388752,158.4400356844464,138
333,-22529.760813967237,3106.1054966109564,-19423.655317356282,164.9351789753408,138
334,-22547.668976995163,3022.070707171544,-19525.59826982362,160.47290522080561,138
335,-22544.549950789733,3079.3506127674054,-19465.19933802233,163.514486226812,138
336,-22694.93200280417,3095.2198492755556,-19599.712153528613,164.3571476774709,138
337,-22684.559583888564,3047.492611320601,-19637.06697256796,161.8228163282337,138
338,-22798.849702719308,3025.2636868338295,-19773.586015885478,160.64245344530673,138
339,-22661.722305181873,3065.4010655098855,-19596.321239671986,162.77376087924918,138
340,-22914.6638148278,3013.465812672218,-19901.198002155583,160.0159826160007,138
341,-22650.04826339506,3020.389714512257,-19629.658548882802,160.383643981798,138
342,-22697.40247524406,3014.797376966725,-19682.605098277334,160.08668909891676,138
343,-22647.088917090703,3084.3143616481034,-19562.7745554426,163.77806285385182,138
344,-22616.995998240454,3112.1478559456746,-19504.84814229478,165.25603015679368,138
345,-22533.671300166054,3067.253628645485,-19466.41767152057,162.87213256452083,138
346,-22932.134013481817,3027.852018617189,-19904.28199486463,160.7798946772294,138
347,-22640.552398549844,3054.268550832645,-19586.283847717197,162.18262084786912,138
348,-22734.359961282695,3104.363014363612,-19629.996946919084,164.8426526198642,138
349,-22894.91814853798,3005.4632527318936,-19889.454895806088,159.5910441657586,138
350,-22695.73666941785,3089.1038370330625,-19606.632832384785,164.0323855034457,138
351,-22958.531092493766,3023.924987041466,-19934.6061054523,160.57136806520984,138
352,-22775.88902526445,3032.2185375509102,-19743.670487713538,161.01175820621071,138
353,-22788.684950908093,3030.7546554974924,-19757.930295410602,160.93402560867256,138
354,-22963.406491831003,3081.2934115752305,-19882.113080255775,163.61764945466481,138
355,-22936.92026625412,3073.6977321460304,-19863.222534108092,163.21431648755814,138
356,-22772.908983386835,3009.3289296443527,-19763.58005374248,159.7963128258582,138
357,-22824.375877490267,3055.224851452683,-19769.151026037584,162.2334007116221,138
358,-22614.775531663356,3047.274011921003,-19567.501519742353,161.811208631349,138
359,-22401.53691289325,3042.5185778914915,-19359.018335001758,161.558693588438,138
