#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1380,-22906.47563996022,2751.924205100431,-20154.551434859786,146.12804097930555,119
1410,-22810.448704554612,2772.82662708633,-20037.62207746828,147.2379661621507,119
1440,-22751.64443024616,2786.1463484228234,-19965.498081823338,147.94524755517912,119
1470,-22763.260972916018,2782.509673395356,-19980.751299520663,147.752138967211,119
1500,-22610.627088354988,2767.2888497153876,-19843.3382386396,146.94390844170348,120
1530,-22939.323068046142,2750.3306010501174,-20188.992466996024,146.04342010292476,120
1560,-22675.03190739338,2742.2899909981397,-19932.74191639524,145.61646117978424,120
1590,-22838.372952905687,2781.019019027264,-20057.353933878425,147.67298475134172,120
1620,-22848.98407810356,2754.2048675376627,-20094.779210565895,146.2491448721635,121
1650,-22629.477632910217,2757.403906565997,-19872.07372634422,146.419014850908,121
1680,-23010.687733254716,2742.663716493431,-20268.024016761286,145.63630612114918,121
1710,-22960.151579274985,2806.325797769443,-20153.82578150554,149.01678266344896,121
1740,-22909.33240371864,2775.6766035024707,-20133.65580021617,147.3893008063811,122
1770,-22825.759385940153,2770.070644943613,-20055.688740996542,147.09162264340742,122
1800,-22974.911097993056,2736.625458096467,-20238.28563989659,145.31567270078105,122
1830,-23189.51387295923,2776.3176285285344,-20413.196244430696,147.42333943691597,122
1860,-23052.47464083435,2834.638444229294,-20217.836196605054,150.52019309693748,122
1890,-22961.24016426965,2793.0857778101736,-20168.154386459475,148.31373343862325,122
1920,-23084.074286349045,2791.5507311013816,-20292.523555247662,148.23222197549802,122
1950,-22969.056355639783,2702.4411958782594,-20266.615159761524,143.50047762345613,122
1980,-23070.284198405265,2747.8413486628006,-20322.442849742463,145.91124001809993,123
2010,-22849.49546285387,2802.925727714404,-20046.569735139467,148.83623787394697,123
2040,-22886.270570252862,2732.255282127987,-20154.015288124876,145.0836149821036,123
2070,-23182.97206798027,2748.800940400496,-20434.171127579775,145.9621946412358,123
2100,-23242.366713121184,2821.535106200023,-20420.83160692116,149.82440172559154,123
2130,-23218.93279479498,2730.602071976164,-20488.330722818813,144.99582900298208,123
2160,-23151.088184889843,2761.84026584424,-20389.247919045603,146.6545869241535,123
2190,-23018.16239021832,2763.6777098816697,-20254.48468033665,146.75215578055625,124
2220,-22889.04066794977,2712.04823920575,-20176.99242874402,144.01061464628822,124
2250,-22962.570470971594,2721.6500912653282,-20240.920379706266,144.52047601116115,124
2280,-22888.992209295786,2782.0191816087563,-20106.97302768703,147.72609369904578,124
2310,-22967.346190994373,2770.1280329026094,-20197.218158091764,147.094669962083,124
2340,-22839.180181605596,2747.6174134021544,-20091.562768203443,145.89934898531504,124
2370,-22944.037351687002,2808.3628686164434,-20135.674483070557,149.12495176623764,124
2400,-23041.27040505552,2787.6180104461127,-20253.652394609406,148.02339327156488,124
2430,-22722.998689329557,2774.3913434722094,-19948.60734585735,147.32105309446266,124
2460,-22807.848138435773,2733.4267295173436,-20074.421408918428,145.14581920698734,125
2490,-22820.44360582439,2767.516543743476,-20052.92706208091,146.955999066222,124
2520,-23070.854538373766,2788.686590365034,-20282.167948008733,148.0801352014089,124
2550,-22956.424161253584,2786.023513489273,-20170.400647764312,147.93872498156668,125
2580,-22922.508224683843,2828.604524574137,-20093.903700109706,150.19979006512418,125
2610,-23000.768334642184,2807.0837501072565,-20193.684584534927,149.05703017102024,125
2640,-23122.719930139632,2765.571043076487,-20357.148887063144,146.85269236879768,125
2670,-23294.909355101758,2742.373501995993,-20552.535853105765,145.6208956400408,125
2700,-23305.790023377136,2762.6072624255858,-20543.18276095155,146.69531468390144,125
2730,-23394.36773981579,2786.783897468237,-20607.58384234755,147.97910161004802,125
2760,-23173.33856020702,2727.5304872449215,-20445.8080729621,144.83272688750722,125
2790,-23190.36658756403,2778.0528025057224,-20412.313785058308,147.51547772094824,126
2820,-23111.393136074024,2773.5059513849,-20337.887184689123,147.27403849610369,126
2850,-22901.763395644695,2767.2586082097123,-20134.504787434984,146.94230260823892,126
2880,-22884.59309440966,2805.3218046714196,-20079.27128973824,148.9634703141121,125
2910,-22905.706463464012,2777.395020786964,-20128.311442677048,147.48054930476,126
2940,-22996.45670514436,2778.6884719800496,-20217.76823316431,147.54923197000116,126
2970,-23015.260143266292,2781.1715490953275,-20234.088594170964,147.68108414593812,126
3000,-22771.9174842746,2807.1311197914,-19964.7863644832,149.05954551614963,126
3030,-22908.52909701041,2782.537525876837,-20125.991571133574,147.7536179427394,126
3060,-22879.70399606001,2783.3822750592167,-20096.321721000793,147.7984743900613,126
3090,-22895.03674919861,2747.0512999658167,-20147.985449232794,145.86928818375998,126
3120,-23136.39820041618,2740.028090005515,-20396.370110410666,145.49635352553682,126
3150,-23193.45672511692,2777.125061398653,-20416.33166371827,147.46621437631802,126
3180,-23037.930909093877,2781.4512723185476,-20256.47963677533,147.69593753708523,127
3210,-23001.65141173161,2755.007075357602,-20246.64433637401,146.29174235975736,127
3240,-22821.650510672494,2732.613881088406,-20089.036629584087,145.10265669970838,127
3270,-22749.97317361916,2801.5514963669175,-19948.42167725224,148.76326575709564,127
3300,-22981.584124582892,2742.1463805144494,-20239.437744068444,145.60883541792396,127
3330,-22834.58873119754,2775.788482737555,-20058.800248459982,147.39524162895856,127
3360,-22923.46799913497,2753.998564373096,-20169.46943476187,146.23819010922708,127
3390,-22772.1529032197,2790.7235239698653,-19981.429379249836,148.18829701659521,127
3420,-22795.39900936716,2771.062719674333,-20024.336289692827,147.14430212369126,127
3450,-22973.26810739326,2763.153673089978,-20210.114434303283,146.72432926206818,127
3480,-23110.773044497837,2740.199116948993,-20370.573927548845,145.5054351100364,127
3510,-23046.741432784576,2723.9096083432314,-20322.831824441346,144.64045707878697,127
3540,-23154.440284081094,2773.3241856959507,-20381.116098385144,147.26438668084143,127
3570,-23118.1486841008,2793.9995724316923,-20324.14911166911,148.36225622048346,127
3600,-23347.45608553817,2825.1571842497565,-20522.298901288414,150.0167352094501,127
3630,-23181.245863708435,2739.746096312746,-20441.49976739569,145.4813795717424,127
3660,-23135.83494504183,2777.638588196746,-20358.196356845085,147.4934828108398,127
3690,-23114.83104747515,2762.5038994567285,-20352.32714801842,146.68982607773964,127
3720,-23206.812779570784,2801.179310168918,-20405.633469401866,148.74350255290116,127
3750,-23149.985686913584,2760.56283974099,-20389.422847172595,146.58675519622372,127
3780,-23022.543318795186,2782.1972205891307,-20240.346098206057,147.7355476249104,125
3810,-22911.396405591717,2768.454388480697,-20142.942017111018,147.0057989167916,125
3840,-23006.43168602098,2764.362037861156,-20242.069648159824,146.78849381153992,124
3870,-23141.57823319282,2809.888498863894,-20331.689734328927,149.20596321230346,124
3900,-22884.475372236135,2759.758966985865,-20124.71640525027,146.54406930004774,124
3930,-22969.278891079928,2769.8908076276025,-20199.388083452326,147.08207322535483,125
3960,-23106.67902820403,2764.3800241626236,-20342.299004041408,146.78944888980593,124
3990,-23267.380918311464,2746.336401894692,-20521.044516416772,145.8313268712937,125
4020,-23167.677261567573,2750.1639022198137,-20417.51335934776,146.03456834259623,125
4050,-22989.22603553845,2761.6682002226935,-20227.557835315754,146.64545018552172,125
4080,-23191.200631547967,2727.5203705418817,-20463.680261006084,144.8321896873933,125
4110,-23231.100326096755,2730.552541211187,-20500.54778488557,144.99319890378064,125
4140,-22990.883812043438,2687.8696093520825,-20303.014202691356,142.72672179504917,125
4170,-22992.68352284952,2742.700457478936,-20249.983065370583,145.63825707903734,125
4200,-23020.55380175094,2753.2458201303243,-20267.307981620615,146.19821915314083,125
4230,-22820.03521418906,2803.940870260729,-20016.094343928333,148.890142262496,125
4260,-23078.958610555463,2798.972756483995,-20279.985854071467,148.6263338581036,125
4290,-22870.68223486391,2745.931799896359,-20124.75043496755,145.80984237790426,125
4320,-23090.61255321867,2776.987541413105,-20313.625011805565,147.458912021825,125
4350,-23274.204296646756,2799.7727558095053,-20474.43154083725,148.66881407394854,125
4380,-23109.994713800814,2753.267748499112,-20356.726965301703,146.19938355642157,125
4410,-23091.516222480408,2828.498405029496,-20263.017817450913,150.19415508392112,125
4440,-23043.716216577566,2769.8543078466855,-20273.86190873088,147.08013507550618,125
4470,-23063.152395666024,2836.8021155280862,-20226.350280137936,150.63508472354178,125
4500,-23041.133151759743,2801.855566642118,-20239.277585117627,148.77941198436193,125
4530,-22971.987358643004,2823.975323835268,-20148.012034807736,149.9539780496562,125
4560,-23092.734326170408,2720.977209839585,-20371.757116330824,144.48474579578203,125
4590,-22969.56637540678,2762.720868901389,-20206.84550650539,146.70134722350443,125
4620,-22733.27804002576,2793.473824731339,-19939.80421529442,148.33433885220725,125
4650,-22980.44649874649,2745.09005630891,-20235.35644243758,145.76514552861863,125
4680,-23135.32302645623,2779.468665672225,-20355.854360784004,147.59066050048565,125
4710,-23005.13928754654,2809.027391082953,-20196.111896463586,149.16023811825193,125
4740,-22989.506351476797,2733.1395854169114,-20256.366766059888,145.1305717649258,125
4770,-23119.708557001097,2804.557188313104,-20315.15136868799,148.9228689449558,126
4800,-22893.551056924145,2777.5135084876615,-20116.037548436485,147.48684103894038,125
4830,-22792.14713263861,2834.1941611580605,-19957.952971480547,150.49660152609434,125
4860,-22859.292555198044,2796.4279405485395,-20062.864614649505,148.49120333139365,125
4890,-23050.56732483086,2797.884902133482,-20252.682422697377,148.5685684498788,126
4920,-23040.79864036906,2846.1654331952295,-20194.63320717383,151.13227983713927,125
4950,-22931.4726535254,2741.9287390117006,-20189.5439145137,145.59727858566325,125
4980,-22876.520679911366,2722.1535810310124,-20154.367098880353,144.54721147610462,125
5010,-23003.738177157706,2762.2604328062953,-20241.47774435141,146.67689792201296,125
5040,-22695.149402670097,2780.8047299463415,-19914.344672723753,147.66160593373456,125
5070,-22867.23154187406,2748.342077416564,-20118.889464457498,145.93782887244186,125
5100,-22861.299037781137,2777.171047257193,-20084.127990523943,147.46865623987256,125
5130,-22986.632893121074,2760.732234643837,-20225.900658477236,146.5957501188524,126
5160,-22962.960962120327,2786.96550004041,-20175.995462079918,147.98874476375815,126
5190,-22937.270032664237,2796.310140254481,-20140.959892409755,148.48494809872204,126
5220,-22858.65076286462,2761.4417480891666,-20097.209014775453,146.6334255059951,126
5250,-22884.956075256952,2782.2062191334553,-20102.749856123497,147.73602545044477,126
5280,-22964.318571397598,2784.7037426116885,-20179.61482878591,147.86864473279914,126
5310,-22927.177680484107,2839.5783820759616,-20087.599298408146,150.78250535057995,126
5340,-22832.907199282432,2782.986019301412,-20049.921179981022,147.77743308466944,126
5370,-23089.30604624306,2743.0459554840154,-20346.260090759042,145.6566031317923,126
5400,-22796.176151232605,2744.19274474254,-20051.983406490064,145.717498002172,126
5430,-22969.150539225637,2766.751106426137,-20202.3994327995,146.91535410388332,126
5460,-22889.77503696506,2822.699304274759,-20067.0757326903,149.88622100958844,126
5490,-22939.8378783386,2749.5573721962483,-20190.28050614235,146.0023614075453,126
5520,-22943.67829536507,2751.852977281148,-20191.82531808392,146.12425875969507,126
5550,-23221.081135138287,2779.6905617157418,-20441.390573422545,147.60244325019949,126
5580,-23214.170424426324,2776.6602570223263,-20437.510167403998,147.4415331177189,126
5610,-22913.638122182718,2715.0039933327225,-20198.634128849997,144.1675661202389,126
5640,-22843.286826264462,2763.3546331486964,-20079.932193115765,146.7350003044033,126
5670,-22857.160632013984,2823.1745663469706,-20033.986065667013,149.9114575751288,126
5700,-23009.555035878075,2785.5143026368264,-20224.040733241247,147.91168572511643,126
5730,-22737.521005799077,2784.111374260975,-19953.409631538103,147.83718978703158,126
5760,-23056.56136211593,2775.534579456512,-20281.026782659417,147.38175928486336,126
5790,-22988.399419838024,2694.6799457372526,-20293.71947410077,143.08835279946803,126
5820,-23132.46196160387,2756.9690497754555,-20375.492911828413,146.39592381853484,126
5850,-22888.645972225087,2759.7713541251323,-20128.874618099955,146.54472706103954,126
5880,-22658.670884788124,2759.290173739117,-19899.380711049005,146.51917623117447,126
5910,-22892.52891521837,2812.552055358392,-20079.976859859977,149.34739890005145,126
5940,-22785.639912377694,2772.986786753624,-20012.65312562407,147.24647069086637,127
5970,-23031.938907999414,2822.112422619999,-20209.826485379417,149.85505740910196,126
6000,-22990.61038237618,2734.3580038644195,-20256.25237851176,145.19527016777334,126
6030,-22695.507922670746,2790.633416993936,-19904.87450567681,148.18351230782793,126
6060,-22928.267712224566,2816.2855953815483,-20111.982116843017,149.545651049762,126
6090,-22955.130331781314,2716.8631833331538,-20238.26714844816,144.2662896941178,126
6120,-23162.41970413337,2790.8198016606952,-20371.599902472673,148.19340939226493,126
6150,-23091.33285490237,2772.343798966209,-20318.989055936163,147.2123278370863,126
6180,-23001.66824918319,2783.165916653199,-20218.50233252999,147.78698569064068,126
6210,-22783.74576311701,2735.578435818152,-20048.16732729886,145.26007548843475,126
6240,-22683.10057464862,2728.2605018060394,-19954.84007284258,144.87149089034742,126
6270,-22636.956231540637,2755.6498230449934,-19881.306408495642,146.32587246415065,126
6300,-22679.71626584779,2796.3479932044656,-19883.368272643325,148.48695810227383,126
6330,-22706.87339776961,2783.936688483668,-19922.936709285943,147.82791391730467,126
6360,-22680.57198483414,2735.993315740703,-19944.578669093436,145.28210574283338,126
6390,-22952.692990629992,2807.540832735751,-20145.15215789424,149.08130140238035,126
6420,-22790.18268337866,2779.639829147037,-20010.542854231626,147.59974933484202,126
6450,-22593.208379648306,2809.186671925516,-19784.02170772279,149.1686959810979,127
6480,-22557.43577658462,2788.8177135426104,-19768.618063042013,148.08709788338635,126
6510,-22457.700910471976,2780.586305224632,-19677.114605247345,147.65000751230068,126
6540,-22664.078947785558,2832.7920260753394,-19831.28692171022,150.42214771212423,127
6570,-22786.777329183096,2795.0805610568113,-19991.696768126283,148.41965705653004,127
6600,-22571.667927224335,2795.481767644569,-19776.186159579767,148.44096125254984,124
6630,-22666.74701596264,2724.7989004413776,-19941.948115521263,144.6876787689482,124
6660,-22723.440070322962,2813.912585362005,-19909.527484960956,149.41964347123297,124
6690,-22695.224874673324,2790.667810090121,-19904.557064583205,148.1853385920546,124
6720,-22896.361026192244,2809.948589411773,-20086.412436780472,149.20915403929885,124
6750,-22994.155296109224,2779.832840316384,-20214.32245579284,147.60999828865098,124
6780,-22700.369311210437,2760.2453986745813,-19940.123912535855,146.56989897573817,124
6810,-22674.7330601415,2827.6577544553193,-19847.075305686183,150.1495162739841,124
6840,-23106.01289553754,2791.4641372103633,-20314.548758327175,148.2276238126446,124
6870,-23013.40032827729,2792.20653351122,-20221.19379476607,148.26704528975992,124
6900,-22821.496133602428,2765.8710902748126,-20055.625043327615,146.86862496941632,124
6930,-22991.479095211165,2761.2346496326736,-20230.244445578493,146.6224285128072,124
6960,-22820.451075744408,2733.1002745653996,-20087.350801179007,145.1284843463443,124
6990,-22880.991035022307,2731.3922633707652,-20149.59877165154,145.03778841461042,124
7020,-22833.854290422198,2738.0438224149275,-20095.810468007272,145.39098829227424,124
7050,-22923.0083113843,2781.2432300508362,-20141.765081333462,147.68489042722473,124
7080,-22951.331585074717,2788.612112214622,-20162.719472860095,148.076180388193,124
7110,-22870.628717497922,2785.272529812355,-20085.356187685567,147.89884751208115,124
7140,-23045.334630378726,2759.3678789944306,-20285.966751384294,146.5233024046758,124
7170,-23097.92656971072,2772.379875212285,-20325.546694498433,147.21424349710165,124
7200,-22757.00750175622,2748.924358686628,-20008.08314306959,145.9687481910538,124
7230,-22899.77917661237,2785.0596844696415,-20114.71949214273,147.88754535742711,124
7260,-22846.629964577907,2744.8838854174037,-20101.746079160504,145.7541977894233,124
7290,-22928.344220274477,2743.7135952420786,-20184.630625032398,145.6920550129687,124
7320,-22836.18123821114,2757.022833021111,-20079.158405190028,146.39877972579808,124
7350,-22626.70111240243,2781.6291363316977,-19845.07197607073,147.70538217213522,124
7380,-23078.46707401685,2823.0331071343403,-20255.433966882512,149.90394604643848,124
7410,-22862.18806759361,2792.1672829744934,-20070.02078461912,148.2649610739125,124
7440,-22767.34547945464,2791.5274368874175,-19975.818042567225,148.23098504540872,124
7470,-22776.039957994406,2774.7907881328883,-20001.24916986152,147.3422637316003,124
7500,-22765.619942084682,2808.418079705425,-19957.201862379257,149.12788349243064,124
7530,-22912.357039177994,2821.793913638899,-20090.563125539094,149.8381444820104,124
7560,-22914.522372554813,2788.3397560685003,-20126.182616486312,148.0617181911573,124
7590,-22921.584515828872,2797.427313746012,-20124.15720208286,148.54427036255794,124
7620,-22912.056570468703,2775.810329138483,-20136.24624133022,147.39640167972019,124
7650,-22690.01523769088,2785.5221434171244,-19904.493094273756,147.91210207301677,124
7680,-22784.9935474323,2793.137884641157,-19991.855662791142,148.31650032774002,124
7710,-22705.06604497251,2816.586307019552,-19888.47973795296,149.5616189323366,124
7740,-22902.768579703523,2811.661086584749,-20091.107493118776,149.30008817789388,124
7770,-22664.838507372973,2772.7243966682436,-19892.11411070473,147.23253769479112,124
7800,-22848.279877433873,2757.1092874309716,-20091.1705900029,146.4033704821581,124
7830,-22635.123968523083,2800.406402497048,-19834.717566026036,148.7024609123869,124
7860,-22679.450700782414,2721.3392094808464,-19958.111491301566,144.50396809060928,124
7890,-22866.355420593638,2778.5000623497385,-20087.855358243898,147.53922735936254,124
7920,-22889.989962270338,2785.488715756116,-20104.50124651422,147.91032705370174,124
7950,-23055.92681784596,2796.349721547477,-20259.577096298483,148.48704987783142,124
7980,-22909.058067293343,2790.9630742857403,-20118.094993007602,148.2010172137249,124
8010,-22834.440440591075,2758.4012371589897,-20076.039203432087,146.47197341913184,124
8040,-23035.28549784422,2781.6649568973125,-20253.620540946908,147.70728425543766,124
8070,-22927.282262040273,2777.1221893802467,-20150.160072660026,147.46606187123717,124
8100,-22837.79541341537,2776.502273907795,-20061.293139507576,147.43314416463966,124
8130,-22597.034897620557,2766.3429585414774,-19830.69193907908,146.8936813228145,124
8160,-22657.57704400894,2776.9350013669628,-19880.64204264198,147.45612212884703,124
8190,-22833.877629359777,2745.868954522728,-20088.00867483705,145.80650526879484,124
8220,-22745.19189444749,2752.5015632177865,-19992.690331229704,146.15869887695993,124
8250,-22711.96936088348,2736.910402227023,-19975.058958656457,145.33080332375008,124
8280,-22586.116729162808,2833.505471610367,-19752.611257552442,150.46003189446682,124
8310,-22400.9921083776,2748.814774553915,-19652.177333823685,145.96292923913424,124
8340,-22817.814806905342,2749.3453924590026,-20068.46941444634,145.99110521681388,124
8370,-22593.649233427335,2776.929356641326,-19816.71987678601,147.45582239214,125
8400,-22673.119751787395,2839.952716124194,-19833.167035663202,150.80238260629747,124
8430,-22767.85012933654,2762.48732956393,-20005.36279977261,146.68894621121956,125
8460,-22663.586694088342,2789.4797645293484,-19874.106929558995,148.1222529990473,125
8490,-22818.421821871074,2725.6171225549815,-20092.804699316093,144.73112662057338,125
8520,-22571.695341083658,2799.685202392164,-19772.010138691494,148.6641649599455,125
8550,-22709.153383618133,2747.70896691503,-19961.444416703103,145.90421050564925,125
8580,-22960.406054010527,2781.374347561511,-20179.031706449015,147.69185280828796,125
8610,-22828.821259407036,2708.5335748553325,-20120.287684551702,143.8239848636531,125
8640,-23126.843630276184,2737.5699390760656,-20389.27369120012,145.36582493790849,125
8670,-22586.953526954472,2782.1652456703814,-19804.78828128409,147.7338497466663,125
8700,-22775.145657735033,2753.5557726149573,-20021.589885120076,146.21467772757836,125
8730,-22825.276584209656,2785.2876437382492,-20039.988940471405,147.8996500663006,125
8760,-22807.290095235425,2769.725528250253,-20037.564566985173,147.07329683842468,125
8790,-22756.071445660113,2777.8807524177955,-19978.190693242315,147.50634180715653,125
8820,-22773.954735746272,2744.88555403085,-20029.069181715422,145.75428639332222,125
8850,-22887.071853722475,2802.1709299270196,-20084.900923795456,148.79615787399584,124
8880,-22718.22137633519,2755.0836422201523,-19963.137734115036,146.29580808424487,124
8910,-22732.273571537982,2779.0143574252124,-19953.259214112768,147.56653658965493,124
8940,-22840.988188271076,2762.447736519612,-20078.540451751465,146.68684380811126,124
8970,-22789.866860912356,2750.525052771974,-20039.341808140383,146.05374555052515,124
9000,-22886.270639583672,2756.9445854000214,-20129.32605418365,146.3946247525034,124
9030,-22847.892229993013,2785.2322880687993,-20062.659941924212,147.89671066283927,124
9060,-22795.73423949888,2738.4225297818957,-20057.311709716985,145.4110977725924,124
9090,-22746.019786562087,2761.3293694163804,-19984.690417145706,146.62745816311855,124
9120,-22801.496437072812,2771.3018290368727,-20030.19460803594,147.15699890606012,124
9150,-22666.662950962054,2813.0427007039443,-19853.62025025811,149.37345232224538,124
9180,-22757.941865867746,2753.949168394191,-20003.992697473554,146.23556716720844,124
9210,-22589.941690761872,2750.5881284003926,-19839.35356236148,146.05709488623623,125
9240,-22622.321774220676,2722.232373111211,-19900.089401109464,144.55139536034923,125
9270,-22567.24597884492,2823.6386759643847,-19743.607302880533,149.93610194181107,125
9300,-22733.845732372807,2734.082779945312,-19999.762952427496,145.18065569108995,125
9330,-22795.837408244377,2768.6366388635543,-20027.200769380823,147.01547646945284,125
9360,-22722.46962564235,2808.2501856754734,-19914.219439966873,149.11896826662482,125
9390,-22889.985930321083,2757.67187124942,-20132.314059071665,146.4332438598929,125
9420,-22836.38542188934,2746.93333032724,-20089.4520915621,145.86302395884118,125
9450,-22802.488639954143,2763.061896363835,-20039.42674359031,146.71945588903927,125
9480,-22889.996284980152,2811.8684407255596,-20078.12784425459,149.3110987479995,125
9510,-22719.32357335827,2783.065528056166,-19936.258045302104,147.7816550245584,125
9540,-22829.6834699311,2800.7718221536115,-20028.911647777488,148.72186481110256,125
9570,-23044.539639752926,2779.1906402610666,-20265.34899949186,147.57589726369312,125
9600,-22617.635585012846,2743.851516741245,-19873.7840682716,145.6993786879612,125
9630,-22687.196967459196,2765.2916329194395,-19921.905334539755,146.8378556015628,125
9660,-22815.760880032874,2752.492111170369,-20063.268768862505,146.15819697026868,125
9690,-22836.779357999825,2770.2821423266014,-20066.497215673226,147.10285322097604,125
9720,-22746.841228633,2780.1765178552546,-19966.664710777743,147.6282476740776,125
9750,-22785.11971339339,2797.2327189883094,-19987.88699440508,148.53393731970917,125
9780,-22708.368911692538,2771.368840344453,-19937.000071348084,147.16055722757278,125
9810,-22871.43686083122,2843.5873317173846,-20027.84952911384,150.99538183765762,125
9840,-22784.112085637476,2779.5599946870298,-20004.55209095045,147.59551009990167,125
9870,-22833.995949919306,2794.2970507428113,-20039.698899176496,148.37805241238334,125
9900,-22800.25425558866,2785.238387396771,-20015.01586819189,147.89703453907327,125
9930,-23040.68400605023,2736.9129191883503,-20303.771086861878,145.3309369751883,125
9960,-22869.785568119638,2808.3520920137325,-20061.433476105907,149.12437952524365,125
9990,-22821.069432646254,2735.453990459018,-20085.615442187238,145.25346740071723,125
10020,-23084.13189491871,2796.7232787130547,-20287.408616205656,148.5068858808356,125
10050,-22788.942391876786,2812.2013451450566,-19976.74104673173,149.32877607739846,125
10080,-22718.66554667984,2748.7971038778237,-19969.868442802017,145.96199092067502,125
10110,-23008.761980301642,2740.2513476045615,-20268.51063269708,145.50820857427757,125
10140,-22760.040231087507,2795.126442295097,-19964.913788792408,148.42209336471612,125
10170,-22930.700104437332,2777.6519983947774,-20153.048106042555,147.49419489657382,125
10200,-22727.81274132921,2699.553663132753,-20028.259078196457,143.34714872632213,125
10230,-22972.0276830488,2817.263943029375,-20154.763740019425,149.59760161762597,125
10260,-23002.718890019052,2741.6926644810437,-20261.026225538008,145.58474295382203,125
10290,-23057.00012368271,2731.4659728973807,-20325.534150785326,145.04170241366091,125
10320,-22976.526233058452,2746.6256625809574,-20229.900570477494,145.8466867047288,125
10350,-22734.138885311826,2773.5943062624874,-19960.54457904934,147.2787301678979,125
10380,-22883.859604094512,2811.5537931509666,-20072.305810943544,149.29439086280814,125
10410,-22935.57547387932,2835.8781360731464,-20099.697337806174,150.586021123823,125
10440,-22974.991513543588,2808.935325477785,-20166.056188065802,149.15534940565593,125
10470,-23214.55527285913,2759.0295333236827,-20455.525739535446,146.50533614312374,125
10500,-23173.542700670165,2754.8803390586336,-20418.662361611532,146.28501262241397,125
10530,-23017.387580064402,2758.721869055324,-20258.66571100908,146.48899907369022,125
