# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.001446264492
81.25000000,  0.005235812359
81.75000000,  0.001754815429
82.25000000,  0.003285579128
82.75000000,  0.007108056545
83.25000000,  0.005218921105
83.75000000,  0.009737064254
84.25000000,  0.01718499395
84.75000000,  0.02409788895
85.25000000,  0.04294727985
85.75000000,  0.06126217570
86.25000000,  0.1057208199
86.75000000,  0.1677214436
87.25000000,  0.2442194980
87.75000000,  0.3276261244
88.25000000,  0.4755999943
88.75000000,  0.7015369678
89.25000000,  0.9493388631
89.75000000,  1.312553595
90.25000000,  1.931145785
90.75000000,  2.523146956
91.25000000,  3.335488225
91.75000000,  4.617638944
92.25000000,  6.029184260
92.75000000,  7.993213844
93.25000000,  10.33115912
93.75000000,  13.23344317
94.25000000,  17.14971348
94.75000000,  21.57506598
95.25000000,  26.99362114
95.75000000,  34.32069857
96.25000000,  42.47856775
96.75000000,  51.91803877
97.25000000,  62.77771411
97.75000000,  76.10218489
98.25000000,  90.36134489
98.75000000,  107.6785228
99.25000000,  125.2959969
99.75000000,  145.2153858
100.2500000,  167.1770826
100.7500000,  189.8369579
101.2500000,  215.2381082
101.7500000,  242.1319957
102.2500000,  267.5971889
102.7500000,  292.7471958
103.2500000,  319.8409948
103.7500000,  344.5607896
104.2500000,  368.0839636
104.7500000,  388.5619034
105.2500000,  411.1959272
105.7500000,  427.7174628
106.2500000,  439.2609960
106.7500000,  450.3079454
107.2500000,  457.3180810
107.7500000,  457.4225591
108.2500000,  454.1891281
108.7500000,  446.5385131
109.2500000,  435.7190472
109.7500000,  422.8199912
110.2500000,  405.5966977
110.7500000,  385.3910057
111.2500000,  360.9717421
111.7500000,  337.9249314
112.2500000,  313.5053547
112.7500000,  287.2201544
113.2500000,  259.1415731
113.7500000,  233.1658185
114.2500000,  208.4090373
114.7500000,  184.4266346
115.2500000,  161.7789471
115.7500000,  140.0974127
116.2500000,  120.3888099
116.7500000,  102.2540414
117.2500000,  86.09314669
117.7500000,  71.45094611
118.2500000,  58.84553191
118.7500000,  48.68599473
119.2500000,  39.43079548
119.7500000,  31.69833024
120.2500000,  25.27482526
120.7500000,  20.06818521
121.2500000,  15.61594745
121.7500000,  12.01358484
122.2500000,  9.076575154
122.7500000,  7.159685442
123.2500000,  5.350058470
123.7500000,  4.036890590
124.2500000,  2.793139861
124.7500000,  2.168566299
125.2500000,  1.630430789
125.7500000,  1.152926041
126.2500000,  0.8503565944
126.7500000,  0.6039441618
127.2500000,  0.4235265482
127.7500000,  0.2647631266
128.2500000,  0.1626879843
128.7500000,  0.1288638185
129.2500000,  0.1037377575
129.7500000,  0.05369579451
