# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.002711872973
80.75000000,  0.0001004343404
81.25000000,  0.000000000
81.75000000,  0.000000000
82.25000000,  0.000000000
82.75000000,  0.002212160092
83.25000000,  0.01251582475
83.75000000,  0.02126015958
84.25000000,  0.02413864679
84.75000000,  0.05225338406
85.25000000,  0.05617620201
85.75000000,  0.1039907271
86.25000000,  0.1410436157
86.75000000,  0.2249075545
87.25000000,  0.3148582380
87.75000000,  0.4457366931
88.25000000,  0.5704942382
88.75000000,  0.8019211597
89.25000000,  1.124286964
89.75000000,  1.596463615
90.25000000,  2.177295543
90.75000000,  2.897497585
91.25000000,  3.810618428
91.75000000,  4.970279477
92.25000000,  6.603999471
92.75000000,  8.658333812
93.25000000,  11.36120347
93.75000000,  14.82114964
94.25000000,  18.60009103
94.75000000,  23.83932358
95.25000000,  29.32073991
95.75000000,  37.05077291
96.25000000,  44.72575766
96.75000000,  55.08005101
97.25000000,  65.89976674
97.75000000,  77.97095104
98.25000000,  93.15131120
98.75000000,  110.0871484
99.25000000,  127.6913896
99.75000000,  147.6669599
100.2500000,  169.8460033
100.7500000,  192.1872598
101.2500000,  215.2009276
101.7500000,  240.8632406
102.2500000,  267.0107271
102.7500000,  292.6743109
103.2500000,  316.5337928
103.7500000,  340.2884515
104.2500000,  362.7903147
104.7500000,  385.0182593
105.2500000,  404.3406628
105.7500000,  420.9689339
106.2500000,  432.9112276
106.7500000,  443.3405951
107.2500000,  448.6620280
107.7500000,  450.7366271
108.2500000,  446.6303771
108.7500000,  439.2507283
109.2500000,  432.0971229
109.7500000,  417.3470322
110.2500000,  401.1313161
110.7500000,  382.8636006
111.2500000,  360.3626052
111.7500000,  336.3729717
112.2500000,  312.6785339
112.7500000,  286.9170026
113.2500000,  262.4215469
113.7500000,  237.3450316
114.2500000,  211.6224470
114.7500000,  186.7445854
115.2500000,  163.3999886
115.7500000,  142.6107719
116.2500000,  124.2156401
116.7500000,  105.9639060
117.2500000,  88.99556851
117.7500000,  75.45914041
118.2500000,  62.84784348
118.7500000,  51.38911518
119.2500000,  42.15411584
119.7500000,  33.97022360
120.2500000,  27.03707582
120.7500000,  21.29928224
121.2500000,  17.32629527
121.7500000,  13.52225361
122.2500000,  10.19458516
122.7500000,  7.975985458
123.2500000,  6.133949820
123.7500000,  4.487288629
124.2500000,  3.304159837
124.7500000,  2.434212404
125.2500000,  1.805844081
125.7500000,  1.324650497
126.2500000,  0.9437411980
126.7500000,  0.7009893409
127.2500000,  0.5137306472
127.7500000,  0.3244609538
128.2500000,  0.2349375285
128.7500000,  0.1570714381
129.2500000,  0.1351813880
129.7500000,  0.1000155022
