# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.0001791348767
81.75000000,  0.002633166504
82.25000000,  0.003171144742
82.75000000,  0.002779488305
83.25000000,  0.01074637508
83.75000000,  0.02168806892
84.25000000,  0.02051129339
84.75000000,  0.04707032535
85.25000000,  0.05059724126
85.75000000,  0.05631711725
86.25000000,  0.09764176995
86.75000000,  0.1564327383
87.25000000,  0.2442848630
87.75000000,  0.3238008803
88.25000000,  0.4559666526
88.75000000,  0.6690021487
89.25000000,  0.8767960216
89.75000000,  1.313981426
90.25000000,  1.829182099
90.75000000,  2.557793969
91.25000000,  3.527079400
91.75000000,  4.515186377
92.25000000,  6.044879549
92.75000000,  8.019443929
93.25000000,  10.41986149
93.75000000,  13.30648634
94.25000000,  17.25313248
94.75000000,  21.96476319
95.25000000,  27.82998726
95.75000000,  34.38853461
96.25000000,  42.27048924
96.75000000,  52.11615661
97.25000000,  63.35365591
97.75000000,  76.05945717
98.25000000,  90.74538184
98.75000000,  106.6647523
99.25000000,  125.7799385
99.75000000,  145.8821448
100.2500000,  167.4730558
100.7500000,  189.6461324
101.2500000,  215.5492771
101.7500000,  240.5860742
102.2500000,  266.8360416
102.7500000,  292.6645613
103.2500000,  321.2491331
103.7500000,  344.7158114
104.2500000,  368.1109620
104.7500000,  390.8604293
105.2500000,  410.6634243
105.7500000,  426.3993786
106.2500000,  441.0718987
106.7500000,  450.3137853
107.2500000,  453.7686164
107.7500000,  456.7343757
108.2500000,  453.7056988
108.7500000,  446.9479235
109.2500000,  436.2178889
109.7500000,  423.7894045
110.2500000,  404.2537766
110.7500000,  386.0377398
111.2500000,  362.5982744
111.7500000,  338.2369859
112.2500000,  313.1707508
112.7500000,  287.1069467
113.2500000,  260.1757182
113.7500000,  234.4415860
114.2500000,  207.4692690
114.7500000,  183.5298358
115.2500000,  160.1304875
115.7500000,  138.5854290
116.2500000,  119.9151558
116.7500000,  102.1543684
117.2500000,  85.67042390
117.7500000,  72.10512556
118.2500000,  59.39166889
118.7500000,  48.81955375
119.2500000,  39.66286678
119.7500000,  31.96486714
120.2500000,  25.37155226
120.7500000,  20.26423244
121.2500000,  15.50664444
121.7500000,  12.05368941
122.2500000,  8.943950363
122.7500000,  6.819254850
123.2500000,  5.239984878
123.7500000,  3.969117740
124.2500000,  2.919535419
124.7500000,  2.056246578
125.2500000,  1.551455928
125.7500000,  1.146781921
126.2500000,  0.8219433359
126.7500000,  0.5914100400
127.2500000,  0.3968988080
127.7500000,  0.2522649554
128.2500000,  0.1704621748
128.7500000,  0.1360564077
129.2500000,  0.1018791878
129.7500000,  0.08002923096
