# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.002511558202
71.75000000,  0.0003009890400
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.001684887135
76.75000000,  0.005634827929
77.25000000,  0.001117926662
77.75000000,  0.002499406479
78.25000000,  0.002763340536
78.75000000,  0.001841523836
79.25000000,  0.01655197048
79.75000000,  0.01668716007
80.25000000,  0.03500697721
80.75000000,  0.03153350073
81.25000000,  0.05104281802
81.75000000,  0.06838385178
82.25000000,  0.08835695216
82.75000000,  0.1175604473
83.25000000,  0.1449235694
83.75000000,  0.2459876188
84.25000000,  0.3582936165
84.75000000,  0.4920779143
85.25000000,  0.6339115208
85.75000000,  0.8792379899
86.25000000,  1.193024764
86.75000000,  1.574448023
87.25000000,  2.027433608
87.75000000,  2.808432088
88.25000000,  3.686409662
88.75000000,  4.640909053
89.25000000,  5.852917919
89.75000000,  7.432598122
90.25000000,  9.124990303
90.75000000,  11.34760780
91.25000000,  13.85046234
91.75000000,  16.86198936
92.25000000,  21.15108993
92.75000000,  25.62544203
93.25000000,  30.85684876
93.75000000,  37.17873906
94.25000000,  44.48059380
94.75000000,  51.94664104
95.25000000,  61.64411653
95.75000000,  71.82789773
96.25000000,  83.12204735
96.75000000,  95.27439436
97.25000000,  110.5361007
97.75000000,  123.7074865
98.25000000,  140.5890531
98.75000000,  158.1743807
99.25000000,  176.0827140
99.75000000,  194.5677792
100.2500000,  214.2526529
100.7500000,  234.2838391
101.2500000,  253.8893333
101.7500000,  274.4726117
102.2500000,  294.1353846
102.7500000,  313.5043746
103.2500000,  330.5475953
103.7500000,  346.8747261
104.2500000,  362.3701076
104.7500000,  374.9144801
105.2500000,  386.1490314
105.7500000,  392.6534093
106.2500000,  398.4456706
106.7500000,  400.1508365
107.2500000,  400.5854160
107.7500000,  396.5752641
108.2500000,  391.0191047
108.7500000,  382.3194953
109.2500000,  370.4172237
109.7500000,  358.0951984
110.2500000,  342.3989657
110.7500000,  325.6049224
111.2500000,  307.8717535
111.7500000,  287.5581984
112.2500000,  267.2530659
112.7500000,  246.5253509
113.2500000,  226.4722420
113.7500000,  206.3006682
114.2500000,  186.4274346
114.7500000,  167.4478476
115.2500000,  149.2300529
115.7500000,  132.7733091
116.2500000,  116.5124850
116.7500000,  102.4833793
117.2500000,  88.14653042
117.7500000,  76.12634346
118.2500000,  65.02398379
118.7500000,  55.46051217
119.2500000,  46.58092715
119.7500000,  39.81227422
120.2500000,  33.31636271
120.7500000,  27.97307314
121.2500000,  22.74224444
121.7500000,  18.61611354
122.2500000,  15.33788758
122.7500000,  12.67991520
123.2500000,  10.15040404
123.7500000,  8.158742286
124.2500000,  6.526615022
124.7500000,  5.067798129
125.2500000,  4.095401245
125.7500000,  3.271114529
126.2500000,  2.656734413
126.7500000,  1.994798382
127.2500000,  1.588264095
127.7500000,  1.171293856
128.2500000,  0.9625203169
128.7500000,  0.7495667188
129.2500000,  0.5036604225
129.7500000,  0.4070294200
