Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.42739,1.13263,-8.29476,28874.7,-25154.4,5793.56
-9.57291,1.29807,-8.27484,29516,-29061.8,2587.33
-9.55206,1.33153,-8.22053,29168.3,-30785.9,488.748
-9.60156,1.2156,-8.38596,28988,-28194,2909.6
-9.65041,1.19131,-8.4591,29684.1,-26962.6,4800.11
-9.71961,1.25054,-8.46907,29170.2,-28643.4,2632.69
-9.57404,1.26749,-8.30656,29781.7,-28288.3,3579.4
-9.50786,1.27548,-8.23238,29404,-28729.8,2786.23
-9.5693,1.23721,-8.33209,29902.4,-28283.6,3718.16
-9.58093,1.2654,-8.31553,30967.4,-30424.6,2640.41
-9.49792,1.2437,-8.25422,30068.5,-27951.9,4204.41
-9.55421,1.19891,-8.35529,29115.9,-28481,2707.82
-9.54303,1.2407,-8.30233,30114.6,-27004.7,5206.53
-9.54753,1.28006,-8.26747,30388.3,-27642.7,4851.52
-9.62195,1.2757,-8.34625,30863.9,-29921.4,3050.53
-9.62177,1.24915,-8.37261,30123.9,-28425.8,3744.13
-9.71118,1.25028,-8.4609,30515.2,-29321.5,3310.02
-9.50403,1.15436,-8.34967,29962.2,-25027.2,7025.38
-9.57014,1.28635,-8.28379,29734.5,-29300.9,2539.69
-9.63424,1.25937,-8.37487,29405.2,-29378.1,2128.35
-9.61683,1.29082,-8.326,30614,-28643.1,4087.08
-9.68658,1.28896,-8.39762,30382.8,-29412.1,3074.43
-9.67312,1.20372,-8.4694,30907.3,-28157.3,4836.19
-9.62859,1.28711,-8.34148,30804.5,-28310.6,4609.99
-9.64565,1.25378,-8.39187,30778.5,-28193.5,4635.17
-9.57638,1.27383,-8.30255,30881.1,-28755.5,4177.9
-9.65129,1.21092,-8.44037,30144.9,-27999.3,4232.75
-9.65685,1.32424,-8.33261,29975.9,-29224.8,2845.75
-9.50198,1.2215,-8.28047,29740.4,-28222.2,3610.91
-9.5392,1.25535,-8.28385,28994.2,-26425.5,4662.43
-9.48062,1.25105,-8.22957,28386.2,-27933.1,2544.47
-9.5043,1.2627,-8.2416,29209.1,-28185,3135.78
-9.51586,1.25351,-8.26235,28203.9,-27544.1,2754.57
-9.42716,1.2132,-8.21396,28513.3,-26698,3912.92
-9.51233,1.17832,-8.33401,28679.8,-27115.8,3659.27
-9.54275,1.2572,-8.28554,29075.9,-27668.1,3508.13
-9.45066,1.16972,-8.28093,29504.2,-26141.7,5453.85
-9.50681,1.28822,-8.21858,29080.2,-26388.5,4819.44
-9.39746,1.14997,-8.24749,29860.5,-25055.8,6891.17
-9.56741,1.20602,-8.36139,29592.2,-28052.5,3600.63
-9.4822,1.20389,-8.27831,28840.9,-25257.5,5661.8
-9.5907,1.24654,-8.34415,29014.5,-28780.1,2328.23
-9.52601,1.24172,-8.28428,29676.1,-28467.5,3317.23
-9.537,1.2,-8.33699,29320.7,-26571.2,4839.11
-9.59859,1.22799,-8.3706,29260.3,-28460.6,2895.51
-9.51303,1.23268,-8.28035,29065.5,-26864.1,4281.15
-9.54244,1.27565,-8.26679,28288.4,-29217.1,1147.64
-9.55431,1.26078,-8.29353,28558,-26769.2,3897.15
-9.40561,1.23712,-8.16849,27821.9,-26207.7,3689.72
-9.4809,1.18702,-8.29388,28476.6,-27334.2,3261.84
-9.53658,1.22632,-8.31025,29158.6,-29648.6,1639.93
-9.47589,1.17935,-8.29654,29227.5,-26666.8,4673.52
-9.50562,1.3027,-8.20293,28932.3,-27869.8,3129.75
-9.34244,1.20009,-8.14235,29914.3,-26297.2,5710.61
-9.48831,1.18381,-8.3045,28045.9,-28080,2107.37
-9.63315,1.22052,-8.41263,28410.6,-28588.8,1933.93
-9.59629,1.26403,-8.33226,29200.2,-28086.9,3187.45
-9.49443,1.23694,-8.25748,28950,-28298.4,2721.12
-9.55086,1.20876,-8.3421,29494.6,-28741.2,2821.03
-9.50343,1.21824,-8.28519,29183.4,-28412.4,2856.73
-9.61069,1.25937,-8.35132,28842.8,-27547,3367.53
-9.67041,1.21129,-8.45912,29380.2,-26388.7,5101.46
-9.6166,1.19837,-8.41823,29777.4,-28375.6,3494.68
-9.64897,1.28885,-8.36012,29553,-28038,3609.02
-9.61638,1.16993,-8.44645,29043.9,-27633.7,3475.41
-9.56904,1.21807,-8.35097,29281.9,-28073.1,3278.23
-9.61826,1.24762,-8.37065,29036.5,-29788.4,1342.88
-9.56637,1.30364,-8.26273,29873.5,-30029.9,1960.93
-9.59742,1.2085,-8.38892,29167,-26683.7,4593.38
-9.564,1.2375,-8.32649,29353.8,-27282,4156.38
-9.56284,1.19068,-8.37216,28941.5,-27690.6,3368.07
-9.55585,1.22011,-8.33574,28558.9,-26573.3,4102.23
-9.49011,1.23906,-8.25105,28091.6,-27052.5,3134.11
-9.5394,1.27033,-8.26907,28721.9,-28152.3,2679.25
-9.5014,1.26444,-8.23696,29519.3,-29014.7,2607.27
-9.55943,1.2023,-8.35712,30239,-27845.7,4525.8
-9.61136,1.25482,-8.35653,28680.9,-29415.3,1380.17
-9.4726,1.16282,-8.30978,29393.8,-25276.4,6211.95
-9.57929,1.24469,-8.33461,28254.2,-29369,982.636
-9.4985,1.18734,-8.31116,28778.6,-25528.1,5353.3
-9.54166,1.21716,-8.3245,29440,-25523,6052.69
-9.5138,1.18626,-8.32753,29952.9,-28265,3797.03
-9.61687,1.28668,-8.33019,29593.9,-30165.6,1509.64
-9.46735,1.20914,-8.25821,30023.4,-26032.8,6089.7
-9.49239,1.22368,-8.2687,29728,-26314.9,5492.66
-9.55736,1.22953,-8.32783,29393.3,-28322.9,3189.99
-9.57359,1.18034,-8.39325,29414.9,-26590.8,4962.41
-9.62841,1.21381,-8.4146,30096.5,-27691.8,4480.05
-9.5196,1.25675,-8.26285,30569.7,-26353.5,6280.96
-9.57864,1.26364,-8.315,30840,-28413.2,4500.69
-9.5065,1.21341,-8.2931,30444.6,-27556.9,4995.67
-9.57713,1.23557,-8.34156,30203.9,-25787.8,6512.87
-9.56668,1.16123,-8.40546,30125,-27230.5,5022.26
-9.6585,1.29905,-8.35945,29216.1,-31575.5,-220.968
-9.6181,1.29459,-8.3235,29694.7,-29077.2,2731.57
-9.58374,1.19858,-8.38516,29780.4,-28085.7,3816.06
-9.64126,1.2336,-8.40767,29777,-27771,4116.6
-9.59021,1.19883,-8.39138,30302,-26794.4,5572.96
-9.56419,1.23147,-8.33273,29899.7,-28496.6,3514.69
-9.66702,1.27132,-8.3957,29608.5,-28649,3040.77
-9.60867,1.22216,-8.38651,30241.7,-27858.6,4434.14
-9.72364,1.23958,-8.48406,28556.7,-28550.4,2113.66
-9.63695,1.26302,-8.37392,29601.1,-27679.3,4022.11
-9.59322,1.22909,-8.36414,29589,-27823,3843.36
-9.67442,1.28046,-8.39396,30561.7,-29707.2,2991.85
-9.64806,1.23422,-8.41384,29295.2,-27536.3,3883.03
-9.55192,1.22474,-8.32718,29649,-29292.3,2462.91
-9.55451,1.25729,-8.29722,29611.4,-28168.7,3565.92
-9.62963,1.20586,-8.42377,31232,-28654,4708.54
-9.60373,1.23337,-8.37036,29791.9,-26739.5,5159.7
-9.54423,1.20045,-8.34378,29889.8,-27446,4532.76
-9.59857,1.23511,-8.36346,30139.6,-29039.7,3196.69
-9.58783,1.22566,-8.36218,30057.7,-27119.5,5018.4
-9.56619,1.26998,-8.29621,30636.9,-27087.1,5639.55
-9.55065,1.21587,-8.33478,31197.3,-27682.2,5629.28
-9.70209,1.32095,-8.38113,29622.8,-27438.6,4254.56
-9.71456,1.30581,-8.40876,30548.9,-28632.2,3988.53
-9.64306,1.26835,-8.37471,31115.1,-31395.1,1801.13
-9.5841,1.21259,-8.37151,30233.5,-27754.4,4573.67
-9.6957,1.27204,-8.42366,30943.9,-30553.4,2488.36
-9.57299,1.22066,-8.35233,30186.6,-27943.8,4324.18
-9.76393,1.36611,-8.39782,30118.8,-30065.3,2166.87
-9.69592,1.31558,-8.38034,30551.3,-29820.5,2850.85
-9.5404,1.24184,-8.29856,29803.9,-27236.5,4671.33
-9.57871,1.21392,-8.3648,30257.6,-29535.4,2820.01
-9.66456,1.20213,-8.46243,29241.5,-26716.8,4607.46
-9.53128,1.21975,-8.31153,30131.5,-27248.9,4975.9
-9.60892,1.29641,-8.31251,30135.8,-28971.3,3271.24
-9.5832,1.2268,-8.3564,30207.7,-27495.5,4781.99
-9.63253,1.22606,-8.40648,30055.7,-27596.4,4577.42
-9.58161,1.17465,-8.40696,31062.7,-28891.8,4276.89
-9.67185,1.21473,-8.45711,29999.5,-29041.3,3053.88
-9.61218,1.16837,-8.44382,29817.7,-27986.7,3946.18
-9.66646,1.20637,-8.46009,29984.4,-27381,4700.73
-9.57389,1.18045,-8.39343,30293.6,-26353.5,6034.11
-9.67646,1.23505,-8.44141,28788.3,-28978.7,1900.41
-9.68314,1.23491,-8.44824,28446.9,-28081.6,2473.15
-9.64254,1.21206,-8.43048,28910.9,-26747.4,4254.42
-9.53108,1.20435,-8.32674,29153.2,-28419.4,2805
-9.67639,1.30747,-8.36893,29069.2,-28556.9,2621.53
-9.63593,1.21041,-8.42552,29035,-29518.1,1624.34
-9.61312,1.2784,-8.33472,28601,-28891.1,1821.96
-9.46581,1.15066,-8.31516,27901.9,-26085.4,3902.01
-9.40963,1.17743,-8.2322,27571.7,-27295.9,2381.26
-9.47378,1.12509,-8.34869,27949.1,-24935.5,5152.04
-9.67584,1.27278,-8.40306,28588.3,-28525.9,2143.3
-9.60105,1.26515,-8.3359,29853,-28748.1,3201.29
-9.62375,1.1546,-8.46915,28636.6,-26082.7,4660.58
-9.69689,1.25032,-8.44657,29577.4,-27501.7,4186.73
-9.55422,1.17552,-8.3787,29312.7,-25704.1,5734.64
-9.58085,1.16049,-8.42036,29814.6,-26779.2,5158.77
-9.64827,1.19708,-8.45119,29718.5,-26754.2,5066.22
-9.58308,1.2237,-8.35937,32083.7,-28110.9,6084.02
-9.80127,1.29578,-8.5055,30070.5,-29700.4,2505.81
-9.6162,1.19715,-8.41905,30746.6,-26420.7,6415.71
-9.6591,1.23785,-8.42125,29975.9,-27842.6,4240.66
-9.63514,1.26284,-8.3723,30934.9,-26511.9,6501.08
-9.60478,1.23184,-8.37295,29950.8,-27804.7,4282.79
-9.65576,1.23929,-8.41647,29912.5,-28957.7,3040.61
-9.62372,1.29527,-8.32845,31117.8,-27648.7,5582.26
-9.63373,1.34268,-8.29106,29914.3,-30585.8,1421.17
-9.59923,1.14198,-8.45724,30442.9,-26463.2,6067.32
-9.56539,1.23012,-8.33527,31255.9,-28025.3,5307.96
-9.6996,1.34416,-8.35544,30224.9,-30157,2163.78
-9.68556,1.34556,-8.34,30210.8,-31028.4,1289.95
-9.65324,1.21811,-8.43513,30313.4,-27474.4,4955.95
-9.63569,1.21952,-8.41617,29753,-28723.7,3144.35
-9.66838,1.24705,-8.42133,28698,-28276.2,2535.71
-9.57666,1.1429,-8.43376,29329.2,-26648.3,4759.91
-9.70445,1.26951,-8.43494,30613.1,-29857.4,2831.28
-9.72414,1.21339,-8.51075,29961.3,-27780.6,4301.43
-9.78989,1.35358,-8.4363,29292.9,-32185.4,-807.948
-9.60924,1.22224,-8.387,30058.4,-26189,5975.06
-9.61723,1.23841,-8.37882,30481.2,-28369.7,4217.34
-9.77978,1.27688,-8.5029,31027.1,-31871,1263.18
-9.71318,1.29889,-8.41429,31142.8,-31064.5,2198.9
-9.7979,1.32325,-8.47464,30145.3,-29694,2525.15
-9.59852,1.24719,-8.35132,30208.4,-27273.8,5036.92
-9.6812,1.26812,-8.41308,30210.3,-28820.3,3515.53
-9.59621,1.16046,-8.43575,28988.4,-28204,2875.87
-9.56948,1.16016,-8.40932,28415.9,-26423.7,4127.62
-9.64358,1.27162,-8.37196,29995.8,-30474.2,1646.75
-9.58723,1.23473,-8.3525,29183.6,-26700.7,4550.66
-9.57856,1.19396,-8.38459,29760.1,-27215.8,4695.44
-9.56916,1.20846,-8.3607,28879.9,-27869.2,3103.08
-9.56134,1.19157,-8.36977,29301,-27568.8,3801.77
-9.64407,1.18673,-8.45734,30414.9,-27581.6,4925.8
-9.58832,1.20439,-8.38393,29682.3,-28547.7,3225.96
-9.54643,1.1917,-8.35473,29072.2,-27756.2,3409.01
-9.56172,1.24233,-8.31939,29693.2,-27699.9,4118.5
-9.62352,1.22108,-8.40244,29046.6,-26486.7,4668.1
-9.61591,1.29261,-8.3233,29585.4,-28123.1,3547.26
-9.62432,1.26207,-8.36225,29057.5,-26614.6,4527.4
-9.56508,1.17462,-8.39047,28933.8,-26967.4,4062.84
-9.61997,1.21956,-8.40041,29592.5,-27919.3,3764.33
-9.44899,1.14164,-8.30734,28350.3,-24231,6207.35
-9.62758,1.24864,-8.37895,28262.5,-26860.3,3505.44
-9.63253,1.24442,-8.3881,28683.7,-29912.5,859.594
-9.65372,1.29588,-8.35784,29161,-29792.7,1471.9
-9.56039,1.22685,-8.33354,29456,-29025.2,2511
-9.60484,1.24403,-8.36081,27824.5,-28162.2,1764.19
-9.48165,1.165,-8.31665,27426.2,-25692.1,3841.75
-9.52655,1.16637,-8.36018,27538.9,-26667.9,2969.45
-9.5775,1.29991,-8.27759,28026.9,-27298.7,2820.04
-9.56677,1.25631,-8.31045,27652.6,-29327.5,402.336
-9.65285,1.26127,-8.39158,27305.6,-28089,1311.7
-9.58722,1.25993,-8.32729,27694.7,-28456.5,1366.7
-9.45674,1.25088,-8.20586,29325.3,-27864.8,3581.64
-9.51128,1.24232,-8.26896,29254.1,-26455,4928.73
-9.54562,1.27382,-8.27179,28595.7,-28578.7,2099.4
-9.58543,1.23121,-8.35422,29312.2,-27792.5,3609.18
-9.59131,1.24859,-8.34272,29201.1,-29821.4,1457.03
-9.57749,1.19705,-8.38045,29187.4,-27168.3,4114.54
-9.69749,1.30682,-8.39067,30764.5,-30038.7,2848.64
-9.65121,1.21795,-8.43325,29804.6,-26330.6,5570.41
-9.56388,1.22466,-8.33922,30221.8,-27138.7,5188.9
-9.63875,1.24591,-8.39284,28450.8,-29577.6,953.143
-9.65558,1.32011,-8.33547,29913.6,-28069.2,3955.65
-9.60178,1.23613,-8.36565,29995.2,-26319.3,5775.65
-9.63273,1.24338,-8.38934,30200.9,-28295.8,3987.1
-9.65853,1.25992,-8.3986,30010.8,-28502.9,3611.35
-9.55268,1.25694,-8.29573,29172,-25524.6,5751.83
-9.58387,1.20968,-8.37419,28512.3,-28273,2384.7
-9.54817,1.22864,-8.31952,28051.3,-26302.4,3873.14
-9.6377,1.31705,-8.32064,29624.8,-28530.3,3191.06
-9.7028,1.24327,-8.45953,31110.4,-28950.6,4288.09
-9.63489,1.18008,-8.45481,29130.3,-25717.8,5534.25
-9.65573,1.23511,-8.42062,29951.8,-28546.5,3485.51
-9.5082,1.19463,-8.31357,29555.6,-27017.9,4629.66
-9.66624,1.20635,-8.4599,30426.6,-28636.7,3878.94
-9.57183,1.20703,-8.3648,30167.9,-27026.3,5226.31
-9.55071,1.12146,-8.42925,29435,-27347.5,4172.93
-9.65146,1.19354,-8.45793,28968.3,-27714.5,3339.91
-9.596,1.20404,-8.39196,29160.2,-28613.5,2655.49
-9.63761,1.29337,-8.34424,28537.5,-29627.8,1011.02
-9.60809,1.22451,-8.38358,28794.6,-27737.7,3173.93
-9.57464,1.20991,-8.36473,29709.8,-27409.1,4413.17
-9.69345,1.30868,-8.38477,30684.8,-29988.1,2755.5
-9.60561,1.24893,-8.35669,30437.3,-28033.7,4468.83
-9.67265,1.26749,-8.40516,29774,-27973.1,3930.71
-9.605,1.25461,-8.35039,29242.7,-26420.8,4888.12
-9.56236,1.22553,-8.33684,27826.3,-29086.3,808.415
-9.51491,1.2439,-8.27101,28649.8,-25935.8,4795.31
-9.56375,1.2415,-8.32225,27772.5,-29350.9,557.907
-9.54874,1.20479,-8.34395,28037.2,-29219.3,880.012
-9.60296,1.23953,-8.36342,29702,-26776.2,5047.11
-9.64333,1.25283,-8.3905,29338,-26170.6,5273.42
-9.54939,1.16963,-8.37976,29654.3,-28733.2,3017.41
-9.57481,1.25091,-8.3239,29435.2,-29597.9,1908.26
-9.67046,1.21784,-8.45262,29700.3,-29003.6,2799.27
-9.58441,1.16,-8.42441,29420.4,-24846.1,6629.41
-9.55733,1.22753,-8.3298,30313.8,-28070.3,4357.17
-9.63573,1.25899,-8.37674,28996.2,-30490.8,620.589
-9.48369,1.14813,-8.33556,28614.8,-25281.7,5454.31
-9.62109,1.18292,-8.43817,29294.3,-28697.6,2726.09
-9.61138,1.22424,-8.38713,29397.2,-30172.3,1341.87
-9.51015,1.15772,-8.35243,29862.2,-26134.2,5801.14
-9.68217,1.28962,-8.39254,30156.9,-30307.8,1937.29
-9.6482,1.20567,-8.44252,30600.2,-30064,2634.22
-9.654,1.28853,-8.36547,29657.6,-29205.4,2555.13
-9.57584,1.17767,-8.39818,29387.2,-27831.6,3624.01
-9.7115,1.31891,-8.39259,29416.9,-29775.2,1720.83
-9.60486,1.21346,-8.3914,29313.1,-28883.2,2494.98
-9.59326,1.22967,-8.3636,29774.3,-29144.2,2741.55
-9.68087,1.3238,-8.35707,29043.2,-29488.8,1625.53
-9.63028,1.30227,-8.32801,28950.7,-27217.1,3825.11
-9.56823,1.25144,-8.31679,29829,-28548.3,3397.93
-9.60985,1.20385,-8.406,29303.5,-29941.3,1450.42
-9.61575,1.20383,-8.41193,29530,-26934,4665.21
-9.62991,1.27747,-8.35244,30162.4,-28040.2,4230.95
-9.66476,1.27135,-8.3934,29096.9,-28217.5,2955.12
-9.62482,1.18604,-8.43878,30222.6,-25432.4,6902.47
-9.56169,1.26726,-8.29442,29881.1,-28450.9,3531.52
-9.51305,1.22527,-8.28778,28833.8,-26904.9,4014.8
-9.5711,1.26456,-8.30654,29813.8,-27719.7,4178.41
-9.55052,1.20105,-8.34947,30607.4,-26543.6,6173.32
-9.59795,1.22112,-8.37683,29828.2,-28081.9,3846.97
-9.59196,1.24411,-8.34785,29024,-26722.2,4406.7
-9.56275,1.19877,-8.36398,29716.5,-26797.2,5043.54
-9.67857,1.28621,-8.39237,30887.1,-30121.4,2863.77
-9.59191,1.2666,-8.32531,29706.5,-26293.2,5505.63
-9.55762,1.17263,-8.38499,30361.5,-27295.3,5146.23
-9.52184,1.15898,-8.36285,29968,-26499.8,5542.86
-9.54703,1.21049,-8.33653,28610.5,-27062.6,3619.28
-9.60257,1.24413,-8.35845,30388.5,-27620.3,4863.83
-9.53469,1.12859,-8.40611,30828.9,-26346.5,6614.62
-9.63752,1.27775,-8.35976,30244.7,-28618.6,3747.42
-9.55955,1.17377,-8.38579,28970.5,-28096.5,2962.44
-9.46629,1.23424,-8.23205,28850.5,-27391.4,3547.66
-9.61252,1.23496,-8.37756,29004.4,-28035.5,3097.08
-9.58005,1.26799,-8.31205,29907.9,-29103.4,2933.62
-9.62536,1.22965,-8.39571,29718.4,-29661.1,2171.83
-9.54696,1.2384,-8.30856,29314.1,-26204.2,5247.68
-9.6516,1.27097,-8.38063,29375.4,-28696.2,2773.52
-9.58559,1.24928,-8.3363,30719.3,-26934.6,5874.11
-9.63149,1.27016,-8.36133,30276.9,-30600.6,1752.59
-9.60964,1.22714,-8.3825,30774.5,-28314.5,4581.58
-9.66735,1.24246,-8.4249,30513.5,-28640.5,3989.39
-9.53573,1.17013,-8.3656,31038.7,-27155.6,5958.48
-9.63708,1.25193,-8.38515,30957.2,-27468,5577.83
-9.60257,1.3335,-8.26907,30614.1,-29023.2,3715.87
-9.56727,1.18745,-8.37982,29339.7,-29335,2097.53
-9.61723,1.18906,-8.42817,30137.6,-26992.3,5238.49
-9.53956,1.20194,-8.33762,30768.3,-27078,5793.51
-9.59548,1.24253,-8.35295,30187.9,-28970.9,3339.69
-9.52029,1.23063,-8.28966,29415.9,-27473,4043.25
-9.57858,1.24273,-8.33585,29162.6,-29344.8,1927.64
-9.58386,1.29914,-8.28472,30997.6,-28771.5,4331.74
-9.5224,1.18619,-8.33621,30222,-28388.5,3910.59
-9.59717,1.25095,-8.34623,29656.2,-30403.8,1335.29
-9.67105,1.28172,-8.38933,28274.9,-27930.3,2441.2
-9.58776,1.21217,-8.37558,29217.7,-30100,1204.26
-9.55134,1.23453,-8.31681,29225.6,-28651.2,2654.74
-9.46468,1.19255,-8.27214,28825.3,-27380.7,3543.57
-9.50912,1.21179,-8.29733,30418.5,-29031.8,3439.65
-9.42603,1.16866,-8.25736,28504.5,-25407,5174.34
-9.49433,1.22913,-8.2652,28582.6,-27786.4,2928.08
-9.58602,1.26212,-8.3239,28927.6,-28582,2479.28
-9.40538,1.216,-8.18938,29364.8,-26688.9,4780.79
-9.47698,1.21449,-8.26248,30146,-25593.9,6657.15
-9.43085,1.16773,-8.26312,29652.3,-24090.2,7650.16
-9.45209,1.23091,-8.22118,31223.9,-28197.7,5079.36
-9.47318,1.18331,-8.28986,29116.6,-24397.2,6819.96
-9.53409,1.21824,-8.31585,28891.5,-28932.5,2034.93
-9.56445,1.28676,-8.27769,29839.5,-28580.6,3342.3
-9.49105,1.15895,-8.33209,29448.7,-26237.9,5353.38
-9.52487,1.2157,-8.30917,29799.4,-27289.2,4594.69
-9.46548,1.21559,-8.24989,29304.8,-27577.3,3828.29
-9.51583,1.24036,-8.27547,29904.3,-28550.7,3480.93
-9.41448,1.17503,-8.23945,29069.4,-25767.9,5398.13
-9.49562,1.25356,-8.24206,29684.7,-29623.7,2186.42
-9.51467,1.23545,-8.27922,29254.4,-28521.6,2820.55
-9.49071,1.26569,-8.22501,30802.5,-27694.1,5206.33
-9.46392,1.17529,-8.28863,29711.3,-26541.7,5281.7
-9.54489,1.19019,-8.3547,29161.5,-26993.2,4304.63
-9.43967,1.13518,-8.3045,29396.1,-25290.9,6168.06
-9.51983,1.19894,-8.32089,29268.2,-26457.8,4918.35
-9.43254,1.2341,-8.19844,28637.3,-30024.7,730.943
-9.48864,1.15575,-8.33289,28659.9,-26236.3,4525.74
-9.4378,1.20533,-8.23247,28078.9,-26663.7,3525.45
-9.47853,1.17858,-8.29995,29075.2,-29313.5,1885.44
-9.47112,1.18454,-8.28658,29615.4,-25978.1,5745.24
-9.54914,1.23554,-8.31359,28186.9,-28280.7,1989.76
-9.5055,1.20455,-8.30095,28101,-27128.8,3045.21
-9.50432,1.1829,-8.32142,28154.6,-26806.4,3422.56
-9.58161,1.22556,-8.35605,28587.5,-28424.6,2228.82
-9.53407,1.23456,-8.2995,29353.7,-28728.3,2735.71
-9.52727,1.21758,-8.30969,29378.9,-27649.5,3789.05
-9.46488,1.18335,-8.28153,29083.1,-25034.4,6160.08
-9.47486,1.27845,-8.19641,30095.5,-28730.8,3444.69
-9.60006,1.25512,-8.34494,29257.6,-27500.8,3846.21
-9.55514,1.25396,-8.30118,29906.7,-27347.2,4648.5
-9.49243,1.16282,-8.32961,29904.9,-27764.6,4235.94
-9.51025,1.16765,-8.3426,29347.2,-27660.9,3837.06
-9.46327,1.16013,-8.30314,27785.7,-26117,3760.23
-9.41961,1.15997,-8.25963,29923.9,-26092.8,5943.84
-9.42544,1.18679,-8.23865,29243.8,-26252.5,5047.38
-9.55487,1.22885,-8.32602,28876.5,-27267.8,3722.08
-9.51242,1.28458,-8.22784,29452.3,-29295.7,2248.93
-9.46227,1.19945,-8.26281,29438,-28072,3454.53
-9.53931,1.25833,-8.28098,29108.3,-25872.7,5341.55
-9.49732,1.27569,-8.22163,28198.7,-26625.2,3687.21
-9.42708,1.16181,-8.26527,27661.1,-24137.7,5672.15
-9.48278,1.2822,-8.20058,28579.1,-28065.9,2605.43
-9.48665,1.16336,-8.3233,28084.4,-27616,2579.61
-9.49209,1.29664,-8.19544,29280.6,-30497.1,914.063
-9.49481,1.25657,-8.23823,28600.2,-27296.7,3405.28
-9.44212,1.23465,-8.20748,29445.5,-28152.5,3349.62
-9.43126,1.20028,-8.23097,29734.8,-25788.2,6030.84
-9.52281,1.17908,-8.34373,29153.5,-26923.4,4298.98
-9.40228,1.17133,-8.23095,29547.4,-25580.2,6077.65
-9.4537,1.16263,-8.29107,29049.4,-26208.5,4927.67
-9.52718,1.29867,-8.22851,30373.1,-27994.2,4481.85
-9.58067,1.29671,-8.28397,29531,-28331.2,3294.24
-9.53662,1.29629,-8.24033,29509.6,-28185.4,3401.14
-9.46508,1.17322,-8.29186,29416.8,-27515.4,3967.12
-9.39822,1.18222,-8.216,29454,-26602,4959.3
-9.55205,1.24539,-8.30666,29465.3,-28466.3,3128.67
-9.4144,1.15312,-8.26128,29778.1,-26209.9,5650.59
-9.52364,1.28262,-8.24102,28801.1,-31230.7,-361.415
-9.4898,1.31129,-8.17851,28517.5,-28009.1,2602.24
-9.46094,1.19065,-8.27029,28684.5,-25090.2,5693.96
-9.55822,1.30032,-8.25791,29338.1,-31523.9,-48.7877
-9.53746,1.27132,-8.26614,28147.3,-27745.4,2482.79
-9.52119,1.34929,-8.1719,28945.4,-27732.8,3327.21
-9.58091,1.28253,-8.29838,29902.1,-28498.5,3519.35
-9.5879,1.29494,-8.29296,29735.2,-29944.8,1853.7
-9.66697,1.28387,-8.38311,30362.6,-28670.3,3765.08
-9.5812,1.22885,-8.35236,28816,-28532.4,2417.4
-9.44809,1.17772,-8.27038,29248.6,-25509.2,5841.42
-9.54151,1.18383,-8.35768,29354,-27384.2,4023.67
-9.49983,1.16953,-8.3303,29851.3,-29297.8,2656.48
-9.48598,1.16806,-8.31791,29352.7,-27249.2,4162.26
-9.6269,1.25744,-8.36945,29323.5,-27680,3733.43
-9.60998,1.25467,-8.3553,29556.4,-27883.2,3793.44
-9.61671,1.23824,-8.37847,29298.6,-27812.6,3585.05
-9.45599,1.11047,-8.34552,28706.3,-23888.4,6917.34
-9.56391,1.21992,-8.34399,29460.7,-31103.3,431.466
-9.59143,1.24005,-8.35139,28621.7,-27586.2,3170.58
-9.53592,1.29534,-8.24058,28020.8,-29964.1,185.942
-9.46363,1.17747,-8.28616,27727.2,-27284,2553.2
-9.52388,1.19807,-8.32582,28842,-28611.1,2335.29
-9.67512,1.27991,-8.39521,28621.3,-29307.2,1413.35
-9.47245,1.17327,-8.29918,28455.9,-27080.8,3489.2
-9.47204,1.22323,-8.24881,29829.2,-26607.7,5287.12
-9.60055,1.23764,-8.36292,30107.4,-29315.8,2878.29
-9.54762,1.17594,-8.37168,29787.8,-23530.5,8383.71
-9.57864,1.24721,-8.33143,28179.3,-26864.2,3416.68
-9.53686,1.22713,-8.30973,28768.4,-28877.4,2011.51
-9.5989,1.22268,-8.37622,29734.3,-28455.1,3380.97
-9.64353,1.20407,-8.43945,28090.8,-27743.7,2471.54
-9.68443,1.28678,-8.39765,29470.8,-30459.2,1156.01
-9.5895,1.1659,-8.4236,29281.3,-26418.5,4992.82
-9.67095,1.25423,-8.41673,29246.5,-28870,2478.79
-9.63129,1.16227,-8.46902,29443.9,-27537.1,4003.17
-9.63009,1.19475,-8.43533,30432.8,-27324,5199.06
-9.61893,1.23837,-8.38056,30275.7,-28474.1,3953.92
-9.74744,1.26411,-8.48333,29960.3,-30735.9,1312.84
-9.66466,1.24903,-8.41564,29843.8,-28823.6,3113.66
-9.70504,1.30481,-8.40023,29613.3,-29703.6,2050.27
-9.61535,1.25475,-8.3606,29672,-27222.6,4538.63
-9.6757,1.25012,-8.42558,29011.7,-28674.2,2419.85
-9.56531,1.16977,-8.39554,30221.3,-25716.2,6634.43
-9.55725,1.25259,-8.30466,29118.2,-27988.5,3230.72
-9.69553,1.32662,-8.36891,28783.1,-28948,1921.16
-9.66589,1.22914,-8.43675,30198.3,-28872.3,3442.61
-9.67385,1.25892,-8.41493,29715.7,-28328.1,3454.25
-9.64843,1.25797,-8.39047,29478.9,-28225.2,3366.01
-9.5957,1.17075,-8.42495,28972.2,-27455.4,3596.81
