#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
372,-22756.93335568029,2820.3167178722324,-19936.616637808056,149.7597049221105,98.5
378,-22841.296883334755,2805.108205474478,-20036.18867786028,148.95212812956134,98.7
384,-22941.889659403387,2795.881996213846,-20146.007663189543,148.46221351548058,98.5
390,-22792.11227214968,2723.06521919581,-20069.04705295387,144.59561974943458,98.5
396,-23143.737654341792,2820.6817630486553,-20323.055891293137,149.7790889358129,98.5
402,-23035.69917029662,2793.2078060614585,-20242.49136423516,148.32021317715362,98.1
408,-22764.278834784724,2791.969702399103,-19972.30913238562,148.2544694832052,97.5
414,-22975.574214940803,2775.8050877001174,-20199.769127240685,147.39612335769414,97.8
420,-22804.129217548558,2819.892987486689,-19984.23623006187,149.73720470534286,97.9
426,-22770.46719578457,2780.1148297739455,-19990.352366010626,147.62497201755454,98
432,-22892.174318936624,2808.13689332338,-20084.037425613245,149.11295240708964,97.7
438,-22706.19850716942,2807.3831474131775,-19898.815359756245,149.07292826214774,98.1
444,-22872.320540016488,2764.0741588970113,-20108.246381119476,146.7732073479841,98.4
450,-22764.093919985637,2809.212451465797,-19954.881468519838,149.17006488279645,98.6
456,-22893.036667312495,2821.6305153106346,-20071.406152001862,149.82946797937842,98.4
462,-22932.115977104666,2807.4873259404885,-20124.628651164177,149.07846017472,98.7
468,-22984.432214260596,2795.3649315042844,-20189.06728275631,148.4347572167469,98.7
474,-22861.820588302537,2778.9067448845126,-20082.913843418024,147.5608223298915,98.7
480,-22957.19182902752,2764.6465632595673,-20192.545265767953,146.80360219970035,97.6
486,-23184.204855318894,2818.094931125167,-20366.109924193726,149.64172734692121,97.8
492,-22938.122853785753,2754.9869905444075,-20183.135863241347,146.29067584985853,98
498,-22849.32527133166,2817.765213612503,-20031.560057719158,149.62421924327762,97.9
504,-22903.60163143839,2807.2410888062086,-20096.36054263218,149.0653849054295,97.6
510,-22937.596256867953,2820.2959121999334,-20117.30034466802,149.75860013436645,97.9
516,-22991.77521460643,2751.35212248021,-20240.42309212622,146.0976632122085,98.2
522,-22685.895571569825,2803.1109298081456,-19882.78464176168,148.84607216338472,98.3
528,-22772.371398340474,2837.360262433879,-19935.011135906596,150.66472249981882,98
534,-22913.268478557962,2815.594339899585,-20097.674138658378,149.5089451662176,98.3
540,-22883.23134173255,2785.855115088615,-20097.376226643933,147.92978297351772,98.3
546,-22920.39690729024,2728.686670752927,-20191.710236537314,144.8941205954895,98.3
552,-22884.07222702015,2797.6480175801667,-20086.424209439985,148.55598980557963,97.6
558,-22976.66037457707,2800.865232202241,-20175.79514237483,148.7268249140693,97.5
564,-22808.62849925262,2739.2121446644496,-20069.41635458817,145.45302657124964,97.7
570,-22880.797322162223,2824.5050247683102,-20056.292297393913,149.9821053358318,97.7
576,-22806.575272527145,2764.773016031266,-20041.80225649588,146.8103168816565,97.4
582,-22995.92279935989,2823.5639442292154,-20172.358855130675,149.9321336631648,97.6
588,-23068.484398395187,2828.6541245995304,-20239.830273795655,150.20242384207555,97.9
594,-22938.36973345399,2810.600999882108,-20127.76873357188,149.24379724050615,98.1
600,-22631.19458940139,2786.965738848392,-19844.228850553,147.98875744453713,98
606,-22854.917753805377,2785.4210499270084,-20069.49670387837,147.90673397689005,98.2
612,-22774.551813154016,2821.8240079000097,-19952.727805254006,149.8397424967423,98.4
618,-22873.500068891328,2770.2369964409336,-20103.263072450394,147.10045596024528,98.4
624,-22848.586384419643,2781.716361833625,-20066.87002258602,147.71001387372658,98.1
630,-22908.189148561243,2757.9590959121933,-20150.23005264905,146.44849557984008,97.8
636,-23055.230232365022,2760.2873180680376,-20294.942914296986,146.5721249087175,97.7
642,-22940.037357363937,2813.196483529544,-20126.840873834393,149.38161823866108,98
648,-23107.510027387674,2788.425309489728,-20319.084717897946,148.06626110473752,97.7
654,-23034.93613934322,2763.1157826475446,-20271.820356695673,146.72231726765557,97.8
660,-23036.046345357536,2824.1800131968967,-20211.86633216064,149.964847119149,98
666,-22960.084824774982,2748.8729904889205,-20211.211834286063,145.96602052359637,98.2
672,-23081.099854629196,2767.864604430171,-20313.235250199024,146.97448119817693,98.1
678,-23059.677765503453,2772.3747809232837,-20287.30298458017,147.21397298875314,98.3
684,-22961.917248208993,2777.1483555669056,-20184.76889264209,147.46745130398,98.4
690,-23033.5243507376,2754.0546700675304,-20279.46968067007,146.241169339251,98.6
696,-23046.802672846185,2782.3744594882683,-20264.428213357918,147.74495906620967,98.1
702,-22860.309830833605,2820.68248711404,-20039.627343719563,149.77912738391262,98
708,-23075.4827036277,2786.7478352210337,-20288.734868406664,147.97718669337723,97.8
714,-23034.88454314212,2812.5304828565722,-20222.35406028555,149.34625339341864,97.9
720,-23181.44990315623,2758.544466542734,-20422.905436613495,146.47957894446517,97.7
726,-23032.228963904287,2840.7350110704974,-20191.49395283379,150.84392271403715,97.8
732,-23162.50167909378,2835.5779960126033,-20326.92368308118,150.57008359219137,98
738,-23040.84428672344,2710.6941170783966,-20330.150169645043,143.93871033535186,98.2
744,-23135.09321051798,2835.0626497904154,-20300.030560727566,150.54271854567781,98
750,-22908.212315264915,2784.26314817843,-20123.949167086485,147.84524902979283,98.2
756,-23073.57042013308,2747.5408633171764,-20326.029556815905,145.8952841517219,98.3
762,-22807.48351982984,2791.382302280722,-20016.101217549116,148.22327835213736,98.5
768,-23204.9031965427,2759.168100844927,-20445.73509569777,146.5126941220918,98.3
774,-22985.54512632321,2750.2152902125954,-20235.329836110614,146.03729706117835,98.3
780,-23023.34935199673,2812.9759501372837,-20210.373401859448,149.3699078461576,97.9
786,-23047.885378492792,2832.87450610988,-20215.01087238291,150.42652742790455,97.9
792,-23080.897723758928,2856.186988079593,-20224.710735679335,151.66442755403656,97.8
798,-23015.567565752353,2781.5706297262914,-20233.996936026062,147.70227545298337,97.7
804,-22886.843105433363,2806.85741163051,-20079.985693802853,149.0450115267044,97.8
810,-23034.418852411778,2741.6660087262594,-20292.752843685517,145.58332752485776,98
816,-23279.427489825015,2784.3058080836176,-20495.1216817414,147.84751428417803,97.8
822,-23193.76964182002,2778.362825016635,-20415.406816803385,147.53194001380322,98
828,-23043.02728836183,2765.77767478682,-20277.24961357501,146.86366457761767,98.1
834,-23221.305060580416,2852.510897692182,-20368.794162888233,151.46922599805634,98.2
840,-23316.113644595433,2822.3432072371397,-20493.770437358293,149.86731214487136,98.2
846,-23103.117498930078,2781.583579095756,-20321.53391983432,147.7029630685755,98.2
852,-23039.20388238062,2771.3458029297126,-20267.85807945091,147.15933393360305,98.2
858,-22731.48966977239,2759.1013738087936,-19972.388295963596,146.50915089548243,98
864,-23244.25956454019,2814.1953804643517,-20430.064184075836,149.43465998012806,97.8
870,-23002.054244469415,2801.316265362854,-20200.73797910656,148.75077491678195,97.9
876,-23044.705187360523,2754.791029547995,-20289.914157812527,146.2802702593045,97.9
882,-23240.547034117277,2788.8412990068728,-20451.705735110405,148.0883502789581,98.1
888,-23224.51185761392,2760.1611172181115,-20464.35074039581,146.56542360388673,98
894,-23143.93906571879,2780.0723302179613,-20363.86673550083,147.62271527776244,98.2
900,-23126.774531881936,2769.7798376060136,-20356.994694275923,147.0761806823,98.3
906,-23198.14517914786,2811.344428584325,-20386.800750563536,149.28327353845847,98.4
912,-23281.434320815883,2802.277825985879,-20479.156494830004,148.80183408834816,98.3
918,-23066.530135699402,2778.27280341037,-20288.25733228903,147.52715983819195,98.4
924,-23151.70092248908,2769.6015813595586,-20382.09934112952,147.06671521953817,98.4
930,-22970.445414401795,2783.2955232307622,-20187.149891171033,147.79386784068035,98.4
936,-22969.9317264375,2793.5339042277665,-20176.397822209732,148.3375290923671,98
942,-23126.83779299853,2752.5720062034584,-20374.26578679507,146.16243942165877,98.1
948,-23059.645320717987,2803.3469622062466,-20256.29835851174,148.85860555797396,98.2
954,-23111.506110323156,2808.6627336781935,-20302.843376644963,149.14087469534684,98.2
960,-22955.702239698527,2826.0413237419057,-20129.66091595662,150.06368329461205,98.1
966,-23073.060429943755,2783.6308979076393,-20289.429532036116,147.81167634152325,98.2
972,-23032.779415822675,2705.497600105965,-20327.28181571671,143.6627736494178,98.3
978,-22872.438018382993,2796.0013865684805,-20076.43663181451,148.468553180869,98.5
984,-22942.07812728938,2809.3041119528966,-20132.774015336483,149.17493208349558,98.4
990,-22962.17265535076,2765.119168378813,-20197.05348697195,146.82869768020234,98.5
996,-22803.297667822713,2808.483494677019,-19994.814173145693,149.13135704800024,98.5
1002,-22756.91146896858,2773.015060885828,-19983.896408082754,147.24797205618074,98.5
1008,-22901.975841364212,2790.854958040394,-20111.12088332382,148.1952762070863,98.3
1014,-22951.548377109895,2849.278964116069,-20102.269412993825,151.297609308477,98.2
1020,-22900.40203091767,2744.0078790732637,-20156.394151844408,145.70768157697918,98.2
1026,-22799.622197242992,2785.057954277813,-20014.564242965178,147.88745348369673,98.2
1032,-22708.94640578472,2781.070763178731,-19927.87564260599,147.67573238206205,98
1038,-22916.972426313616,2755.130436814211,-20161.841989499404,146.29829289190982,98.1
1044,-22701.47933662361,2780.9964339206804,-19920.48290270293,147.6717854750774,98.2
1050,-22647.049898033438,2800.372601472128,-19846.67729656131,148.70066606733064,98.3
1056,-22712.95251935179,2806.8447056566615,-19906.10781369513,149.04433683549607,98.2
1062,-22808.579963749275,2758.6631960532386,-20049.916767696035,146.4858835188224,98.3
1068,-22705.940711532225,2812.960498125642,-19892.980213406583,149.3690873394786,98.4
1074,-22626.000882881926,2788.051084944419,-19837.94979793751,148.04638966365965,98.4
1080,-22881.62138718592,2764.5787114625314,-20117.04267572339,146.7999992479332,98.2
1086,-22987.886789744138,2772.2970453300595,-20215.58974441408,147.2098452042992,98.1
1092,-22833.378471503485,2786.31133104557,-20047.067140457915,147.9540081843465,98.1
1098,-22738.48905054544,2770.614587191557,-19967.87446335388,147.12050614788427,98.2
1104,-22618.763391940185,2847.9168632559886,-19770.846528684197,151.2252813243229,98
1110,-22608.237140633573,2794.5759868738014,-19813.66115375977,148.39286400868542,98.1
1116,-22706.12275328525,2813.3784161175827,-19892.744337167667,149.39127891631748,98.2
1122,-22759.169856566456,2780.760697432465,-19978.40915913399,147.65926779339617,98.3
1128,-22750.66819344851,2805.7914865900175,-19944.876706858493,148.98841057174016,98.3
1134,-22863.764413952245,2806.9125285574364,-20056.851885394808,149.04793825286265,98.4
1140,-22894.812090350257,2796.64992883608,-20098.162161514178,148.50299097929417,98.5
1146,-22809.580745272106,2784.0802649172683,-20025.500480354836,147.8355378710945,98.6
1152,-22805.372066135707,2753.2245704041693,-20052.147495731537,146.19709078599735,98.3
1158,-22752.81128252075,2806.271663847884,-19946.539618672865,149.01390813518495,98.4
1164,-22767.11152629358,2806.822847183774,-19960.288679109806,149.0431761437096,98.2
1170,-22799.733099593665,2813.254747146224,-19986.47835244744,149.3847120550351,98.2
1176,-22847.4501757588,2785.0607671883704,-20062.38940857043,147.8876028501322,98.1
1182,-22613.33586930728,2758.387931781745,-19854.947937525536,146.47126689941462,98.1
1188,-22736.613868856337,2824.3342265415295,-19912.279642314807,149.97303589626077,98.3
1194,-22792.300133307275,2804.676195818053,-19987.62393748922,148.92918828090546,98.4
1200,-23004.295457418964,2863.195141001228,-20141.10031641774,152.03656267876997,98.3
1206,-22682.568712215492,2822.500160972214,-19860.06855124328,149.87564643757764,98.4
1212,-22649.087665270767,2743.6248046428527,-19905.462860627915,145.68734020421846,98.5
1218,-22654.36677910629,2759.7026718796965,-19894.664107226596,146.54108001220112,98.6
1224,-22840.83412415393,2834.465921808398,-20006.368202345533,150.51103210211656,98.5
1230,-22707.47619769568,2784.4930974273343,-19922.983100268346,147.85745940724607,98.5
1236,-22950.336381605593,2832.097508655817,-20118.238872949776,150.3852686186693,98.5
1242,-22961.537357667854,2795.2377864853233,-20166.29957118253,148.42800577624334,98.4
1248,-22900.793342016666,2816.579985023994,-20084.213356992674,149.56128323238372,98.2
1254,-22800.813228446947,2758.536653074796,-20042.27657537215,146.47916404685975,98.2
1260,-22614.46578743047,2804.3915910883825,-19810.074196342088,148.9140756802302,98.3
1266,-22836.691474067396,2807.5637003991246,-20029.12777366827,149.08251568249912,98.4
1272,-22936.321610500338,2762.453514702921,-20173.868095797417,146.68715063146266,98.3
1278,-23209.678048463844,2809.707494475527,-20399.970553988318,149.1963518223416,98.4
1284,-22905.831147545425,2750.098672229915,-20155.73247531551,146.03110460961287,98.5
1290,-22862.23172806343,2767.7392343263155,-20094.492493737114,146.96782400622382,98.6
1296,-22811.952329989406,2737.0933461150244,-20074.858983874383,145.34051770175265,98.5
1302,-22874.020577191797,2796.7359903040037,-20077.284586887792,148.50756087031377,98.6
1308,-22647.66509986922,2787.3299548914893,-19860.335144977733,148.0080974309991,98.6
1314,-22755.61114729414,2799.6720153503875,-19955.939131943753,148.6634647238789,98.6
1320,-22750.488586689942,2766.1313222356594,-19984.357264454284,146.88244336839992,98.2
1326,-22893.558226582973,2782.0038584180656,-20111.554368164907,147.72528003279982,98.3
1332,-22745.0531273004,2793.54624984176,-19951.50687745864,148.3381846483538,98.4
1338,-22824.16454048059,2814.1646617411743,-20009.999878739414,149.43302880626396,98.4
1344,-22659.841918198654,2776.2953539050795,-19883.546564293574,147.42215664740345,98.3
1350,-22650.303828078642,2834.0203101831676,-19816.283517895474,150.48736998463824,98.4
1356,-22778.377788073878,2807.6073528036504,-19970.770435270228,149.08483363891142,98.5
1362,-22786.394089278212,2796.8915643675487,-19989.502524910662,148.51582190202782,98.6
1368,-22814.644211019986,2830.4875354347737,-19984.15667558521,150.29977853417347,98.5
1374,-22894.28351007399,2755.0599292875418,-20139.22358078645,146.29454892006373,98.6
1380,-22930.223069215746,2804.429194450725,-20125.793874765022,148.9160724305997,98.6
1386,-22951.90697879612,2801.0036469151864,-20150.903331880934,148.7341747788686,98.6
1392,-22872.977739299968,2789.4051253048374,-20083.57261399513,148.11828963274607,98.2
1398,-22841.257459213914,2815.8230580568643,-20025.43440115705,149.5210901723183,98.2
1404,-22865.50398777204,2769.9753493962608,-20095.52863837578,147.08656241986537,98.3
1410,-22770.991656145547,2766.5230348787536,-20004.468621266795,146.9032434329715,98.3
1416,-22667.02087030401,2780.3540638851164,-19886.666806418896,147.63767542411495,98.2
1422,-22735.75938377902,2775.477494483125,-19960.281889295893,147.378728054819,98.3
1428,-22795.64222789934,2744.587303016798,-20051.054924882545,145.73844917065355,98.3
1434,-22831.942116698134,2798.1664865872613,-20033.77563011087,148.5835206729541,98.4
1440,-22832.337016868914,2836.4759875713953,-19995.86102929752,150.6177672264496,98.3
1446,-22524.31175203109,2814.284830754074,-19710.026921277018,149.4394098186512,98.4
1452,-22613.26742066654,2746.0127666710946,-19867.254653995446,145.8141417391129,98.4
1458,-22888.614533715067,2780.929711567115,-20107.684822147952,147.66824249711385,98.4
1464,-22882.062517920873,2713.8315597691826,-20168.23095815169,144.1053095291958,98.2
1470,-22933.874228699744,2824.148359742545,-20109.725868957197,149.9631663107655,98.2
1476,-22756.010417417157,2813.354892819865,-19942.655524597292,149.39002982180884,98.2
1482,-22839.840901199263,2767.3722917271366,-20072.468609472126,146.9483392387762,98.3
1488,-22988.84563169384,2753.9679344699684,-20234.87769722387,146.23656365173554,98.1
1494,-22648.549012874835,2793.436351772023,-19855.112661102812,148.3323490262795,98.2
1500,-22678.432007052164,2793.5780787678023,-19884.853928284363,148.33987477433925,98.3
1506,-22814.997641685506,2796.6205230958085,-20018.3771185897,148.50142952523544,98.4
1512,-22771.5761733377,2762.8329074423477,-20008.74326589535,146.70729650527392,98.3
1518,-22725.885938306586,2721.393945742057,-20004.49199256453,144.5068746032983,98.4
1524,-22912.982189143862,2800.292723294061,-20112.689465849802,148.69642451094757,98.5
1530,-22832.52455261929,2758.227783829382,-20074.296768789907,146.4627629927655,98.5
1536,-22718.57552294305,2822.893399242078,-19895.68212370097,149.89652751341063,98.4
1542,-22595.690555822468,2783.9350778430207,-19811.75547797945,147.8278283917796,98.3
1548,-22573.417089133553,2768.037337236199,-19805.37975189735,146.9836533645146,98.2
1554,-22527.201904854795,2740.3475684426826,-19786.854336412114,145.51331793105055,98.3
1560,-22553.651988477242,2726.55183772235,-19827.100150754894,144.78076028999928,98.2
1566,-22864.557782086355,2762.1267060116634,-20102.431076074692,146.6697969871508,98.2
1572,-23042.731227648852,2807.35006705485,-20235.381160594003,149.0711716847143,98.3
1578,-22783.938993067626,2790.629219926622,-19993.309773141005,148.18328944223327,98.4
1584,-22921.953564718075,2744.2593154213196,-20177.694249296754,145.7210329261567,98.3
1590,-22812.104267710412,2848.9263397083487,-19963.177928002064,151.2788848415,98.4
1596,-22868.365282818268,2782.713388472861,-20085.651894345407,147.76295630191038,98.5
1602,-22792.92229504636,2828.7298076505413,-19964.19248739582,150.20644263589227,98.5
1608,-22848.97920265414,2870.498668688697,-19978.48053396544,152.42438229648687,98.4
1614,-22766.643979837798,2794.717618254146,-19971.926361583653,148.40038467953553,98.4
1620,-22881.680473855653,2750.1081168406004,-20131.57235701505,146.03160612141127,98.3
1626,-23043.366132011084,2746.1381118423274,-20297.228020168757,145.82079760713592,98.3
1632,-22878.59600735581,2769.280706111942,-20109.315301243867,147.04967664295017,98.2
1638,-22983.58115469417,2827.293382678314,-20156.287772015854,150.13016801800265,98.3
1644,-22860.26559155606,2674.3100265537723,-20185.95556500229,142.00670368294368,98.3
1650,-22946.901966742676,2875.3044968765776,-20071.597469866098,152.6795732850601,98.4
1656,-22853.324737907387,2797.778377139718,-20055.54636076767,148.56291193919978,98.3
1662,-22975.766304645775,2761.771349836926,-20213.994954808848,146.65092746248584,98.4
1668,-22826.23959137965,2796.0547550245483,-20030.184836355103,148.47138706267464,98.5
1674,-22778.94840536658,2855.907964819,-19923.04044054758,151.64961133112516,98.5
1680,-23028.590723683126,2784.2781395253905,-20244.312584157735,147.84604507503232,98.4
1686,-22868.096268200403,2802.428433730187,-20065.667834470216,148.80983140694846,98.4
1692,-22741.276404423697,2793.0638358150495,-19948.212568608647,148.31256831177976,98.4
1698,-22682.177354261512,2800.5724956044874,-19881.604858657025,148.71128050864078,98.3
1704,-22862.94848483149,2809.578046288292,-20053.3704385432,149.1894780828782,98.2
1710,-22684.52090902091,2741.277408058385,-19943.243500962526,145.5626927071493,98.2
1716,-22551.526518115978,2808.7034726586917,-19742.823045457284,149.14303794802677,98.3
1722,-22877.567662793415,2789.3116899391166,-20088.2559728543,148.1133281854338,98.3
1728,-22916.992758394917,2806.618087071225,-20110.37467132369,149.03230331732067,98.3
1734,-22950.13142007508,2783.000753172706,-20167.130666902372,147.77821545787006,98.3
1740,-22689.03980640728,2790.669266188107,-19898.370540219174,148.1854159113157,98.4
1746,-22823.27898631303,2811.329093786925,-20011.949892526107,149.28245925589258,98.5
1752,-22640.867016102275,2836.4774974424,-19804.389518659875,150.61784740107487,98.4
1758,-22694.092807998197,2803.36952955169,-19890.72327844651,148.85980389111614,98.4
1764,-22498.12747760344,2802.2118062874606,-19695.91567131598,148.79832842159394,98.4
1770,-22609.925708862793,2765.5215489302013,-19844.40415993259,146.8500642140602,98.3
1776,-22611.404124733745,2825.251626864594,-19786.152497869152,150.02175014200733,98.2
1782,-22889.05724624658,2755.2536791941884,-20133.80356705239,146.30483710105568,98.1
1788,-22701.706040746358,2774.947632560813,-19926.758408185546,147.35059222006254,98.1
1794,-22759.16368928869,2796.843116859481,-19962.32057242921,148.51324932410904,98.2
1800,-22913.65772859135,2791.842355906674,-20121.81537268468,148.2477073443971,98.2
1806,-22601.012681578926,2822.4409928465275,-19778.571688732398,149.87250459149087,98.3
1812,-22558.380604679347,2811.7953330079267,-19746.58527167142,149.3072167051953,98.3
1818,-22567.83394832583,2819.557062755921,-19748.27688556991,149.71936699646534,98.4
1824,-22547.22028306866,2793.308805609955,-19753.911477458703,148.32557628495078,98.4
1830,-22670.492653622583,2801.375281742986,-19869.117371879598,148.75390870513206,98.4
1836,-22789.906758809026,2761.2203395328033,-20028.686419276222,146.62166864200248,98.4
1842,-22539.457790806424,2798.318412111077,-19741.13937869535,148.5915879660608,98.4
1848,-22766.57882277749,2819.4017481074943,-19947.177074669995,149.71111973977565,98.2
1854,-22806.453907642514,2810.3799745719243,-19996.07393307059,149.2320607270062,98.2
1860,-22802.23551675293,2765.495579249152,-20036.73993750378,146.8486852158271,98.2
1866,-22908.20343851167,2799.43855082123,-20108.764887690442,148.65106768393832,98.3
1872,-22924.18157828624,2821.784926726219,-20102.39665156002,149.83766727412,98.2
1878,-22886.668854293646,2783.0678909426906,-20103.600963350957,147.78178049457617,98.3
1884,-22946.061818097834,2766.275153051097,-20179.786665046737,146.8900808299453,98.4
1890,-22726.69894075155,2747.7773543055637,-19978.921586445987,145.90784189759958,98.4
1896,-22946.338115750666,2787.721653081092,-20158.616462669575,148.02889672808575,98.4
1902,-22863.713321929332,2799.0121508801035,-20064.70117104923,148.62842571292944,98.5
1908,-22922.47120710576,2768.114101094275,-20154.357106011485,146.98772954952648,98.5
1914,-23023.066006661233,2777.527813031316,-20245.538193629916,147.48760061470833,98.5
1920,-22868.186494159134,2810.2152531383153,-20057.97124102082,149.2233139670642,98.4
1926,-22759.84783166973,2734.4321259723665,-20025.415705697364,145.19920607502232,98.3
1932,-22964.85844279843,2761.0234718252023,-20203.83497097323,146.61121490479903,98.3
1938,-22989.897277050768,2820.4361162449345,-20169.461160805833,149.7660450132608,98.4
1944,-22768.333014820528,2804.6793725327734,-19963.653642287754,148.92935696545644,98.3
1950,-22811.792557384993,2789.9393269893117,-20021.85323039568,148.1466559102385,98.4
1956,-22798.406007342113,2772.452077794592,-20025.953929547522,147.2180774769353,98.4
1962,-23063.98763918357,2786.947683067183,-20277.039956116387,147.987798676875,98.5
1968,-22869.259962466764,2751.030679955298,-20118.229282511464,146.08059451301767,98.4
1974,-22898.259767479118,2736.258494547652,-20162.001272931466,145.29618682090114,98.5
1980,-22838.290731622474,2745.8906691716984,-20092.400062450775,145.80765832348607,98.5
1986,-22746.489519557712,2832.819484204168,-19913.670035353545,150.42360574740272,98.5
1992,-22935.19004966438,2814.0822212484563,-20121.107828415923,149.42865119016687,98.4
1998,-22977.42926516375,2819.614928415839,-20157.814336747913,149.72243968121012,98.3
2004,-23006.38212514989,2864.4562385210493,-20141.92588662884,152.1035273537831,98.3
2010,-22741.09724762458,2760.890424260047,-19980.206823364533,146.60415003723577,98.3
2016,-23001.419165463885,2780.1758808289346,-20221.24328463495,147.62821384777965,98.2
2022,-22782.280152561914,2835.37948356818,-19946.900668993734,150.55954251894534,98.3
2028,-22718.061536464214,2802.4301597813055,-19915.631376682908,148.80992306080583,98.3
2034,-22872.453023899987,2828.891596019922,-20043.561427880064,150.21503364920108,98.4
