Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
-9.58994,1.35345,-8.23649,30144.3,-29646.5,2623.77
-9.71412,1.36259,-8.35153,30502.8,-30947.6,1721.66
-9.63635,1.31202,-8.32433,30223.7,-29214.2,3186.8
-9.73965,1.38325,-8.3564,30143,-28820.3,3462.04
-9.68415,1.31324,-8.37091,29744.8,-27718.2,4177.94
-9.63334,1.30459,-8.32875,30665.6,-27260.2,5531.14
-9.62515,1.30975,-8.3154,31635.9,-29042.4,4769.3
-9.72938,1.36768,-8.3617,31021.1,-29812,3373.66
-9.64036,1.31464,-8.32571,30345.1,-29127.9,3374.58
-9.64124,1.32435,-8.31689,29640.1,-27837.7,3945.68
-9.66532,1.29461,-8.37071,29841.2,-30664.5,1328.93
-9.68758,1.33149,-8.35609,29984.4,-29841.7,2316.92
-9.64156,1.36719,-8.27437,29587.1,-27271.2,4481.03
-9.70146,1.38291,-8.31854,31094.2,-30053.4,3203.62
-9.62159,1.25743,-8.36415,30450.2,-28767.8,3856.21
-9.61182,1.26703,-8.34479,30635.9,-30066.3,2746.05
-9.63013,1.26188,-8.36825,30558.1,-28530.1,4184.34
-9.67814,1.41891,-8.25923,29998.6,-29348.2,2805.77
-9.63057,1.33993,-8.29064,30706.5,-27042.9,5818.94
-9.67145,1.35995,-8.3115,29695.3,-29004.7,2853.39
-9.68023,1.32821,-8.35202,29931.2,-29206.5,2878.29
-9.63335,1.32269,-8.31066,29678,-28331.6,3483.16
-9.70669,1.32369,-8.383,29269.9,-29964.4,1454.18
-9.67377,1.34622,-8.32755,29384.8,-29061.9,2497.99
-9.68068,1.30346,-8.37723,30291.8,-29210.9,3249.24
-9.65915,1.33794,-8.32121,29689.3,-27641.9,4185.2
-9.67748,1.35054,-8.32693,30220.5,-29161.5,3222.72
-9.64583,1.29323,-8.3526,30246.8,-26297.1,6078.11
-9.68964,1.36874,-8.3209,30732.1,-29808.7,3077.31
-9.72344,1.40298,-8.32046,29641.8,-28117.4,3678.59
-9.57713,1.27443,-8.3027,29585.3,-28762.4,2959.77
-9.64102,1.30586,-8.33516,28182.7,-27568.7,2787.39
-9.65335,1.313,-8.34035,29962.1,-27734.2,4415.12
-9.74947,1.2734,-8.47607,28907.5,-27196.1,3853.15
-9.73974,1.36183,-8.37792,30860.8,-28908.9,4079.18
-9.8488,1.33547,-8.51333,30574.1,-29714.4,3023.81
-9.73195,1.27479,-8.45715,29503.8,-28941,2714.99
-9.81219,1.31431,-8.49788,29025.7,-28802.1,2403.47
-9.69192,1.28273,-8.4092,30408,-27518.9,5043.94
-9.70843,1.35707,-8.35136,29496.9,-26605.3,5052.96
-9.76388,1.39098,-8.3729,30810.8,-28627.2,4341.32
-9.80967,1.32441,-8.48526,29983.9,-28805.9,3331.12
-9.70666,1.25161,-8.45505,31005.7,-29057,4109.63
-9.758,1.32914,-8.42886,30517.1,-30520.2,2153.98
-9.79762,1.33871,-8.45891,30698.1,-25932,6887.8
-9.76414,1.36912,-8.39502,30587.7,-28185.2,4538.14
-9.74048,1.43274,-8.30774,29362.9,-29649,1886.55
-9.6006,1.2898,-8.3108,29349.6,-25638.9,5863.31
-9.65448,1.29801,-8.35646,29744.9,-27495.2,4384.86
-9.70133,1.3908,-8.31053,30037.3,-28855.4,3379.21
-9.77868,1.41233,-8.36635,31713.9,-30023.9,3832.72
-9.77755,1.32125,-8.4563,31379.6,-26594.2,6897.33
-9.6299,1.25402,-8.37588,30361.8,-29653.4,2873.22
-9.69808,1.28314,-8.41493,30091.9,-27896.8,4313.95
-9.72259,1.26123,-8.46136,29982,-27740.6,4421.04
-9.62562,1.25566,-8.36996,29558.6,-26616,5098.9
-9.68637,1.3475,-8.33888,28946.9,-30314.2,771.097
-9.58244,1.33043,-8.25201,29578.4,-28581.4,3140.13
-9.65778,1.25208,-8.4057,30043.5,-27183.9,5013.79
-9.60892,1.26042,-8.3485,30238.3,-25926.3,6457.7
-9.69684,1.30752,-8.38932,29689.7,-28355.3,3506.57
-9.58932,1.24506,-8.34426,29440.3,-24755.1,6823.82
-9.56232,1.28384,-8.27848,30229.9,-28257.9,4164.86
-9.69133,1.33888,-8.35246,29390.3,-28759.4,2755.65
-9.72274,1.36429,-8.35845,30623.5,-29021.6,3776.55
-9.77012,1.36773,-8.40239,31317.9,-30152.9,3311.07
-9.73582,1.34178,-8.39404,30987.1,-28483.7,4660.18
-9.71096,1.3348,-8.37616,30601.6,-27933,4818.9
-9.71661,1.38304,-8.33357,30056.9,-29094.5,3164.17
-9.76317,1.36016,-8.40301,29215.3,-28966.7,2428.52
-9.69599,1.32137,-8.37461,29980.7,-29465.7,2693.79
-9.71656,1.38449,-8.33207,30427.9,-30457,2133.61
-9.62301,1.34576,-8.27725,30119.9,-26989.5,5277.99
-9.678,1.33783,-8.34017,30136.7,-27034.4,5267.24
-9.70369,1.23833,-8.46536,30086.1,-30311.6,1918.89
-9.71052,1.28474,-8.42578,30302.5,-25288.3,7158.78
-9.72909,1.26051,-8.46858,31259.9,-29255.6,4128.89
-9.8225,1.34855,-8.47395,31121.3,-29906.8,3350.74
-9.83273,1.34342,-8.48931,31469.6,-28391.6,5202.77
-9.70883,1.35772,-8.35111,31310.1,-30330.3,3110.86
-9.76039,1.2991,-8.46129,29822.1,-26420.5,5533.1
-9.70595,1.29128,-8.41467,30103.2,-26895.6,5342.48
-9.75771,1.29308,-8.46463,29799.5,-28389.5,3605.13
-9.76459,1.35428,-8.41031,31560.7,-30336,3418.93
-9.74633,1.27221,-8.47412,31224.1,-27809.9,5578.97
-9.80244,1.32227,-8.48016,32105,-29148.6,5096.64
-9.75568,1.29902,-8.45666,31244.1,-26585.7,6817.2
-9.69246,1.358,-8.33446,31294.6,-29301.3,4149.47
-9.67797,1.31571,-8.36225,31564.6,-27386.7,6363.17
-9.69154,1.28474,-8.40681,31074,-27659.4,5602.97
-9.66458,1.31656,-8.34802,29993.8,-27984.2,4178.52
-9.64495,1.29577,-8.34918,29223.9,-28011.3,3389.21
-9.7133,1.46675,-8.24654,30602.7,-31050,1705.15
-9.72931,1.33843,-8.39089,30659.3,-28900.3,3925.55
-9.65669,1.32765,-8.32904,30895.7,-29913.1,3172.41
-9.70161,1.3308,-8.37081,30535.6,-29297,3415.13
-9.67868,1.32159,-8.35709,29444.4,-27349.8,4302.3
-9.59548,1.28654,-8.30893,30592.5,-27119,5622.93
-9.75819,1.36167,-8.39652,31303.2,-28164.1,5271.96
-9.74447,1.32997,-8.41449,31472,-29957.6,3663.52
-9.73406,1.39693,-8.33714,30639.8,-28852.4,3906.74
-9.73018,1.30586,-8.42432,30032.7,-29141.8,3071.79
-9.68081,1.37571,-8.3051,30435.1,-29667,2918.18
-9.69986,1.31261,-8.38725,30318.4,-30017.7,2517.37
-9.60508,1.29971,-8.30537,30854.4,-26726.6,6243.54
-9.76785,1.35529,-8.41255,31446.6,-30236.7,3369.77
-9.65835,1.40423,-8.25412,30288,-28137.8,4284.61
-9.61614,1.36476,-8.25138,30118,-26852,5400.51
-9.74154,1.3399,-8.40165,29285.4,-28820.6,2627.88
-9.65402,1.2576,-8.39642,30509.7,-25308.9,7374.43
-9.62629,1.27579,-8.3505,31264.1,-26161,7273.35
-9.62433,1.31647,-8.30786,29591.4,-28542.7,3176.98
-9.85106,1.36755,-8.48351,29611.9,-30117.2,1633.7
-9.75227,1.34352,-8.40875,30204.6,-29388.8,2970.52
-9.78107,1.39791,-8.38316,29740.7,-27846.3,4069.77
-9.72024,1.33731,-8.38293,31394.7,-28309.8,5221.79
-9.71287,1.35713,-8.35574,30418,-25748.1,6853.67
-9.73116,1.28644,-8.44472,30201.2,-28924.7,3456.21
-9.83389,1.35806,-8.47582,31327.1,-28229.5,5235.84
-9.827,1.32925,-8.49776,31604,-26988.9,6779.62
-9.91024,1.32142,-8.58881,31445.3,-30303.9,3293.68
-9.87189,1.32786,-8.54403,31165.1,-28575,4744.16
-9.71833,1.24803,-8.4703,31641.5,-26793.8,7027.21
-9.79546,1.37781,-8.41766,31063.1,-30630.1,2562.59
-9.7135,1.37301,-8.34048,30420,-29023.4,3543.54
-9.70049,1.32048,-8.38,30390.8,-28433.8,4124.97
-9.60924,1.31615,-8.29309,31189,-27262.4,6074.49
-9.63275,1.33147,-8.30128,30652.4,-28922.6,3902.32
-9.69007,1.39891,-8.29116,30783.6,-29548.4,3413.47
-9.74244,1.37032,-8.37212,30882.1,-31301.1,1703.36
-9.79661,1.39235,-8.40426,31329.4,-28377.7,5137.34
-9.86418,1.41773,-8.44646,30236.9,-32306.1,38.8911
-9.69977,1.26674,-8.43302,29699.2,-29056,2788.39
-9.77309,1.31918,-8.45391,29031.3,-28773.9,2382.85
-9.70395,1.33112,-8.37283,29800.3,-28093.4,3877.03
-9.70189,1.28192,-8.41997,30045.7,-26923,5258.43
-9.75729,1.32548,-8.43182,30305.6,-29795.7,2681.97
-9.76087,1.36728,-8.39359,29254.3,-28861.3,2542.85
-9.79706,1.32459,-8.47247,30446.7,-28715.4,3877.41
-9.72842,1.33309,-8.39532,29979.7,-28711.6,3406.25
-9.70254,1.26524,-8.4373,29685,-30178.6,1642.14
-9.79423,1.36228,-8.43196,30268.4,-31489.3,873.882
-9.65153,1.33944,-8.31209,30682.8,-27875.7,4929.37
-9.66365,1.32914,-8.33451,31718.3,-27414.4,6408.75
-9.59116,1.24647,-8.34469,30899.9,-26462.3,6588.83
-9.65452,1.33707,-8.31745,30844,-27333,5689.02
-9.63458,1.35835,-8.27623,30574.4,-28386.1,4349.75
-9.71272,1.3779,-8.33482,30172.9,-28637.3,3710.59
-9.67637,1.32007,-8.35631,29040.1,-28714.2,2468.42
-9.58219,1.33001,-8.25218,30013.7,-27654.4,4504.14
-9.64437,1.34551,-8.29886,30163.5,-28203.6,4069.09
-9.71969,1.38186,-8.33783,30755.5,-32316.9,552.859
-9.67631,1.42136,-8.25495,29859.3,-29838.9,2194.47
-9.72822,1.3878,-8.34042,29012.4,-30851.9,317.796
-9.58019,1.26206,-8.31813,30329.2,-26235.7,6261.52
-9.70318,1.32705,-8.37613,29404.8,-28620.7,2915.11
-9.70189,1.34314,-8.35876,29955.7,-28449.1,3687.07
-9.7286,1.3075,-8.42109,29212.9,-25651.4,5695.13
-9.68505,1.34623,-8.33881,30290.9,-27480.1,4992.39
-9.78591,1.38977,-8.39614,29898.8,-29280.8,2794.91
-9.64412,1.30799,-8.33613,29803.5,-25719.1,6272.6
-9.67567,1.36897,-8.30671,29630.6,-26964,4782.31
-9.69598,1.43171,-8.26427,30639.9,-27818.8,4967.59
-9.69872,1.37799,-8.32074,29845.1,-29418.1,2589.46
-9.66347,1.39179,-8.27168,30013,-26195.5,5989.98
-9.58261,1.25565,-8.32697,29088.1,-26464.2,4771.41
-9.61631,1.32505,-8.29126,30115.3,-27660.7,4593.71
-9.67368,1.35438,-8.3193,29926.9,-29934,2163.04
-9.60228,1.23086,-8.37142,30149.6,-26905.7,5402.4
-9.64477,1.30794,-8.33683,29675.8,-27876.9,3944.14
-9.58222,1.25098,-8.33124,29207.7,-29874.7,1491.56
-9.60677,1.33637,-8.2704,30416.2,-26501.1,6075.25
-9.60885,1.3751,-8.23375,29863.9,-29794.6,2214.33
-9.60064,1.33709,-8.26355,29004.5,-27686.3,3481.02
-9.5313,1.29444,-8.23687,28822.9,-27766,3205.63
-9.58522,1.30634,-8.27888,29341.4,-29246.8,2248.12
-9.55738,1.30346,-8.25392,28765.2,-26318.9,4569.9
-9.67156,1.38051,-8.29105,29433.1,-29182.3,2371.31
-9.60315,1.29991,-8.30323,28934.7,-27018,4067.91
-9.58015,1.30601,-8.27414,28790.3,-26937.6,4032
-9.66088,1.31679,-8.34409,29322.7,-29066.4,2437.26
-9.63479,1.32146,-8.31333,28470.1,-27457.9,3192.13
-9.58411,1.28885,-8.29526,29446.4,-26381,5212.53
-9.6893,1.38263,-8.30666,29572.8,-29076.5,2623.32
-9.55454,1.33634,-8.2182,29646.7,-27955.8,3891.08
-9.51944,1.3096,-8.20983,29717.8,-27352.7,4518.34
-9.60467,1.3366,-8.26807,29519.3,-28646.7,3041.45
-9.56704,1.3472,-8.21984,29301.3,-28175,3287.97
-9.60429,1.36565,-8.23864,30127.8,-28050.7,4257.68
-9.62594,1.26809,-8.35785,29037.7,-28718.4,2484.2
-9.71152,1.34389,-8.36763,29159.6,-29612.1,1724.23
-9.66073,1.37101,-8.28971,29187,-27721.9,3584.46
-9.72199,1.349,-8.37299,29280.9,-28949.7,2466.77
-9.52058,1.22917,-8.29141,29187.4,-27581.1,3795.93
-9.52878,1.2541,-8.27468,30185.1,-25878.7,6465.32
-9.56196,1.30686,-8.2551,30066,-28845.5,3381
-9.5341,1.2556,-8.2785,29391.1,-29115.5,2404.51
-9.47351,1.32324,-8.15027,29596.2,-26154.3,5574.3
-9.5666,1.32369,-8.2429,29297.7,-28008.1,3430.71
-9.62264,1.27542,-8.34722,28269.6,-27418.8,2968.62
-9.61826,1.32408,-8.29417,29329.3,-28115.2,3402.47
-9.62144,1.26115,-8.3603,29675.5,-28433.5,3325.88
-9.65127,1.32701,-8.32426,30136.6,-27718.2,4584.95
-9.6328,1.24524,-8.38756,30235,-27542.5,4844.82
-9.61042,1.29792,-8.31249,30712.7,-27475.7,5411.83
-9.74452,1.34646,-8.39805,29644.6,-28178.4,3640.56
-9.60794,1.2925,-8.31544,30366.8,-26448.8,6064.9
-9.68186,1.36163,-8.32023,29846.5,-30634.8,1387.2
-9.6443,1.36346,-8.28084,29909.7,-27774.8,4300.84
-9.55046,1.30352,-8.24694,30762.5,-29315,3614.36
-9.50013,1.29554,-8.20459,28740.3,-27168.8,3766.85
-9.54993,1.3543,-8.19563,29002,-29640.4,1529.25
-9.56609,1.24517,-8.32092,29750.4,-28947.1,2935.27
-9.59102,1.36128,-8.22974,29895.6,-27414.6,4615.34
-9.5215,1.29668,-8.22482,30309.3,-26983.8,5514.34
-9.57226,1.2864,-8.28587,30290.1,-26972.5,5487.66
-9.68458,1.34559,-8.33899,31446,-30906.9,2751.21
-9.57052,1.35781,-8.2127,32503.8,-26975.8,7674.26
-9.61404,1.28693,-8.32712,29832,-27624,4352.99
-9.5914,1.33818,-8.25322,31363.6,-27445.5,6027.15
-9.59424,1.36396,-8.23028,31324.6,-29781.9,3720.86
-9.56755,1.2373,-8.33026,29887,-27395.9,4635.99
-9.66449,1.39723,-8.26726,29523.2,-30131.2,1522.19
-9.63312,1.35947,-8.27364,30349.8,-29477.9,3090.02
-9.64688,1.35254,-8.29434,30258,-27907.6,4487.07
-9.58781,1.29923,-8.28858,30882.5,-28417.3,4639.91
-9.7309,1.3669,-8.36401,30176.8,-26778.7,5540.22
-9.59954,1.35739,-8.24215,30788.4,-28164.1,4836.92
-9.58215,1.31174,-8.27041,29901.6,-25934.7,6108.54
-9.44897,1.25485,-8.19412,29198.3,-26308.1,5048.15
-9.61567,1.38908,-8.22659,30200.5,-26959.1,5431.56
-9.58665,1.34227,-8.24438,29954.6,-27915,4199.32
-9.55951,1.30014,-8.25937,29959.9,-26726.4,5411.6
-9.62211,1.31712,-8.305,31146.1,-28721.1,4586.63
-9.60628,1.27257,-8.33371,30999.1,-27631.9,5518.5
-9.70877,1.34375,-8.36502,30491.9,-29404,3239.28
-9.67012,1.2949,-8.37522,28928.7,-28124.3,3014.39
-9.69122,1.33136,-8.35987,29389.1,-29678.9,1880.2
-9.67967,1.41636,-8.26331,28486.7,-30676,-52.2676
-9.60126,1.28267,-8.3186,29206.9,-27571.1,3799.38
-9.60952,1.35109,-8.25843,30418.8,-27742.9,4824.07
-9.52503,1.26724,-8.25779,29560.8,-28221.6,3474.56
-9.6658,1.40437,-8.26143,28090.8,-28827.2,1437.17
-9.58355,1.28562,-8.29793,29273.2,-28245,3188.55
-9.61367,1.36864,-8.24503,30416,-30147.8,2423.99
-9.54969,1.34269,-8.207,30305.2,-26781.1,5683.4
-9.50974,1.3238,-8.18594,29975.6,-29315.9,2802.68
-9.68224,1.39108,-8.29115,30058.3,-28904.8,3309.36
-9.5813,1.27866,-8.30264,30061.3,-26916.9,5354.79
-9.62651,1.30869,-8.31782,30062.3,-27363.5,4880.26
-9.6552,1.35295,-8.30225,29881.1,-28092.7,3907.23
-9.58812,1.32528,-8.26284,30830,-27683,5309.99
-9.66296,1.34303,-8.31992,29164.9,-30383.5,944.552
-9.62005,1.29785,-8.3222,30007.7,-27539.8,4606.11
-9.62787,1.29263,-8.33524,30492.1,-26405.7,6243.19
-9.69792,1.39854,-8.29938,31075.4,-29711.4,3561.98
-9.74909,1.44465,-8.30444,30116.6,-30534.7,1738.2
-9.69091,1.33385,-8.35706,29832.2,-30041,1915.87
-9.73235,1.35188,-8.38047,30223.6,-29460.8,2885.49
-9.69954,1.30923,-8.39031,29572.2,-29322.2,2388.04
-9.65052,1.35352,-8.297,28722.7,-29866.9,1053.73
-9.57487,1.32844,-8.24643,29062.5,-27818.7,3410.84
-9.72943,1.33242,-8.39701,29021.7,-28095.7,3028.54
-9.62763,1.3411,-8.28653,29530.9,-27311.8,4364.71
-9.66952,1.36073,-8.30879,29374.4,-28736.8,2785.71
-9.76046,1.39684,-8.36363,30711.3,-29094.5,3753.07
-9.58025,1.35033,-8.22991,30838.9,-27776.2,5231.41
-9.60635,1.32092,-8.28543,31055.9,-29511.8,3695.31
-9.69319,1.44584,-8.24735,29919.7,-29646.2,2437.02
-9.58704,1.30181,-8.28523,29716.1,-27700.5,4157.85
-9.56245,1.21528,-8.34717,30516,-25917.4,6766.75
-9.65926,1.33863,-8.32063,29547.3,-29083.8,2603.58
-9.63196,1.32057,-8.31139,28938.1,-27273,3815.03
-9.68835,1.41609,-8.27226,28956.9,-28224,2877.99
