Temp,Einter,Eintra,Etotal,Pinter,Pintra,Ptotal
147.833,-9.83152,1.40956,-8.42196,30682,-34441.3,-1666.99
150.903,-9.81354,1.47155,-8.34199,30357.7,-35291.4,-2797.9
149.298,-9.81342,1.42981,-8.3836,30847.1,-35186.8,-2226.66
148.922,-9.90218,1.37654,-8.52564,30238.9,-34489.9,-2143.23
151.949,-9.87226,1.33945,-8.53281,30864.1,-32888.9,125.796
150.298,-9.86946,1.37497,-8.49449,30659.5,-34812,-2025.27
150.556,-9.80864,1.45102,-8.35762,31240.5,-36050.7,-2679.35
147.95,-9.88813,1.44671,-8.44143,30477.6,-36593.5,-4021.87
149.277,-9.79274,1.37332,-8.41941,30238.2,-35137,-2786.07
149.184,-9.70362,1.28931,-8.41431,29944.4,-30794.5,1261.39
149.771,-9.84232,1.37984,-8.46249,30655.7,-33512.4,-736.926
151.911,-9.94473,1.49081,-8.45393,30440.3,-38409.7,-5819.36
149.318,-9.85147,1.41454,-8.43692,31009.7,-32757.5,365.57
148.438,-9.90701,1.41802,-8.48899,29515.7,-34364.7,-2748.01
149.548,-9.89868,1.38839,-8.5103,30069.5,-32471.3,-285.168
151.622,-9.85591,1.41212,-8.44379,30422.2,-34980.1,-2411.83
151.971,-9.84151,1.41546,-8.42604,30688.7,-34886.7,-2047.07
147.438,-9.77659,1.40893,-8.36765,30687.9,-35763.1,-2988.4
149.23,-9.91993,1.53183,-8.3881,30669.6,-35055,-2273.33
148.187,-9.81577,1.39679,-8.41898,30633,-33887.5,-1157.09
147.067,-9.90978,1.4657,-8.44408,31117.7,-34722.5,-1523.25
149.735,-9.82122,1.39544,-8.42578,31228.5,-31970.8,1376.93
148.447,-9.80426,1.41764,-8.38662,31390.6,-32711.2,780.432
147.978,-9.80383,1.36111,-8.44272,31772.8,-35228.7,-1361.48
146.331,-9.7639,1.436,-8.3279,29961,-33682,-1649.87
151.783,-9.77525,1.43379,-8.34145,30346.8,-34825.5,-2330.39
150.182,-9.77066,1.32867,-8.44199,30170.6,-31873.2,423.04
149.755,-9.67964,1.32327,-8.35638,29716.4,-31181.4,654.561
151.487,-9.74512,1.32356,-8.42157,29345.5,-33782,-2292.37
148.55,-9.72149,1.41006,-8.31143,30315.9,-35439.6,-3021.23
146.004,-9.73891,1.40194,-8.33697,30075,-33302.6,-1161.06
149.478,-9.67272,1.30831,-8.36441,29610.2,-33232.5,-1506.69
147.952,-9.7945,1.42094,-8.37357,29884.6,-35440.4,-3461.71
148.675,-9.73484,1.36564,-8.3692,30764.1,-32728.2,140.097
150.452,-9.86011,1.38396,-8.47616,30702.5,-34449.4,-1617.5
146.386,-9.84174,1.43569,-8.40605,31660.6,-35604.4,-1871.91
151.044,-9.81476,1.40588,-8.40887,31124,-33222,39.8204
150.308,-9.72995,1.39994,-8.33001,31296.9,-31875.3,1548.92
150.645,-9.82156,1.4468,-8.37476,31159.1,-34970.4,-1679.2
147.73,-9.86256,1.46279,-8.39977,30100.8,-34577.9,-2386.18
148.079,-9.78001,1.4301,-8.34991,29619.8,-33997.3,-2281.68
149.314,-9.8611,1.45678,-8.40432,29855.5,-36930.6,-4961.79
149.049,-9.77246,1.39794,-8.37453,30299.2,-34574.8,-2166.06
150.961,-9.81338,1.36898,-8.4444,30052.1,-34991.4,-2802.64
149.12,-9.70188,1.41189,-8.29,30094.5,-34403.2,-2198.07
151.619,-9.63669,1.33703,-8.29966,29100.5,-30825.8,420.654
150.358,-9.747,1.51268,-8.23432,30511.7,-35626.2,-2986.39
150.411,-9.75746,1.3646,-8.39287,30464.3,-33884.3,-1291.15
150.985,-9.78032,1.38289,-8.39743,31549.5,-34276.5,-590.112
149.866,-9.79679,1.36011,-8.43668,30787.3,-35594.2,-2685.87
148.207,-9.77597,1.39111,-8.38486,29471,-34686.2,-3117.61
150.671,-9.84031,1.44184,-8.39847,30198.6,-35164.5,-2833.37
149.631,-9.75109,1.41856,-8.33253,30182.8,-33715,-1414.34
148.867,-9.77733,1.43832,-8.33902,29060.5,-35915.5,-4748.07
147.923,-9.67619,1.39022,-8.28597,30433.7,-32534,-6.72199
149.614,-9.64847,1.31048,-8.33799,30190.6,-32364.5,-56.3539
149.839,-9.67885,1.3232,-8.35564,29554,-33154.4,-1479.67
149.419,-9.67069,1.37127,-8.29942,29012,-33223.3,-2096.48
149.952,-9.73318,1.48615,-8.24703,29313.3,-35036.4,-3600.79
149.275,-9.7021,1.36965,-8.33245,28990.5,-32656.5,-1553.2
148.783,-9.74681,1.41056,-8.33625,29407.2,-33742.1,-2229.15
148.164,-9.83778,1.36102,-8.47676,29808.2,-35841.3,-3936.06
147.65,-9.74296,1.32012,-8.42284,30151.1,-31865.5,375.363
150.867,-9.85291,1.41841,-8.4345,30481.3,-34276.7,-1660.13
148.22,-9.77107,1.30922,-8.46185,29891.4,-33008.1,-1018.87
149.363,-9.72108,1.33088,-8.3902,29190.5,-33698.1,-2393.57
148.67,-9.67257,1.39917,-8.2734,30283.2,-32891.3,-503.98
147.516,-9.75582,1.347,-8.40882,29779.5,-32238.3,-370.927
147.177,-9.76905,1.4188,-8.35024,30852.2,-34361,-1425.81
149.649,-9.83427,1.4069,-8.42737,29860.9,-32400,-421.057
149.863,-9.8258,1.33617,-8.48963,30451.2,-33000.3,-428.071
148.501,-9.8918,1.44727,-8.44452,30656.5,-35040.5,-2282.21
147.395,-9.75229,1.32828,-8.42401,30715.7,-31586,1215.89
148.929,-9.78832,1.43164,-8.35668,30619.8,-33334.6,-606.88
151.281,-9.79643,1.46324,-8.33319,30794.8,-34366.9,-1430.97
149.454,-9.81184,1.39004,-8.4218,31375.8,-32694.7,796.395
149.594,-9.80995,1.36421,-8.44574,31156.3,-32835.8,437.821
148.314,-9.81278,1.39886,-8.41391,30110.6,-32069.4,140.338
148.891,-9.83206,1.41099,-8.42106,30633.9,-32688,53.2089
148.942,-9.76646,1.40375,-8.36271,30556.8,-34393.1,-1728.3
147.27,-9.79134,1.43816,-8.35318,30102.6,-36000.2,-3813.16
149.469,-9.77396,1.3883,-8.38566,30809.8,-32790.1,135.249
144.998,-9.73238,1.36964,-8.36274,30640.6,-30754,1938.82
150.3,-9.78197,1.37194,-8.41003,30139.3,-32547.4,-280.834
146.845,-9.88352,1.39032,-8.4932,30878.8,-33180.8,-223.614
151.211,-9.87775,1.38923,-8.48852,30308.7,-33841.8,-1392.92
147.508,-9.778,1.37447,-8.40353,30562.5,-32519,131.261
147.183,-9.79632,1.35516,-8.44116,30374.1,-31269.7,1187.54
148.506,-9.81587,1.42752,-8.38836,30336.3,-34002.7,-1564.54
150.292,-9.88576,1.41853,-8.46723,30032.5,-34588.2,-2428.53
149.034,-9.7595,1.41754,-8.34196,29018.7,-32440.5,-1312.46
148.862,-9.76431,1.49439,-8.26992,29400.4,-33524.9,-2017.6
148.036,-9.62192,1.27833,-8.34359,30248.2,-30835.4,1508.04
147.739,-9.74869,1.39304,-8.35565,29482.6,-32695.1,-1121.45
150.221,-9.8186,1.43685,-8.38175,30028.2,-34630.7,-2476.35
149.017,-9.61732,1.29502,-8.3223,30532.7,-32283.3,358.549
152.134,-9.7821,1.37981,-8.40229,29502.3,-33640.5,-1984.97
151.74,-9.70554,1.36367,-8.34187,30820.8,-34126.6,-1158.15
150.119,-9.86592,1.47519,-8.39073,30991.4,-34758.7,-1642.64
147.841,-9.75752,1.28369,-8.47383,29804.3,-32287.7,-390.894
148.6,-9.92491,1.53103,-8.39388,29155.5,-38973.7,-7714.97
146.992,-9.69335,1.35825,-8.3351,29516.3,-33778.1,-2181.36
150.485,-9.71587,1.33443,-8.38145,29291.9,-32057.4,-635.613
149.294,-9.83285,1.39107,-8.44178,29417.9,-34273.3,-2742.31
147.775,-9.81659,1.44492,-8.37168,29810.3,-34174.1,-2272.29
150.521,-9.73657,1.37275,-8.36382,29778.4,-34823.6,-2914.83
152.759,-9.63978,1.35064,-8.28915,30793.9,-33091,-134.969
149.443,-9.76923,1.41331,-8.35592,29089.8,-34941.5,-3736.53
148.537,-9.70107,1.38451,-8.31657,30099,-32605.8,-404.484
150.389,-9.6676,1.33422,-8.33338,29942.1,-32812,-741.388
146.637,-9.76586,1.41874,-8.34712,29413.2,-34000,-2511.39
150.037,-9.65749,1.32912,-8.32837,28981.6,-33117.8,-2012.67
150.7,-9.62356,1.35811,-8.26544,29734.6,-31125.4,742.195
148.695,-9.71414,1.33614,-8.378,29803.2,-34770.6,-2862.83
148.707,-9.72454,1.3675,-8.35704,31046.4,-34131.4,-980.286
146.085,-9.75913,1.39497,-8.36416,30887.1,-35374.5,-2419.86
150.522,-9.72029,1.40311,-8.31717,29692.1,-35846.1,-4023.58
148.994,-9.7617,1.4224,-8.3393,29355.3,-35053.1,-3589.03
147.82,-9.68211,1.32509,-8.35702,30028.1,-32776.6,-656.376
148.143,-9.73987,1.35999,-8.37988,29922.5,-33974.3,-1955.07
152.2,-9.70438,1.33778,-8.3666,29582.3,-33680,-1943.56
150.037,-9.74155,1.37704,-8.36451,30669.7,-33731,-937.754
150.237,-9.77762,1.42036,-8.35726,31158.4,-35696.6,-2411.83
150.146,-9.69018,1.34365,-8.34653,31418.1,-31319.1,2224.03
147.419,-9.74102,1.35716,-8.38386,29755.4,-34974.8,-3132.87
150.662,-9.63634,1.33368,-8.30266,29977.3,-33574.1,-1464.39
149.729,-9.76308,1.46849,-8.29459,29963.8,-34606,-2523.02
148.068,-9.78033,1.37974,-8.40059,29446.6,-32559.8,-1017.52
147.781,-9.73637,1.34382,-8.39255,30115.3,-33159.1,-952.195
147.939,-9.80989,1.43784,-8.37205,30818.6,-34572.3,-1659.77
148.52,-9.71377,1.33439,-8.37938,31073.3,-30842,2333.37
151.056,-9.85867,1.42778,-8.43089,32077.1,-34776.6,-561.584
149.674,-9.75331,1.3895,-8.3638,29609,-34681.9,-2954.53
147.436,-9.80836,1.43325,-8.37511,29407.6,-34358.3,-2863.9
148.876,-9.61891,1.24678,-8.37212,29879.7,-29161.1,2825.8
147.828,-9.78849,1.42222,-8.36627,31039.7,-35102.1,-1970.16
148.38,-9.65067,1.43727,-8.21339,31881.1,-34582.9,-601.669
148.262,-9.85417,1.40176,-8.45241,30356.3,-35710.2,-3255.43
149.15,-9.78688,1.39497,-8.39191,30371.1,-35012.3,-2530.16
151.223,-9.79191,1.45175,-8.34016,30642.1,-35535.9,-2753.45
152.541,-9.71034,1.43551,-8.27483,30872,-33704.7,-673.73
149.453,-9.72927,1.33461,-8.39466,30980.2,-34132.1,-1036.61
149.208,-9.78683,1.29518,-8.49165,29008.6,-32045.1,-924.733
152.158,-9.73084,1.4532,-8.27764,30737.9,-34047,-1155.52
146.212,-9.74304,1.45619,-8.28685,29371,-31448.3,-7.95509
148.67,-9.79187,1.36448,-8.42739,29615.1,-35021.9,-3302.59
148.378,-9.74332,1.37475,-8.36857,29771.5,-32688.1,-816.537
147.08,-9.75868,1.40189,-8.35679,30306.6,-33218.9,-830.593
146.079,-9.85863,1.41104,-8.44759,30844.6,-34247.8,-1335.68
147.623,-9.79465,1.40925,-8.3854,29995.5,-35604.9,-3520.02
146.582,-9.78756,1.34851,-8.43905,30903,-32756.9,220.738
147.6,-9.71124,1.39671,-8.31453,30547.4,-34079.7,-1443.23
150.318,-9.80791,1.3301,-8.4778,30525.7,-34025.8,-1372.58
148.575,-9.7297,1.39484,-8.33486,31321.8,-34803.8,-1379.22
152.396,-9.83768,1.53448,-8.3032,30899.7,-34458.3,-1401.65
150.406,-9.70781,1.36408,-8.34373,31688.7,-33571.6,245.862
149.407,-9.74071,1.36762,-8.37309,30687.2,-35386.8,-2584.9
149.103,-9.82368,1.39159,-8.43209,31572.6,-33430.9,252.015
149.884,-9.79481,1.34495,-8.44985,31301.2,-35728.2,-2305.6
147.616,-9.80942,1.39802,-8.4114,30033.8,-33695.2,-1572.09
148.476,-9.88976,1.43719,-8.45257,31147.1,-34351.5,-1102.98
147.32,-9.86583,1.3997,-8.46613,31811.3,-34685,-788.551
148.928,-9.85875,1.4035,-8.45525,30116.1,-32072.4,151.543
149.127,-9.77714,1.35331,-8.42383,30304.8,-31499,916.483
148.723,-9.75199,1.40281,-8.34917,30427,-33824.8,-1292.89
147.675,-9.7685,1.40682,-8.36168,30560.1,-35727.9,-3077.73
147.065,-9.65854,1.28912,-8.36942,30258.4,-32122.8,217.052
147.732,-9.71715,1.36136,-8.35579,31147.1,-32001,1237.01
147.496,-9.6973,1.35199,-8.34531,30309.8,-33503.9,-1106.45
149.851,-9.77819,1.41036,-8.36783,30331.6,-34014.1,-1561.59
148.763,-9.72906,1.47339,-8.25566,30497.2,-35652.3,-3049.62
149.648,-9.7148,1.34456,-8.37024,30615.7,-31743.4,990.385
151.043,-9.73975,1.325,-8.41475,30332.4,-31269.7,1200.55
150.322,-9.82335,1.30617,-8.51718,29956.5,-32826.3,-742.251
149.136,-9.74105,1.33614,-8.4049,31114.5,-32099.7,1125.63
148.62,-9.79657,1.35318,-8.44339,29833.8,-33298.6,-1361.3
148.751,-9.80693,1.4038,-8.40313,30579.6,-33467.9,-783.023
150.505,-9.7581,1.4232,-8.3349,31215.4,-35696.4,-2350.85
147.26,-9.74123,1.35912,-8.38211,31047.1,-32088,1043.32
146.082,-9.7746,1.41358,-8.36103,30474.3,-31632,909.843
151.67,-9.82005,1.3592,-8.46084,29918,-33270.6,-1205.93
149.662,-9.80373,1.4062,-8.39753,30793.7,-33977.3,-1065.4
146.049,-9.79689,1.42868,-8.36821,31015.8,-35451.3,-2368.34
148.218,-9.83216,1.39965,-8.4325,30429.5,-33839.1,-1311.71
150.341,-9.76958,1.3416,-8.42798,29719.5,-34140.8,-2293.47
150.127,-9.65128,1.25607,-8.39521,30772.6,-31752,1145.42
150.111,-9.87343,1.43521,-8.43823,30847.1,-33289.4,-317.7
145.55,-9.82964,1.3676,-8.46204,31706.5,-32567.1,1199.37
149.996,-9.87901,1.34203,-8.53698,31565.9,-32290.1,1398.74
150.188,-9.84318,1.3807,-8.46249,31801.4,-35115.1,-1187.96
146.487,-9.81105,1.27356,-8.53748,30919.2,-32361.5,631.013
148.895,-9.84119,1.47368,-8.36751,30425.2,-36206.3,-3673.68
151.523,-9.78574,1.39992,-8.38583,30046,-34610.9,-2420.35
151.171,-9.78806,1.37912,-8.40894,30393.5,-32535.4,-2.30924
147.959,-9.76459,1.33081,-8.43378,31466.7,-33683.7,-122.961
150.58,-9.82676,1.37073,-8.45603,31577.4,-35070.7,-1362.07
149.997,-9.77991,1.38993,-8.38997,30937.9,-33219.8,-158.845
149.835,-9.9001,1.46273,-8.43737,30896.8,-35049.2,-2031.73
150.717,-9.81941,1.41162,-8.40779,30663.6,-34151,-1354.26
146.139,-9.91585,1.42492,-8.49093,30737.3,-34092.9,-1287.22
149.549,-9.82299,1.3653,-8.45768,31745.8,-32354.4,1508
150.002,-9.84719,1.42168,-8.4255,29887,-33706.6,-1696.58
148.684,-9.73178,1.34137,-8.39041,31357.2,-35382.9,-1921.27
147.415,-9.81743,1.37861,-8.43882,30112.2,-33287.3,-1088.69
149.545,-9.79057,1.38091,-8.40966,30771.6,-33351,-462.789
148.524,-9.7942,1.42397,-8.37024,31245.1,-35031.2,-1683.95
148.504,-9.74153,1.36582,-8.37572,32153.7,-32681.2,1574.37
148.829,-9.80155,1.42043,-8.38113,30974,-35540.6,-2460.17
148.001,-9.87662,1.37856,-8.49806,31599.6,-34623.7,-929.407
149.826,-9.85264,1.37137,-8.48127,31106.3,-33959.9,-733.071
149.774,-9.72528,1.38237,-8.34291,31736.4,-32975.7,880.499
149.606,-9.87135,1.42223,-8.44912,31934.4,-35304.8,-1252.99
152.251,-9.84043,1.40257,-8.43787,32660.4,-34807.4,7.93486
149.977,-9.74437,1.38545,-8.35892,31469.8,-31375.7,2216.81
147.002,-9.77408,1.40579,-8.36829,30510.7,-33235.2,-643.858
149.248,-9.73723,1.3764,-8.36083,31660.9,-34528.8,-755.575
149.586,-9.74934,1.32808,-8.42125,31053.6,-34801.2,-1630.46
150.431,-9.73349,1.39448,-8.33901,30018.7,-34991.4,-2843.58
149.134,-9.70923,1.29123,-8.418,29284.6,-32243.9,-848.452
150.269,-9.68421,1.34034,-8.34387,30488,-31936.8,678.013
147.034,-9.72964,1.37126,-8.35838,30996.6,-31426.8,1650.79
150.039,-9.74966,1.3664,-8.38327,30573,-32484.6,211.959
148.47,-9.77987,1.34764,-8.43223,31123,-34099,-874.646
149.73,-9.81011,1.34696,-8.46315,30470.6,-33090.6,-500.741
150.341,-9.71643,1.32791,-8.38852,31191.4,-33495.2,-175.935
148.928,-9.84549,1.35774,-8.48775,30511.8,-33696.8,-1077.13
145.428,-9.80104,1.32783,-8.47321,30827.2,-34032.7,-1147.18
149.447,-9.83738,1.33275,-8.50463,31012.3,-33753.7,-626.167
149.145,-9.84471,1.40588,-8.43883,30336.3,-36006,-3558.78
148.556,-9.71569,1.32315,-8.39254,30249.8,-31126.7,1225.63
148.872,-9.8198,1.41891,-8.40089,29624.8,-33530.1,-1798.3
148.082,-9.78269,1.36222,-8.42047,30409.3,-32131,374.181
146.8,-9.88156,1.45355,-8.428,29791.7,-35584.5,-3715.02
148.098,-9.71009,1.31211,-8.39798,31267.7,-32436.2,927.639
148.577,-9.82404,1.38495,-8.43909,31036.8,-34534.8,-1395.16
147.602,-9.78657,1.35896,-8.4276,30710.4,-33640.5,-840.983
149.033,-9.86118,1.34541,-8.51577,29722.3,-34088.6,-2256.92
147.945,-9.88612,1.42553,-8.46058,30127.1,-34370.4,-2149.34
148.631,-9.87294,1.36712,-8.50582,29360.6,-34989.5,-3525.27
148.422,-9.80783,1.45662,-8.35121,29389.7,-34915.4,-3425.05
150.596,-9.75706,1.37762,-8.37944,29499.6,-33564.3,-1933.3
148.655,-9.78495,1.38878,-8.39617,29688.7,-32869.6,-1076.96
147.692,-9.87318,1.38758,-8.48559,29661.4,-35593.8,-3842.1
152.724,-9.76654,1.40693,-8.35961,29413.7,-35470.9,-3895.63
149.843,-9.67692,1.32475,-8.35217,29642.6,-32259.1,-495.691
148.299,-9.7877,1.40479,-8.38291,29650.3,-34403,-2653.73
148.189,-9.85103,1.43749,-8.41354,29881,-35117.7,-3139.22
147.417,-9.8006,1.33035,-8.47025,30155.9,-32777.4,-535.021
149.538,-9.69745,1.34173,-8.35572,29724.2,-31862.4,-21.6491
147.721,-9.76004,1.3695,-8.39055,29275.9,-34359.4,-2992.78
145.614,-9.75433,1.43341,-8.32092,29571.7,-34148.9,-2516.24
150.568,-9.65288,1.34484,-8.30804,29414.3,-33078.3,-1532.91
147.723,-9.72398,1.40613,-8.31784,30238.4,-32817.3,-488.114
149.065,-9.8081,1.38064,-8.42746,28640,-33096.2,-2346.42
153.103,-9.75842,1.41144,-8.34698,28996.6,-33752.6,-2589.02
147.817,-9.69375,1.44953,-8.24422,30351.6,-34434.9,-1991.21
148.758,-9.82371,1.41792,-8.40578,30010.5,-34592.5,-2476.59
148.581,-9.82454,1.40966,-8.41488,29415.7,-33445.5,-1926.92
149.893,-9.83986,1.45329,-8.38657,31210.1,-33152.5,179.121
149.315,-9.72917,1.4199,-8.30926,30420.7,-33115.1,-581.067
149.156,-9.76589,1.44558,-8.32031,29738.2,-34749.6,-2900.34
151.873,-9.75698,1.38037,-8.37662,30266.1,-34088.6,-1672.95
147.358,-9.71253,1.41613,-8.2964,30030.8,-34163,-2046.59
149.445,-9.7248,1.43993,-8.28487,29943.3,-32507.8,-449.245
151.088,-9.75283,1.44348,-8.30935,30548.9,-34624.4,-1937.1
144.777,-9.79245,1.49252,-8.29992,30401.3,-34015.6,-1565.23
148.242,-9.72566,1.42323,-8.30243,29724.4,-34373.7,-2551.16
150.589,-9.71425,1.3864,-8.32785,30823.6,-33838.4,-883.494
149.35,-9.8167,1.44526,-8.37144,29542.1,-34575.8,-2919.95
145.6,-9.71246,1.36076,-8.3517,29155,-32810.9,-1595.14
148.005,-9.76073,1.41201,-8.34872,30101,-35017,-2821.18
146.689,-9.67259,1.3349,-8.33769,29310.6,-32826.8,-1440.11
149.852,-9.61048,1.36964,-8.24084,28820.9,-34046.1,-3104.26
150.013,-9.61649,1.35352,-8.26297,29235.4,-31066.6,292.004
149.065,-9.64614,1.35098,-8.29516,29344,-33034.9,-1581.03
150.142,-9.65422,1.42532,-8.2289,29219.8,-33681.8,-2336.97
147.619,-9.73363,1.4785,-8.25513,29554,-37870.2,-6226.84
148.835,-9.65204,1.40009,-8.25195,29137.6,-33101.4,-1857.27
147.612,-9.63184,1.40852,-8.22331,29950.8,-32095.3,-55.2089
148.249,-9.64956,1.41401,-8.23555,30432.9,-35510.4,-2979.21
148.516,-9.67201,1.41461,-8.2574,30072.4,-31358.5,815.896
149.696,-9.75269,1.43748,-8.31521,29977.7,-35464.7,-3368.25
146.379,-9.72846,1.37391,-8.35456,30118.8,-33304.8,-1114.18
149.977,-9.69175,1.41693,-8.27482,29659.7,-32408.4,-625.938
150.887,-9.78998,1.39623,-8.39374,30707.5,-32851.3,-8.12812
148.39,-9.73066,1.43602,-8.29464,30202.8,-34067.4,-1764.36
148.443,-9.74303,1.4274,-8.31563,30374,-33587.1,-1112.16
149.384,-9.81252,1.41978,-8.39274,30552.3,-35282.3,-2615.7
147.437,-9.75509,1.37311,-8.38198,30844.5,-32850.5,80.694
150.731,-9.70279,1.43727,-8.26552,30178.3,-35473.7,-3161.98
148.325,-9.7001,1.37648,-8.32362,30369.4,-32512.9,-44.1535
148.573,-9.71247,1.37306,-8.33941,29896.4,-32872.9,-873.717
149.859,-9.69937,1.33694,-8.36243,30799.4,-33003,-82.5553
147.783,-9.72734,1.30479,-8.42255,30329.7,-33019.7,-598.343
151.205,-9.86008,1.4575,-8.40258,30319.3,-35850.4,-3390.94
147.367,-9.74588,1.31925,-8.42663,30352.3,-33510.8,-1072.75
150.239,-9.8219,1.41722,-8.40468,30455.8,-35699.2,-3116.97
149.68,-9.81578,1.35854,-8.45724,30232.6,-33380.9,-1029.8
147.63,-9.84326,1.3967,-8.44656,30959.8,-34200.1,-1150.85
148.599,-9.7947,1.43761,-8.35709,29888.6,-34731.7,-2739.89
146.541,-9.691,1.3631,-8.3279,29048.3,-32790.5,-1668.18
149.118,-9.80554,1.40656,-8.39899,29846.3,-34544.8,-2587.94
149.617,-9.77307,1.34883,-8.42424,30020.8,-34359.8,-2221.44
144.43,-9.61077,1.2624,-8.34836,29245.2,-29962.5,1326.95
149.716,-9.71309,1.34369,-8.3694,29632.4,-32850.4,-1099
146.508,-9.73656,1.332,-8.40457,28515.6,-33428.9,-2839.72
148.273,-9.70831,1.30762,-8.40069,28769.4,-31071.8,-203.861
150.464,-9.67565,1.34343,-8.33222,28557.8,-32346.7,-1659.33
149.462,-9.71672,1.39509,-8.32163,27942.5,-34685.5,-4627.61
148.631,-9.74952,1.4094,-8.34012,28601.1,-34133.1,-3428.37
147.37,-9.77194,1.42926,-8.34267,28523.2,-33509.1,-2900.02
147.787,-9.74796,1.41228,-8.33568,28438.1,-32899.2,-2369.45
151.268,-9.72738,1.36763,-8.35975,28773.6,-33312.3,-2397.77
148.959,-9.71063,1.33249,-8.37814,28898.7,-32805.2,-1798.2
145.956,-9.71067,1.32657,-8.3841,30417.7,-31346.1,1137.42
151.535,-9.82376,1.35729,-8.46648,29763.5,-34719.1,-2810.86
150.093,-9.72255,1.33084,-8.39171,29588.2,-34017.6,-2305.03
149.534,-9.74091,1.34218,-8.39874,30291.7,-34395.4,-1987.23
149.042,-9.74451,1.35563,-8.38888,29738.7,-33085.2,-1237.08
149.998,-9.81306,1.44046,-8.3726,30208.3,-35815.4,-3484.15
151.028,-9.80038,1.37674,-8.42364,30199.5,-33884.4,-1547.34
148.965,-9.77706,1.34923,-8.42783,29669.9,-32152.3,-374.012
148.83,-9.72469,1.38236,-8.34233,30892.3,-33041.1,-42.3262
150.625,-9.73479,1.37083,-8.36396,30405.2,-33236.7,-699.584
147.743,-9.72129,1.31288,-8.40841,30123.3,-33932.6,-1718.14
150.827,-9.62272,1.29247,-8.33026,31121.8,-32184.7,1071.76
145.499,-9.70956,1.32786,-8.3817,30184.7,-31852.1,391.917
149.875,-9.7938,1.39682,-8.39698,30192.6,-35467,-3153.15
148.181,-9.66982,1.35319,-8.31662,30371.5,-33532.4,-1063.61
151.648,-9.68581,1.37768,-8.30813,29328.3,-32477.7,-1003.08
146.803,-9.79579,1.41564,-8.38015,29387.3,-32364.7,-899.584
147.025,-9.79006,1.38261,-8.40744,29560.9,-32018.1,-376.272
151.428,-9.74979,1.35326,-8.39653,30113,-32170.2,86.0223
150.398,-9.68144,1.32761,-8.35383,31318.2,-30334.5,3112.37
148.335,-9.77885,1.4203,-8.35855,30647.6,-35126,-2378.95
148.926,-9.68115,1.3499,-8.33125,29770.2,-32365.8,-487.776
148.45,-9.7957,1.38443,-8.41127,30756,-34392.1,-1535.04
150.171,-9.71806,1.31407,-8.404,30060.1,-33350.9,-1165.38
147.174,-9.68904,1.41389,-8.27515,29833.8,-31130.2,786.692
150.178,-9.68393,1.38218,-8.30175,30705,-34144.7,-1314.2
151.637,-9.74036,1.4194,-8.32096,30109.3,-32725.1,-469.616
147.752,-9.78769,1.4229,-8.36479,30453,-36127.9,-3583.74
149.829,-9.70953,1.35375,-8.35577,28527.3,-34639,-3991.14
147.998,-9.75926,1.36064,-8.39862,29323.3,-33311.4,-1893.4
146.752,-9.73026,1.34351,-8.38675,30618.7,-32611.7,84.0883
148.774,-9.79439,1.41632,-8.37806,30528.3,-33239.7,-605.762
146.9,-9.80629,1.40791,-8.39838,30184.7,-32726.7,-462.872
147.69,-9.70211,1.34291,-8.3592,29722.8,-32895.9,-1082.82
147.453,-9.66603,1.39071,-8.27532,30151.1,-34400,-2161.88
152.357,-9.67214,1.27569,-8.39646,29942.8,-32344.7,-245.526
147.624,-9.72061,1.40607,-8.31454,30357.5,-32645,-198.137
150.096,-9.73329,1.43046,-8.30284,30520.3,-33447.7,-803.044
148.861,-9.74778,1.43742,-8.31036,30127.5,-34770.2,-2535.71
146.986,-9.7703,1.45564,-8.31466,30496.8,-35329.4,-2752.26
150.736,-9.70681,1.3792,-8.32761,29917.9,-31050.1,1001.2
148.377,-9.61516,1.39215,-8.22301,30902.1,-33175.4,-173.293
147.407,-9.79212,1.36958,-8.42255,31159.1,-33740.8,-495.42
148.337,-9.84922,1.48251,-8.36671,31517.5,-34595,-978
149.153,-9.67259,1.39894,-8.27364,32321.5,-32644.7,1787.93
149.643,-9.76283,1.4116,-8.35123,30403.4,-33068.8,-547.447
149.451,-9.74913,1.39398,-8.35515,30818.9,-33303.3,-369.097
149.918,-9.7623,1.4024,-8.3599,29251.9,-33877.5,-2503.73
146.506,-9.73821,1.43676,-8.30145,30758.1,-34581.7,-1749.94
147.902,-9.71765,1.37587,-8.34177,30041.1,-32345.9,-211.417
146.778,-9.75467,1.36097,-8.3937,29908.5,-33328.9,-1342.93
147.329,-9.8087,1.41955,-8.38915,29469,-35580.7,-4026.5
145.817,-9.75524,1.41961,-8.33563,29999,-35161.2,-3098.44
147.457,-9.76421,1.39979,-8.36443,30554.2,-33900.5,-1259.29
150.039,-9.68162,1.39071,-8.29091,30652.6,-33497.4,-721.234
146.928,-9.69402,1.39949,-8.29454,30949.8,-31729.6,1299.7
150.209,-9.70533,1.42936,-8.27597,30658.2,-34795.3,-2011.07
151.227,-9.75653,1.38502,-8.37151,29882.5,-32214.1,-191.217
151.505,-9.74759,1.38027,-8.36732,30017.1,-34240,-2078.59
147.129,-9.78469,1.41959,-8.3651,30146.1,-35298.7,-3070.19
149.737,-9.79342,1.35053,-8.44288,30714.9,-32640.5,193.755
148.231,-9.83475,1.43893,-8.39582,30281.7,-35241.5,-2861.86
