#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
144570,-22799.91155494457,2766.980866027813,-20032.930688916756,146.9275544110091,131
144585,-22728.25593406032,2793.4638465175044,-19934.792087542814,148.33380900591374,131
144600,-22980.53172291373,2754.197297548659,-20226.33442536507,146.2487429033661,131
144615,-23016.226078999927,2747.379462722467,-20268.84661627746,145.88671372937014,131
144630,-22878.540738340074,2723.876922122815,-20154.66381621726,144.63872143020055,131
144645,-22971.001499235164,2726.14790663136,-20244.853592603806,144.75931142200082,131
144660,-22856.39025497978,2750.580772712381,-20105.809482267396,146.05670429688888,131
144675,-23044.19535598671,2752.8637315254678,-20291.331624461243,146.17793012802716,131
144690,-22955.6994520702,2817.2988922872096,-20138.40055978299,149.5994574342112,131
144705,-22891.80460359757,2768.2046495142413,-20123.59995408333,146.99253769911098,131
144720,-22830.24188214513,2791.9424553115136,-20038.299426833615,148.25302265428292,131
144735,-22849.753301848512,2783.6362605162694,-20066.117041332243,147.81196109772847,131
144750,-22929.05603377169,2791.948138066859,-20137.10789570483,148.25332441037943,131
144765,-22985.101888729667,2772.0652650997426,-20213.036623629923,147.19753760115697,131
144780,-22942.151068370455,2768.421961387846,-20173.72910698261,147.00407702796042,131
144795,-22916.58630284347,2781.094593077947,-20135.49170976552,147.67699775720675,131
144810,-22761.404140629485,2775.9843832744727,-19985.419757355012,147.40564400909446,131
144825,-22893.447689927474,2776.393092603485,-20117.05459732399,147.427346603035,131
144840,-22859.739925816233,2769.3472124654254,-20090.392713350808,147.0532081512414,131
144855,-23002.721178850916,2753.947852410773,-20248.773326440143,146.23549728807495,131
144870,-22932.095324569556,2759.0304895689596,-20173.064835000598,146.50538692004878,131
144885,-22780.375228392164,2784.2262434758322,-19996.148984916334,147.84328937847556,131
144900,-22950.801762959964,2771.614331858761,-20179.187431101203,147.1735929042082,131
144915,-22748.474755702016,2801.811271940036,-19946.66348376198,148.77705992174734,131
144930,-22692.35390753331,2770.9956021416447,-19921.358305391666,147.14073816159197,131
144945,-22572.787000598662,2828.264181013454,-19744.522819585207,150.1817177149881,131
144960,-22807.77968554839,2749.4729597652777,-20058.306725783114,145.99787908090667,131
144975,-22879.00541622186,2770.4978985941425,-20108.507517627717,147.11430994665417,131
144990,-23024.603821029697,2808.1962163426574,-20216.40760468704,149.11610247807485,131
145005,-22717.9002195753,2778.731250347857,-19939.16896922744,147.55150351478878,131
145020,-22940.017149285166,2793.507958302782,-20146.509190982382,148.33615135558847,131
145035,-22900.697575553495,2742.4022061516844,-20158.29536940181,145.62241983973763,131
145050,-22863.063782000056,2735.313512281305,-20127.750269718752,145.24600796528966,131
145065,-23082.737039288317,2778.531157073899,-20304.205882214417,147.5408784989971,131
145080,-22980.357393627564,2776.5032107664033,-20203.85418286116,147.43319391212648,131
145095,-22775.47087250561,2798.014532024016,-19977.456340481596,148.57545183784455,131
145110,-22868.574020301356,2757.020390744445,-20111.55362955691,146.39865004013885,131
145125,-23055.42362225332,2794.636023712825,-20260.787598540497,148.3960519837237,131
145140,-23005.242955424852,2763.843703482442,-20241.39925194241,146.76097009297482,131
145155,-22695.73935321663,2748.340697554114,-19947.398655662517,145.9377556013117,131
145170,-22794.829969862083,2798.977883788251,-19995.85208607383,148.6266061195725,131
145185,-22925.805100795376,2791.926018300368,-20133.87908249501,148.2521498438204,131
145200,-22665.839491302555,2840.175272969408,-19825.664218333146,150.81420044478932,131
145215,-22955.822297795996,2778.930328281447,-20176.89196951455,147.5620746156875,131
145230,-22928.98817378901,2759.814548235758,-20169.173625553252,146.54702068190159,131
145245,-22911.73548843502,2728.2857166459507,-20183.44977178907,144.87282980627867,131
145260,-22747.58786402944,2750.6039522367496,-19996.98391179269,146.05793513692458,131
145275,-22706.354772083694,2721.337403539598,-19985.017368544097,144.5038721945609,131
145290,-23166.02996412778,2759.8919709375587,-20406.137993190223,146.55113185172252,131
145305,-22975.515677494303,2787.39869648735,-20188.11698100695,148.01174763136376,131
145320,-23016.629286481693,2731.432628146922,-20285.19665833477,145.03993179692213,131
145335,-22986.72034490609,2733.64451591434,-20253.07582899175,145.15738373317814,131
145350,-23026.522378073452,2782.7568268207297,-20243.765551252724,147.76526289184685,131
145365,-22981.18648783672,2758.3442078874023,-20222.842279949316,146.46894514687054,131
145380,-22843.49660794987,2776.7538710760064,-20066.742736873864,147.44650405341804,131
145395,-22789.317167477275,2738.0005747052087,-20051.316592772066,145.3886918252835,131
145410,-22696.439150237507,2768.014887112291,-19928.424263125216,146.98246125587278,131
145425,-22901.642083129394,2727.7485022264627,-20173.89358090293,144.84430355160924,131
145440,-22754.002609459363,2782.258396824166,-19971.744212635196,147.73879610223534,131
145455,-22871.420813087287,2749.814223193765,-20121.606589893523,146.01600027631255,131
145470,-22771.495278176357,2753.1514434998817,-20018.343834676474,146.19320772437572,131
145485,-22882.83306609663,2775.7528276650146,-20107.080238431616,147.39334833339043,131
145500,-22855.577632285815,2772.7464947933677,-20082.831137492445,147.23371111218674,131
145515,-22503.0292842723,2782.348664010812,-19720.680620261486,147.7435893182421,131
145530,-22436.09068970423,2813.4251928114263,-19622.665496892805,149.3937627734754,131
145545,-22727.173894907042,2728.703655071849,-19998.470239835195,144.89502246816713,131
145560,-22665.949643120315,2767.419662473897,-19898.529980646417,146.95085464033087,131
145575,-22659.058785833186,2830.6867691372963,-19828.37201669589,150.3103579064515,131
145590,-22759.71889880448,2745.3192879177777,-20014.399610886703,145.77731779916022,131
145605,-22844.74429954891,2793.942950688631,-20050.80134886028,148.3592495881151,131
145620,-22810.254601513487,2752.953602828061,-20057.300998685427,146.18270232246616,131
145635,-22926.19864147283,2851.210291650271,-20074.98834982256,151.40016340809183,131
145650,-22841.721725842654,2705.747744174321,-20135.973981668332,143.67605637813674,131
145665,-23067.475276739307,2762.1055276392117,-20305.369749100097,146.66867240891142,131
145680,-23105.031962630455,2770.7804108143982,-20334.251551816058,147.12931143442123,131
145695,-22898.002123750062,2782.3861352272343,-20115.615988522826,147.74557905162163,131
145710,-22915.647173971112,2737.6576236914557,-20177.989550279657,145.37048101856914,131
145725,-22860.365690564257,2754.555375513345,-20105.810315050912,146.26775695593352,131
145740,-22886.214066591667,2770.177747228744,-20116.036319362924,147.09730980843966,131
145755,-22652.87736320743,2776.8119620511998,-19876.06540115623,147.4495887024748,131
145770,-22736.995233764726,2800.6574149808366,-19936.33781878389,148.7157897542385,131
145785,-22561.90665569174,2823.8510012711904,-19738.055654420546,149.94737648239482,131
145800,-22925.956274492724,2790.9390721862746,-20135.01720230645,148.19974269469282,131
145815,-22720.11832171082,2765.3596967739168,-19954.7586249369,146.84146981364677,131
145830,-22757.5752850141,2740.1190093800706,-20017.45627563403,145.50118137292674,131
145845,-22713.49786993116,2760.87059566284,-19952.62727426832,146.60309713248648,131
145860,-22547.66759687604,2751.820670548069,-19795.84692632797,146.12254326200565,131
145875,-22629.21034086273,2838.058013895623,-19791.15232696711,150.70177332193308,131
145890,-23034.378397004795,2813.6591192854726,-20220.719277719323,149.40618434283485,131
145905,-22741.386477906257,2746.956674875689,-19994.42980303057,145.86426356170742,131
145920,-22757.23691832795,2728.0438697305985,-20029.193048597353,144.8599876589943,131
145935,-22796.059176772193,2787.505542872502,-20008.55363389969,148.01742120802658,131
145950,-22741.962667945685,2742.843315695308,-19999.119352250378,145.64584289526638,131
145965,-22723.863446998555,2810.2759766576605,-19913.587470340895,149.22653840504358,131
145980,-22911.881403277963,2762.3163131855886,-20149.565090092376,146.67986518773202,131
145995,-22906.45795097985,2778.504359911799,-20127.95359106805,147.53945556125987,131
146010,-23008.47417140749,2773.115006377168,-20235.359165030324,147.25327919321134,131
146025,-22863.40341395847,2776.3684395945256,-20087.034974363945,147.42603752050405,131
146040,-22989.736533707503,2736.665850727045,-20253.07068298046,145.31781756217129,131
146055,-22907.72147879022,2735.8035683142534,-20171.917910475968,145.27203009479894,131
146070,-22864.47597946858,2735.399505119505,-20129.076474349076,145.25057421204937,131
146085,-22816.86871543016,2766.8299151417823,-20050.038800288377,146.9195388714754,131
146100,-22891.905599923164,2791.1166788810638,-20100.7889210421,148.20917366605684,131
146115,-22807.050233047747,2793.2402079462668,-20013.81002510148,148.32193372742978,131
146130,-22824.367256680736,2779.1037416790505,-20045.263515001687,147.57128292165186,131
146145,-22864.724089165742,2807.003429091682,-20057.72066007406,149.0527650998262,131
146160,-22970.581511212775,2786.9175120551854,-20183.66399915759,147.98619658664688,131
146175,-22907.7035149789,2761.925245996259,-20145.77826898264,146.6590993969584,131
146190,-22819.035743154047,2743.6896800473332,-20075.346063106714,145.6907851086046,131
146205,-23015.097723992934,2795.489187352173,-20219.60853664076,148.44135524135763,131
146220,-22917.53621814157,2730.802828130776,-20186.73339001079,145.006489217945,131
146235,-22882.38872904601,2794.8062182864023,-20087.58251075961,148.40508936911976,131
146250,-22885.20172081393,2771.4865015896976,-20113.715219224232,147.16680507670864,131
146265,-22954.530230794247,2761.0361133056645,-20193.494117488583,146.6118861713883,131
146280,-22825.92473979178,2770.3726769743807,-20055.552062817398,147.10766063925314,131
146295,-23131.24351233174,2754.2177351083333,-20377.025777223407,146.24982814421395,131
146310,-23044.019668397857,2807.1856947231936,-20236.833973674664,149.0624434621958,131
146325,-22917.073436511244,2787.7511492384283,-20129.322287272815,148.03046298331907,131
146340,-22914.934152393864,2710.7254873887982,-20204.208665005066,143.94037610870254,131
146355,-23095.430800162037,2767.5321286905446,-20327.898671471492,146.95682663181398,131
146370,-23003.226273377775,2774.7416288734253,-20228.48464450435,147.33965335945848,131
146385,-22867.79661667913,2742.8785748930704,-20124.91804178606,145.64771516975924,131
146400,-22716.395065898134,2794.9161414894556,-19921.47892440868,148.41092632578105,131
146415,-22984.384663831413,2818.6281293252005,-20165.756534506214,149.6700403390742,131
146430,-22990.00675445542,2828.9249865376837,-20161.081767917734,150.2168066961981,131
146445,-22824.914262674138,2759.979639396057,-20064.93462327808,146.55578707444712,131
146460,-22986.350258082195,2744.5716076534745,-20241.77865042872,145.7376157419237,131
146475,-22868.73841177122,2787.952662881902,-20080.78574888932,148.04116342117882,131
146490,-23022.571595561545,2777.1924770696714,-20245.379118491874,147.46979416965644,131
146505,-22945.55155544891,2743.945473271482,-20201.60608217743,145.7043678092732,131
146520,-23037.73324328079,2784.881998140609,-20252.85124514018,147.87811015745967,131
146535,-23052.423407110648,2716.6982755443078,-20335.725131566338,144.2575330386541,131
146550,-23030.611320620083,2798.0474930631917,-20232.563827556893,148.57720207939354,131
146565,-22823.573151831195,2750.417919721125,-20073.155232110068,146.04805675182362,131
146580,-22901.684825902135,2714.0492706543628,-20187.635555247773,144.11687004568543,131
146595,-22764.755274487747,2737.37841743245,-20027.376857055297,145.35565507838447,131
146610,-22614.533818922675,2788.4750767719543,-19826.058742150723,148.0689037630793,131
146625,-22832.370180495083,2801.8475009805866,-20030.522679514495,148.77898369519735,131
146640,-22633.920910705943,2782.532506062349,-19851.388404643592,147.753351389011,131
146655,-22832.02219896883,2766.9979049418757,-20065.024294026953,146.92845918270586,131
146670,-22916.677786675034,2754.9837827896627,-20161.69400388537,146.29050551707252,131
146685,-23026.28432424288,2796.365172769658,-20229.919151473223,148.48787034258982,131
146700,-22838.811507578503,2714.569720792706,-20124.241786785795,144.14450611175243,131
146715,-22888.27873857817,2725.877828839655,-20162.400909738513,144.7449702063014,131
146730,-22835.883648003102,2771.301513691936,-20064.582134311167,147.15698216114478,131
146745,-22908.485104012332,2721.149981798515,-20187.335122213815,144.49392004115106,131
146760,-22797.92885938837,2797.1589013832163,-20000.769958005152,148.5300175816575,131
146775,-23028.132317340074,2730.546660944461,-20297.58565639561,144.9928866597677,131
146790,-22600.69104024954,2828.49801650644,-19772.1930237431,150.19413445322465,131
146805,-22663.800537951058,2734.9004318962134,-19928.900106054843,145.22407326689628,131
146820,-22880.235882564826,2833.0947881553766,-20047.14109440945,150.4382244738158,131
146835,-22751.09338472775,2778.4623842488186,-19972.63100047893,147.53722664035107,131
146850,-22677.92995081513,2791.787224749004,-19886.142726066126,148.2447798625819,131
146865,-22849.753967486628,2852.015219579716,-19997.73874790691,151.4429053343561,131
146880,-22755.80996635485,2778.4700268052648,-19977.339939549584,147.53763246250256,131
146895,-22756.46813714088,2717.522619802902,-20038.94551733798,144.3013059781041,131
146910,-22752.203757428084,2795.0929770155703,-19957.110780412513,148.4203163478459,131
146925,-22929.28726417238,2785.9728610913853,-20143.314403080996,147.93603532330485,131
146940,-22906.137150927534,2760.5916769560954,-20145.54547397144,146.5882864614173,131
146955,-22627.766064050753,2787.590982082992,-19840.17508196776,148.0219580569807,131
146970,-22773.499907669728,2726.196396965127,-20047.3035107046,144.76188627397775,131
146985,-23034.630099789967,2727.5372336077908,-20307.092866182174,144.8330851214978,131
147000,-22838.23483397707,2774.731092562308,-20063.50374141476,147.3390938780237,131
147015,-22785.074238410976,2762.9690215436376,-20022.105216867338,146.71452420687064,131
147030,-22845.91225444805,2770.0018491658166,-20075.910405282233,147.08796956596495,131
147045,-22782.072006123257,2796.5097763904023,-19985.562229732855,148.49554884034015,131
147060,-23048.60583405319,2730.4162752223538,-20318.189558830836,144.98596313690763,131
147075,-22960.32282127312,2737.672546387234,-20222.650274885884,145.37127341840932,131
147090,-22989.070618182348,2816.9681687624907,-20172.102449419857,149.58189591101103,131
147105,-22719.47243859066,2791.6900264098285,-19927.78241218083,148.23961860019548,131
147120,-22905.118028218,2770.3084946397707,-20134.809533578227,147.10425253709514,131
147135,-22874.458709100058,2782.6410932660065,-20091.81761583405,147.75911740368406,131
147150,-23021.18740341437,2748.8892713422943,-20272.298132072076,145.96688504203206,131
147165,-23127.974957224025,2821.2876339197082,-20306.687323304315,149.81126086965804,131
147180,-22919.50130643144,2729.10262806659,-20190.39867836485,144.9162080596951,131
147195,-22944.95684415486,2750.3096395789107,-20194.64720457595,146.04230704220973,131
147210,-22911.602249242802,2804.975571283418,-20106.626677959383,148.94508521229258,131
147225,-22785.663100482503,2855.7651866330243,-19929.89791384948,151.6420297645353,131
147240,-22876.976628637087,2791.8195940308683,-20085.157034606218,148.2464986816315,131
147255,-22913.72012594031,2723.1094914447563,-20190.61063449555,144.5979706197806,131
147270,-22791.752328692965,2768.1511428105287,-20023.601185882435,146.98969647631193,131
147285,-22620.902257153153,2816.463381910461,-19804.438875242693,149.5550915703746,131
147300,-22732.079015865398,2760.3114323162818,-19971.767583549117,146.57340538288506,131
147315,-22723.41952910644,2758.852296229115,-19964.567232877325,146.49592479764772,131
147330,-22694.13709749216,2776.9672592329784,-19917.169838259182,147.45783503168,131
147345,-22967.032135809088,2776.243585602878,-20190.78855020621,147.41940773427152,131
147360,-22689.699023545676,2802.6199123654155,-19887.07911118026,148.81999898271363,131
147375,-22670.358032645963,2796.1794192706893,-19874.178613375276,148.47800677336105,131
147390,-22619.879462965633,2786.0171263246652,-19833.862336640967,147.9383858211168,131
147405,-22686.452775012047,2766.945027303917,-19919.50774770813,146.92565136349623,131
147420,-22650.72189082377,2784.413233173075,-19866.308657650694,147.85321859022153,131
147435,-22574.193998265444,2834.081952054472,-19740.112046210972,150.49064318739556,131
147450,-22619.956445882795,2766.152542141607,-19853.803903741187,146.88357015208098,131
147465,-22624.480850140462,2807.8379744587983,-19816.642875681664,149.09707972134777,131
147480,-22849.267760899093,2785.704531011235,-20063.56322988786,147.92178691163875,131
147495,-22691.160828950044,2781.7449978268864,-19909.41583112316,147.71153445397695,131
147510,-22620.231000848697,2805.765714244115,-19814.46528660458,148.98704205206536,131
147525,-22437.50354935415,2779.3485231759805,-19658.15502617817,147.58428089614114,131
147540,-22550.145806332876,2770.057578406931,-19780.088227925946,147.0909288061992,131
147555,-22774.464769874117,2774.600449956202,-19999.864319917917,147.3321567145425,131
147570,-22692.700135617997,2778.42527308266,-19914.274862535338,147.5352560257538,131
147585,-22788.313819140283,2748.009108590908,-20040.304710549375,145.92014812305567,131
147600,-22623.83437963156,2776.9435808376543,-19846.890798793906,147.4565777014396,131
147615,-22620.86367083431,2757.624111505425,-19863.239559328886,146.43070780246273,131
147630,-22626.49688589829,2757.9382613092907,-19868.558624589,146.44738925587188,131
147645,-22488.35587468231,2789.58892791706,-19698.766946765252,148.12804960927494,131
147660,-22783.000643126274,2776.3487129230502,-20006.651930203225,147.42499002804317,131
147675,-22629.165320710425,2782.978000664366,-19846.187320046058,147.77700729251984,131
147690,-22588.79859713817,2774.1213179087617,-19814.67727922941,147.3067146521001,131
147705,-22877.727136130896,2804.8866326932857,-20072.840503437612,148.94036254517866,131
147720,-22774.745834855654,2800.0573002663987,-19974.688534589255,148.68392347412032,131
147735,-22779.16203805759,2784.2793496108534,-19994.882688446738,147.84610933095107,131
147750,-22598.566987347658,2739.894924838679,-19858.67206250898,145.48928241328727,131
147765,-22836.352506907075,2783.702051156188,-20052.650455750885,147.81545460140427,131
147780,-22884.794169136992,2769.465942437329,-20115.328226699665,147.05951275009906,131
147795,-22661.167117542616,2735.9161160530703,-19925.251001489545,145.2780064151349,131
147810,-22675.89399871588,2734.929766793515,-19940.964231922368,145.225630959171,131
147825,-22869.971822526655,2816.4807942761863,-20053.491028250468,149.5560161724721,131
147840,-22636.86796253077,2770.559208780005,-19866.308753750767,147.11756553681016,131
147855,-22677.80355030793,2786.833975838258,-19890.969574469673,147.98176078724956,131
147870,-22499.710163765965,2738.371052535548,-19761.339111230416,145.40836431461784,131
147885,-22588.829990812723,2773.0699499457364,-19815.760040866986,147.25088668252866,131
147900,-22835.003563609323,2804.110691240955,-20030.892872368368,148.89915980996759,131
147915,-22730.48304590382,2793.6459544160953,-19936.837091487723,148.34347899261564,131
147930,-22424.53561784423,2793.945238276295,-19630.590379567937,148.3593710597397,131
147945,-22623.91761287782,2786.282581941785,-19837.635030936035,147.95248159789173,131
147960,-22531.99577361204,2787.635200220886,-19744.360573391154,148.02430605401284,131
147975,-22373.096084698554,2744.6257890150846,-19628.47029568347,145.74049278926933,131
147990,-22638.635820346797,2781.2757183378217,-19857.360102008977,147.6866155654837,131
148005,-22594.46299528581,2765.8830904079305,-19828.57990487788,146.86926218025982,131
148020,-22706.48576183754,2747.0583102097344,-19959.427451627806,145.86966042991725,131
148035,-22594.672526571085,2783.9588623346494,-19810.713664236435,147.82909135576713,131
148050,-22451.047758018918,2818.0702912240986,-19632.97746679482,149.64041896042335,131
148065,-22617.59273807342,2789.4447099121,-19828.148028161322,148.12039158784407,131
148080,-22793.801029779628,2742.269428706345,-20051.531601073282,145.61536931562156,131
148095,-22380.581215419807,2813.999034811138,-19566.582180608668,149.4242339641768,131
148110,-22576.034638338126,2774.8881007881023,-19801.146537550023,147.34743106420433,131
148125,-22760.930121378144,2793.9500941780702,-19966.980027200072,148.3596289096515,131
148140,-22708.54925027203,2769.4294882425784,-19939.11976202945,147.0575770208902,131
148155,-22907.90296850173,2797.6421262147906,-20110.260842286938,148.5556769722249,131
148170,-22816.67171948307,2749.622660501038,-20067.049058982033,146.00582823706776,131
148185,-22856.38923112747,2768.80355875272,-20087.58567237475,147.0243399680765,131
148200,-22722.879407486937,2740.075111240213,-19982.804296246723,145.498850367891,131
148215,-22807.349057164218,2730.1143065405063,-20077.234750623713,144.96992850490952,131
148230,-22834.56272868003,2796.8619802818125,-20037.700748398216,148.5142509777688,131
148245,-22624.7528866457,2823.807025455737,-19800.94586118996,149.9450413527605,131
148260,-22599.083455253538,2760.173674350426,-19838.909780903112,146.5660903915628,131
148275,-22472.941890182614,2774.278556119171,-19698.663334063443,147.31506405053617,131
148290,-22613.024849354464,2759.5868286204986,-19853.438020733964,146.53492869869626,131
148305,-22619.64176921014,2800.425117555845,-19819.216651654293,148.7034546878963,131
148320,-22792.822006241302,2795.2860707143277,-19997.535935526976,148.4305696839925,131
148335,-22657.103579325878,2786.237996848085,-19870.865582477792,147.9501141153909,131
148350,-22664.17655154747,2823.4582417530487,-19840.71830979442,149.9265208284289,131
148365,-22654.001881021366,2771.365690868184,-19882.63619015318,147.16038998939214,131
148380,-22753.870445529392,2783.675561157759,-19970.19488437163,147.8140479741546,131
148395,-22610.840815248885,2781.65444305694,-19829.186372191944,147.70672596720647,131
148410,-22589.517098310578,2786.92723694612,-19802.589861364457,147.9867129814147,131
148425,-22854.929412629295,2802.6607171710457,-20052.26869545825,148.82216573072876,131
148440,-22562.961959120206,2770.859039831642,-19792.102919288565,147.13348665997165,131
148455,-22821.42709992398,2785.4997019798,-20035.927397944182,147.91091042563534,131
148470,-22540.788343194305,2737.4784445589894,-19803.309898635314,145.36096655026978,131
148485,-22703.936515364476,2776.373167974212,-19927.563347390264,147.4262885989528,131
148500,-22830.43352462539,2834.820493689052,-19995.61303093634,150.529859980519,131
148515,-22592.367971521642,2758.3169747020493,-19834.05099681959,146.46749905616142,131
148530,-22702.982503592066,2779.1383320637724,-19923.844171528293,147.57311968196188,131
148545,-22813.849419845297,2760.4799427201274,-20053.36947712517,146.58235333833852,131
148560,-22773.93422341661,2753.434446497808,-20020.4997769188,146.20823527259148,131
148575,-22806.53517162139,2775.2845676199026,-20031.25060400149,147.3684835776918,131
148590,-22880.651681741598,2720.289141272551,-20160.362540469047,144.4482091384229,131
148605,-22623.49125101861,2803.6292352910423,-19819.86201572757,148.87359434757286,131
148620,-23056.138931934678,2790.230242579468,-20265.90868935521,148.1621036195908,131
148635,-22692.90230803653,2794.733119084278,-19898.16918895225,148.4012077784917,131
148650,-22758.194165761335,2778.102866445604,-19980.091299315733,147.5181361319048,131
148665,-22769.6585068774,2783.572651676109,-19986.08585520129,147.80858344830614,131
148680,-22795.657445718127,2789.3705020487114,-20006.286943669416,148.11645112695416,131
148695,-22889.541235308396,2716.253966334399,-20173.287268973996,144.23394007983904,131
148710,-22775.113110643404,2766.043784926576,-20009.069325716828,146.87779510975048,131
148725,-22727.856939907622,2734.9833494433024,-19992.873590464318,145.22847621473053,131
148740,-23005.391838245225,2775.065250205843,-20230.32658803938,147.35683775401327,131
148755,-23002.39092398253,2720.666840403186,-20281.724083579342,144.46826508107455,131
148770,-22946.22085272844,2731.4512144028267,-20214.76963832561,145.04091873295744,131
148785,-22811.620491364592,2775.960307552532,-20035.660183812062,147.40436558068575,131
148800,-22637.63213344096,2785.9213516151212,-19851.710781825837,147.9333001539116,131
148815,-22766.561046008283,2794.2749849330885,-19972.286061075196,148.3768807109457,131
148830,-22921.295353769383,2780.7957877867757,-20140.49956598261,147.66113110224867,131
148845,-22838.423077518237,2825.0801454755633,-20013.342932042673,150.0126444263059,131
148860,-22970.396481572636,2789.936455297525,-20180.460026275112,148.14650342250127,131
148875,-22886.73848879832,2722.2770838826596,-20164.461404915663,144.55376951637805,131
148890,-22934.447790237013,2727.7991340107433,-20206.64865622627,144.84699211528206,131
148905,-22908.000685727777,2807.325152194985,-20100.67553353279,149.06984869781783,131
148920,-22599.957393725053,2728.9539454123033,-19871.00344831275,144.90831296398053,131
148935,-22660.262873294487,2812.0527757697923,-19848.210097524694,149.3208869968356,131
148950,-22680.155172721163,2798.853226784101,-19881.301945937063,148.61998679343807,131
148965,-22667.96068167877,2758.3259365665735,-19909.6347451122,146.46797493398685,131
148980,-22702.259580447368,2748.4141787381013,-19953.845401709266,145.94165747529684,131
148995,-22695.729826547962,2757.2005616749507,-19938.52926487301,146.40821717322606,131
149010,-22666.28211842265,2735.6352188860583,-19930.64689953659,145.26309068720315,131
149025,-22821.288200811367,2759.0759611357084,-20062.212239675657,146.5078014745474,131
149040,-22621.689197917352,2723.590250255611,-19898.09894766174,144.623499063872,131
149055,-22770.112764767822,2777.8033729708727,-19992.30939179695,147.5022329341832,131
149070,-22475.56769150839,2761.8028483114786,-19713.76484319691,146.6526000413932,131
149085,-22834.005952249965,2783.3855845255707,-20050.620367724394,147.79865012376578,131
149100,-22736.095092682575,2752.2431624694427,-19983.85193021313,146.1449777159363,131
149115,-22832.94384361514,2827.3787202013073,-20005.56512341383,150.13469946731868,131
149130,-22967.235474982444,2788.9592387865764,-20178.276236195867,148.09461291836135,131
149145,-22867.196494998178,2820.899738730989,-20046.296756267187,149.79066351311468,131
149160,-22792.78254373232,2769.8305216385183,-20022.9520220938,147.07887202036997,131
149175,-22738.035893643042,2741.8589564844538,-19996.176937158587,145.59357311151456,131
149190,-22696.86761706724,2758.2891617285454,-19938.578455338695,146.46602217851907,131
149205,-22781.253007248146,2743.373292817131,-20037.879714431016,145.67398484715312,131
149220,-22897.35859555783,2759.267829793511,-20138.09076576432,146.51798976063392,131
149235,-22837.850709676524,2745.9011695643744,-20091.94954011215,145.8082158976403,131
149250,-22633.777470705216,2798.7585690357782,-19835.01890166944,148.6149604372251,131
149265,-22883.785669649005,2778.8961474812504,-20104.889522167756,147.56025960444458,131
149280,-23058.839788744663,2817.68833181047,-20241.151456934193,149.62013679540453,131
149295,-22845.00480799559,2742.170625654796,-20102.834182340794,145.61012284250324,131
149310,-22500.54134918745,2739.1115525558057,-19761.429796631644,145.4476850986368,131
149325,-22782.120416066027,2747.221154330857,-20034.89926173517,145.8783075039757,131
149340,-22700.587492567807,2737.161548204266,-19963.425944363542,145.3441392541461,131
149355,-22633.605182749263,2764.857891045497,-19868.747291703767,146.8148237716118,131
149370,-22817.84787231215,2839.4768473190425,-19978.37102499311,150.7771138230472,131
149385,-22589.934685737462,2794.869989609151,-19795.064696128313,148.40847564641862,131
149400,-22989.449459144264,2772.268610473745,-20217.18084867052,147.208335304484,131
149415,-22801.17005256898,2747.7303991595577,-20053.439653409423,145.90534856457575,131
149430,-22843.69986972434,2729.4504231658175,-20114.249446558522,144.93467608887195,131
149445,-22835.650612228827,2785.2155875379685,-20050.435024690858,147.89582385939858,131
149460,-22992.64804498342,2782.9922553940964,-20209.655789589324,147.7777642231527,131
149475,-22863.96570097805,2763.371858750701,-20100.593842227347,146.7359149892885,131
149490,-23017.745908529352,2754.7073698348922,-20263.03853869446,146.2758279022214,131
149505,-22863.675735433542,2797.8949433915577,-20065.780792041984,148.56910164384135,131
149520,-22780.34577949003,2714.04312611574,-20066.302653374292,144.11654376875163,131
149535,-22894.229259282,2803.3554561083856,-20090.873803173614,148.8590565868495,131
149550,-22887.82879731756,2782.4397022832995,-20105.38909503426,147.7484234791496,131
149565,-22976.501743357832,2743.3663589042158,-20233.135384453617,145.67361665419608,131
149580,-22823.17601679075,2832.7550389019825,-19990.420977888767,150.42018368158372,131
149595,-22937.156600940652,2737.6041167141148,-20199.552484226537,145.36763978124034,131
149610,-22835.30709675963,2769.2685643167406,-20066.038532442886,147.04903190980545,131
149625,-22921.571862306693,2755.387515745313,-20166.18434656138,146.3119438640221,131
149640,-22886.935401691502,2804.6270089119125,-20082.30839277959,148.9265764407164,131
149655,-23060.59126300685,2763.7652099558086,-20296.82605305104,146.7568020620184,131
149670,-23160.591551391975,2775.368196535981,-20385.223354855996,147.37292429944316,131
149685,-22978.996401756376,2739.800115952611,-20239.196285803766,145.4842480316125,131
149700,-23028.213184794397,2762.5360599965634,-20265.677124797832,146.69153381252178,131
149715,-22932.750825945725,2788.104205971692,-20144.64661997403,148.04921040691843,131
149730,-22897.243729300346,2791.4047904994723,-20105.838938800873,148.22447248362724,131
149745,-23125.375998895324,2771.493994045715,-20353.88200484961,147.1672029284801,131
149760,-22911.67863479373,2767.3198422608057,-20144.358792532927,146.9455541556147,131
149775,-22889.605296261376,2749.290300797601,-20140.314995463774,145.98817983226297,131
149790,-22814.06201634134,2742.6619917566177,-20071.400024584724,145.63621453708186,131
149805,-22884.074896418024,2765.230710303734,-20118.84418611429,146.83462059150406,131
149820,-22863.40464115118,2743.777664314301,-20119.62697683688,145.6954571008583,131
149835,-22970.126069612365,2755.5833070445988,-20214.542762567766,146.32234044360538,131
