# Angle (degree),  Occurrence
60.25000000,  0.000000000
60.75000000,  0.000000000
61.25000000,  0.000000000
61.75000000,  0.000000000
62.25000000,  0.000000000
62.75000000,  0.000000000
63.25000000,  0.000000000
63.75000000,  0.000000000
64.25000000,  0.000000000
64.75000000,  0.000000000
65.25000000,  0.000000000
65.75000000,  0.000000000
66.25000000,  0.000000000
66.75000000,  0.000000000
67.25000000,  0.000000000
67.75000000,  0.000000000
68.25000000,  0.000000000
68.75000000,  0.000000000
69.25000000,  0.000000000
69.75000000,  0.000000000
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.003169708163
79.75000000,  0.001048704364
80.25000000,  0.000000000
80.75000000,  0.000000000
81.25000000,  0.000000000
81.75000000,  0.001305999274
82.25000000,  0.006188305388
82.75000000,  0.004643291967
83.25000000,  0.02082759649
83.75000000,  0.03797543517
84.25000000,  0.06589275101
84.75000000,  0.06897668813
85.25000000,  0.1013948344
85.75000000,  0.1464408994
86.25000000,  0.2621509329
86.75000000,  0.3392712604
87.25000000,  0.5648888209
87.75000000,  0.7385127662
88.25000000,  0.9607902928
88.75000000,  1.478509223
89.25000000,  1.963329922
89.75000000,  2.869766962
90.25000000,  3.836057232
90.75000000,  5.032781535
91.25000000,  6.554576761
91.75000000,  8.839125437
92.25000000,  11.87573669
92.75000000,  14.95684343
93.25000000,  19.30667502
93.75000000,  24.47088663
94.25000000,  31.08937317
94.75000000,  38.31606082
95.25000000,  48.59712208
95.75000000,  59.45354527
96.25000000,  72.53532667
96.75000000,  88.14478851
97.25000000,  106.1601504
97.75000000,  126.6612789
98.25000000,  150.0617512
98.75000000,  175.5860532
99.25000000,  204.0527857
99.75000000,  234.9565547
100.2500000,  268.7129174
100.7500000,  304.9872483
101.2500000,  342.7445497
101.7500000,  379.2047985
102.2500000,  418.4026250
102.7500000,  457.0755598
103.2500000,  496.7853699
103.7500000,  534.4626967
104.2500000,  566.0173481
104.7500000,  598.9724134
105.2500000,  624.4002625
105.7500000,  647.3169476
106.2500000,  661.9561790
106.7500000,  672.7585232
107.2500000,  678.3954048
107.7500000,  678.8619487
108.2500000,  672.7208061
108.7500000,  656.6758841
109.2500000,  639.0804606
109.7500000,  618.3650009
110.2500000,  589.7576910
110.7500000,  556.2897946
111.2500000,  523.6272847
111.7500000,  483.4139037
112.2500000,  444.1157873
112.7500000,  407.6226717
113.2500000,  368.5471051
113.7500000,  330.8602242
114.2500000,  293.5343108
114.7500000,  258.9046179
115.2500000,  226.4990762
115.7500000,  197.0312832
116.2500000,  169.8331802
116.7500000,  143.9626003
117.2500000,  122.3056192
117.7500000,  101.6176212
118.2500000,  84.49159242
118.7500000,  69.88472413
119.2500000,  57.10479631
119.7500000,  46.22168017
120.2500000,  36.90195124
120.7500000,  29.46143237
121.2500000,  23.45635993
121.7500000,  18.47882511
122.2500000,  14.23149214
122.7500000,  11.02428908
123.2500000,  8.524200335
123.7500000,  6.577730106
124.2500000,  4.942644792
124.7500000,  3.530036304
125.2500000,  2.566265002
125.7500000,  1.835705495
126.2500000,  1.338668096
126.7500000,  1.090635380
127.2500000,  0.7569078471
127.7500000,  0.5176103814
128.2500000,  0.3516984824
128.7500000,  0.2536418981
129.2500000,  0.1409546119
129.7500000,  0.09851062033
130.2500000,  0.09389614083
130.7500000,  0.06138233616
131.2500000,  0.03451386362
131.7500000,  0.03004725096
132.2500000,  0.01474656641
132.7500000,  0.005961193400
133.2500000,  0.01146227480
133.7500000,  0.003251055341
134.2500000,  0.008541080302
134.7500000,  0.003823212173
135.2500000,  0.005533284257
135.7500000,  0.002216046233
136.2500000,  0.000000000
136.7500000,  0.000000000
137.2500000,  0.000000000
137.7500000,  0.000000000
138.2500000,  0.000000000
138.7500000,  0.000000000
139.2500000,  0.000000000
139.7500000,  0.000000000
140.2500000,  0.000000000
140.7500000,  0.000000000
141.2500000,  0.000000000
141.7500000,  0.000000000
142.2500000,  0.000000000
142.7500000,  0.000000000
143.2500000,  0.000000000
143.7500000,  0.000000000
144.2500000,  0.000000000
144.7500000,  0.000000000
145.2500000,  0.000000000
145.7500000,  0.000000000
146.2500000,  0.000000000
146.7500000,  0.000000000
147.2500000,  0.000000000
147.7500000,  0.000000000
148.2500000,  0.000000000
148.7500000,  0.000000000
149.2500000,  0.000000000
149.7500000,  0.000000000
