# Angle (degree),  Occurrence
70.25000000,  0.000000000
70.75000000,  0.000000000
71.25000000,  0.000000000
71.75000000,  0.000000000
72.25000000,  0.000000000
72.75000000,  0.000000000
73.25000000,  0.000000000
73.75000000,  0.000000000
74.25000000,  0.000000000
74.75000000,  0.000000000
75.25000000,  0.000000000
75.75000000,  0.000000000
76.25000000,  0.000000000
76.75000000,  0.000000000
77.25000000,  0.000000000
77.75000000,  0.000000000
78.25000000,  0.000000000
78.75000000,  0.000000000
79.25000000,  0.000000000
79.75000000,  0.000000000
80.25000000,  0.0004780464070
80.75000000,  0.002334245088
81.25000000,  0.003043193983
81.75000000,  0.002581389007
82.25000000,  0.002447829348
82.75000000,  0.0004951465213
83.25000000,  0.01022544308
83.75000000,  0.01045163382
84.25000000,  0.02236925799
84.75000000,  0.02648380846
85.25000000,  0.06044246344
85.75000000,  0.07815451055
86.25000000,  0.1098371501
86.75000000,  0.1580672324
87.25000000,  0.1733328876
87.75000000,  0.3112766135
88.25000000,  0.4489333185
88.75000000,  0.5878792933
89.25000000,  0.8909848146
89.75000000,  1.331959067
90.25000000,  1.714142501
90.75000000,  2.464980783
91.25000000,  3.303622272
91.75000000,  4.342166255
92.25000000,  5.894061004
92.75000000,  7.871916358
93.25000000,  10.19455699
93.75000000,  13.24537992
94.25000000,  16.97084694
94.75000000,  21.91095525
95.25000000,  27.60124372
95.75000000,  34.54356515
96.25000000,  43.18359333
96.75000000,  52.66311855
97.25000000,  64.01069875
97.75000000,  77.10221317
98.25000000,  92.42620878
98.75000000,  109.4849076
99.25000000,  129.0659631
99.75000000,  150.3903219
100.2500000,  173.4244273
100.7500000,  197.7306553
101.2500000,  224.0435135
101.7500000,  250.0621437
102.2500000,  277.7453054
102.7500000,  306.1993779
103.2500000,  332.6229381
103.7500000,  360.3691240
104.2500000,  383.9795925
104.7500000,  405.7576875
105.2500000,  427.3868486
105.7500000,  442.3855815
106.2500000,  455.4728732
106.7500000,  463.7317850
107.2500000,  467.0602433
107.7500000,  466.1611152
108.2500000,  461.8662471
108.7500000,  452.3196530
109.2500000,  439.8006990
109.7500000,  421.9265143
110.2500000,  401.5806161
110.7500000,  378.5067504
111.2500000,  353.6240761
111.7500000,  327.6779180
112.2500000,  300.5702160
112.7500000,  272.7896235
113.2500000,  246.8949108
113.7500000,  220.6488339
114.2500000,  194.7656710
114.7500000,  170.3038449
115.2500000,  146.8147149
115.7500000,  126.4061653
116.2500000,  106.8830530
116.7500000,  89.29408922
117.2500000,  75.50354156
117.7500000,  62.85829519
118.2500000,  51.54834546
118.7500000,  42.00430093
119.2500000,  33.55586940
119.7500000,  26.48790084
120.2500000,  20.66808526
120.7500000,  16.51396374
121.2500000,  13.09056075
121.7500000,  9.655311488
122.2500000,  7.630166904
122.7500000,  5.694763972
123.2500000,  4.267326073
123.7500000,  3.081285056
124.2500000,  2.261704744
124.7500000,  1.704227550
125.2500000,  1.274789024
125.7500000,  0.8865331492
126.2500000,  0.5961183626
126.7500000,  0.3943223377
127.2500000,  0.3156881254
127.7500000,  0.2207463367
128.2500000,  0.1583105821
128.7500000,  0.09058868425
129.2500000,  0.06940028501
129.7500000,  0.04480632260
