#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
760,-23041.82085318098,2780.224697102516,-20261.596156078464,147.63080600726323,90.5
770,-22867.050217039476,2757.842130588815,-20109.20808645066,146.44228468437427,90.7
780,-23120.407966389626,2797.8378831290493,-20322.570083260576,148.56607172595238,91.1
790,-22901.18552948993,2747.410796326403,-20153.774733163526,145.88837755359594,91.3
800,-23152.133138185978,2748.4448001892215,-20403.688337996755,145.9432834839841,91.2
810,-22989.899443648843,2782.9998419007834,-20206.89960174806,147.77816706904431,91.4
820,-22935.359842776146,2720.5174891233123,-20214.842353652835,144.46033448113096,91.7
830,-22826.72589949875,2816.943756065905,-20009.782143432843,149.5805995891427,91.9
840,-22941.291465803486,2779.1014665294942,-20162.189999273993,147.5711621104947,91.4
850,-22858.98611228011,2768.1955714578785,-20090.79054082223,146.9920556514624,91.2
860,-22936.293708977566,2793.041170575151,-20143.252538402416,148.31136478041122,91.2
870,-22874.901216109836,2818.399338122409,-20056.501877987426,149.6578914542338,91.4
880,-22901.327512365475,2767.7194207061602,-20133.608091659313,146.9667718967607,91.2
890,-22951.461540057702,2801.7988408211336,-20149.662699236567,148.7763998254231,91.3
900,-22648.37113337766,2770.7685803558006,-19877.602553021858,147.1286832333481,91.5
910,-22776.132353622073,2744.291750576104,-20031.84060304597,145.72275524307906,91.7
920,-22750.8191289159,2758.815350022607,-19992.003778893293,146.49396294245977,91.7
930,-22899.893787780966,2783.5780050777994,-20116.31578270317,147.80886771561995,91.9
940,-22903.34360385209,2768.904591537088,-20134.439012315,147.02970484070892,92.1
950,-22668.495347246353,2740.9134914025512,-19927.5818558438,145.54336861824518,92.3
960,-22653.349786186474,2788.091888748449,-19865.257897438027,148.04855635848955,92
970,-22977.210074594506,2804.801085673179,-20172.40898892133,148.93581997149997,92.1
980,-22919.486262811,2784.6368371498847,-20134.849425661116,147.8650920317305,91.8
990,-23059.34953917135,2812.336071484746,-20247.013467686607,149.33593008841757,91.8
1000,-23108.5046315261,2779.180852568862,-20329.323778957238,147.57537753415806,91.7
1010,-23002.3388463046,2752.6479456476877,-20249.69090065691,146.16647183003604,91.8
1020,-22973.001488037,2815.3287560116846,-20157.672732025316,149.49484257822382,92
1030,-22958.973905319916,2793.4576160642687,-20165.516289255647,148.33347816688698,92.2
1040,-22954.81283684887,2784.734055433495,-20170.078781415374,147.87025435317275,92.1
1050,-22894.95955501424,2824.79365271695,-20070.16590229729,149.9974315706999,92.3
1060,-22783.996710597043,2820.593437135837,-19963.403273461205,149.77439880205708,92.5
1070,-22975.932413136645,2737.4235809801617,-20238.508832156484,145.35805327697528,92.6
1080,-22836.443190484584,2794.2532137990047,-20042.18997668558,148.3757246568772,92.3
1090,-22971.38960010445,2784.9446040352236,-20186.444996069225,147.881434550158,92.4
1100,-23095.115725503652,2783.9795310892478,-20311.136194414405,147.83018887313818,92.1
1110,-22688.319137402315,2777.085210043689,-19911.233927358626,147.46409825683318,92.1
1120,-22928.107820558274,2755.9675875893927,-20172.140232968883,146.34274586141925,92
1130,-22911.52937530147,2783.7715241123005,-20127.75785118917,147.81914363722834,92
1140,-22869.084335840846,2827.0501680032467,-20042.0341678376,150.11725324224713,92.2
1150,-22799.015088552085,2797.3786370349785,-20001.636451517108,148.54168561388957,92.4
1160,-22742.34898649325,2765.3088662580612,-19977.040120235186,146.83877069726478,92.3
1170,-22776.621299616265,2770.16010275012,-20006.461196866145,147.09637288107422,92.5
1180,-22739.668773197656,2789.5703482747854,-19950.09842492287,148.12706302442544,92.7
1190,-22741.63907719971,2730.610103872043,-20011.028973327666,144.99625549917988,92.8
1200,-23023.953769386077,2813.710908188285,-20210.242861197792,149.40893434986572,92.6
1210,-22895.646833683844,2757.3494893506863,-20138.297344333158,146.41612527965665,92.6
1220,-22970.35804790724,2767.4072966681783,-20202.950751239063,146.95019801215722,92.3
1230,-22618.370715943965,2776.0832266500593,-19842.287489293907,147.4108926234318,92.2
1240,-22600.275867820383,2748.00756272367,-19852.268305096713,145.920066037019,92.2
1250,-23043.740422213363,2752.8298980343898,-20290.910524178973,146.17613355900772,92.1
1260,-22987.64898128365,2829.773286057807,-20157.875695225845,150.26185166757102,92.2
1270,-22983.760879480848,2835.782334326539,-20147.978545154307,150.58093402094124,92.4
1280,-22938.4040301028,2757.6575418501743,-20180.746488252626,146.4324829642853,92.3
1290,-22880.656625210308,2880.3247549019743,-20000.331870308335,152.94615056545982,92.5
1300,-22945.71039281602,2747.2108846684146,-20198.499508147608,145.8777621816694,92.6
1310,-23048.22267754306,2822.7114001809477,-20225.511277362115,149.88686330601215,92.8
1320,-22928.670931815897,2788.812602326405,-20139.858329489492,148.08682647619798,92.6
1330,-23187.427364280913,2804.597834426723,-20382.82952985419,148.92502726637525,92.6
1340,-23125.375423691017,2771.4093238002934,-20353.966099890724,147.162706911813,92.5
1350,-22993.455306157775,2779.5580771927175,-20213.89722896506,147.59540828035048,92.5
1360,-23047.27206500413,2761.035273394562,-20286.236791609568,146.61184157184454,92.4
1370,-23155.708439348382,2798.891385926514,-20356.817053421866,148.62201305590415,92.4
1380,-23051.381351217686,2734.052318028618,-20317.329033189068,145.17903815373097,92.5
1390,-22948.33417611898,2788.3392895121333,-20159.994886606848,148.06169341686746,92.7
1400,-23126.479504439107,2765.38866575329,-20361.090838685817,146.84300807556443,92.6
1410,-23099.4437130929,2753.403852074188,-20346.03986101871,146.206610699073,92.8
1420,-23200.003658518952,2768.580170688905,-20431.42348783005,147.01247799161547,92.9
1430,-22937.471011079702,2827.6917683784663,-20109.779242701235,150.15132242400318,93
1440,-22972.627476728085,2765.683548338012,-20206.943928390072,146.85866643357605,92.9
1450,-22730.167767467414,2700.5286892182194,-20029.639078249194,143.39892291817992,92.9
1460,-23054.232986426403,2806.534984806644,-20247.69800161976,149.02789056092948,93
1470,-22967.53693087239,2773.6984099715864,-20193.838520900805,147.28425810759956,92.8
1480,-22877.966825393843,2784.792181509799,-20093.174643884046,147.87334086610952,92.6
1490,-22908.3537591825,2799.6346396757035,-20108.719119506797,148.6614800637957,92.7
1500,-22947.761099990632,2824.0914211224467,-20123.669678868184,149.96014285212678,92.7
1510,-23009.722365435096,2798.974404052064,-20210.747961383033,148.62642134448635,92.8
1520,-22911.301152894986,2795.457566974117,-20115.84358592087,148.43967618933587,92.8
1530,-22989.54974280388,2831.452226072057,-20158.097516731825,150.35100391048144,92.9
1540,-23258.933765423004,2817.9454619364606,-20440.98830348654,149.63379048598154,93.1
1550,-23100.556718665073,2802.309519956276,-20298.2471987088,148.80351704814638,93.2
1560,-23264.832805699465,2767.677199136713,-20497.155606562752,146.96452991814118,93.1
1570,-23278.02996422458,2782.9982028581144,-20495.031761366467,147.778080035363,93.1
1580,-22940.841632671916,2751.2791702981995,-20189.562462373717,146.09378942839476,93
1590,-23045.303375278105,2791.914448827362,-20253.38892645074,148.25153550116434,92.8
1600,-23153.10954047393,2752.9182671826775,-20400.191273291253,146.1808259885806,92.7
1610,-23153.457211818022,2763.818196375467,-20389.639015442554,146.75961565757052,92.8
1620,-23018.133670346433,2768.971721414907,-20249.161948931527,147.0332694583385,92.8
1630,-23260.04730620145,2818.3345211678716,-20441.71278503358,149.65444965355803,92.9
1640,-23360.55923725362,2751.227890930837,-20609.331346322782,146.09106647785657,92.8
1650,-23333.836202210106,2780.6001784898617,-20553.236023720245,147.65074418704862,93
1660,-23448.16491558039,2802.5068124135105,-20645.65810316688,148.81399333968895,93.1
1670,-23321.356010601914,2766.9932742470623,-20554.36273635485,146.92821329135455,93.2
1680,-23091.721958635768,2763.295962684175,-20328.42599595159,146.73188488428087,93.1
1690,-23096.158413589787,2795.9102567433965,-20300.24815684639,148.4637141584898,93.1
1700,-23058.59696274309,2754.0457278255026,-20304.551234917588,146.24069450338632,93.1
1710,-23152.206144066673,2791.753212031924,-20360.45293203475,148.24297377660537,92.9
1720,-23017.628888799663,2798.1011489806965,-20219.52773981897,148.5800512254919,92.7
1730,-23484.54391981149,2783.6445601602695,-20700.899359651223,147.81240181143573,92.8
1740,-23315.281520898934,2738.486783299893,-20576.79473759904,145.41450965461064,92.8
1750,-23615.83812227266,2693.0107593932844,-20922.827362879376,142.99971847951784,92.9
1760,-23463.173417146347,2723.4915233972583,-20739.68189374909,144.6182566366364,92.9
1770,-23200.193723758304,2766.810595665283,-20433.38312809302,146.91851300119586,93
1780,-23282.743422284955,2772.963673662328,-20509.779748622626,147.24524337844773,93.1
1790,-22970.43539515685,2793.418425076522,-20177.016970080327,148.3313971131091,93.2
1800,-23130.912815592135,2745.6395990282444,-20385.27321656389,145.7943264198881,93.1
1810,-23193.80890504329,2769.5859567052994,-20424.222948337992,147.06588554548185,93.1
1820,-23283.201262901785,2762.4064500019063,-20520.79481289988,146.68465148103337,93.1
1830,-23324.673825610676,2775.4491700743574,-20549.22465553632,147.37722401980324,93
1840,-23325.150581952388,2785.470369995279,-20539.680211957108,147.90935288803013,92.8
1850,-23335.298111304117,2705.0707346419367,-20630.22737666218,143.6401069589964,92.9
1860,-23061.366587861077,2704.629151305754,-20356.737436555322,143.61665874493372,92.9
1870,-23169.89582270966,2758.907879588855,-20410.987943120803,146.4988762915351,93
1880,-23198.549898079684,2804.7937729690416,-20393.75612511064,148.9354316646099,93
1890,-23188.723782205416,2752.3122818373777,-20436.411500368038,146.1486479761169,93.1
1900,-23045.472405174805,2751.335778604616,-20294.13662657019,146.0967953472731,93.2
1910,-23258.989259954775,2758.8841282936446,-20500.10513166113,146.49761509028787,93.3
1920,-23227.356833284284,2797.182996789123,-20430.17383649516,148.531297055291,93.2
1930,-22960.015577305196,2809.0599801355443,-20150.95559716965,149.16196860719626,93.2
1940,-22958.652658789157,2812.005553846667,-20146.64710494249,149.3183794978628,93.2
1950,-23014.712313473137,2774.405548212995,-20240.306765260142,147.32180737066685,93.1
1960,-23245.18956474462,2781.897663308678,-20463.291901435943,147.71964103908493,92.9
1970,-22906.554791477945,2789.6040760345513,-20116.950715443396,148.12885397907894,92.9
1980,-23110.95856781036,2785.8996338932893,-20325.058933917073,147.9321469360505,93
1990,-23285.92528829607,2778.0071650966306,-20507.91812319944,147.513054360169,93.1
2000,-23297.24860078447,2770.6952959241903,-20526.55330486028,147.1247918069761,93
2010,-23381.4316591456,2712.807194577541,-20668.62446456806,144.05091541527923,93.1
2020,-23402.277444162333,2773.7452000755175,-20628.532244086815,147.28674267683732,93.2
2030,-23276.449524432013,2804.34432970557,-20472.105194726442,148.9115660859356,93.3
2040,-23297.68656922577,2793.141954134829,-20504.54461509094,148.31671641913417,93.2
2050,-23200.614877007378,2758.8728462120002,-20441.742030795376,146.49701600820347,93.2
2060,-23510.15590261949,2750.916070176039,-20759.23983244345,146.07450869768556,93.2
2070,-23203.589372015835,2765.4006395937304,-20438.188732422102,146.84364389025848,93.1
2080,-23233.290613382254,2763.7823004241745,-20469.50831295808,146.75770957126488,92.9
2090,-23094.224696985606,2747.393952996987,-20346.83074398862,145.88748316750545,93
2100,-23183.882125486984,2827.9906272860094,-20355.891498200974,150.16719192600746,93
2110,-23005.93303377513,2786.805512150563,-20219.127521624567,147.980249356479,93.1
2120,-23001.269685064122,2777.4010848025628,-20223.868600261558,147.48087130589587,93
2130,-23295.681324058154,2764.314659964891,-20531.366664093264,146.7859780303443,93.1
2140,-23270.90598978463,2792.7602821136707,-20478.14570767096,148.29644951474592,93.2
2150,-23260.913740722754,2799.62328768561,-20461.290453037145,148.66087726955067,93.3
2160,-23352.16421373161,2792.4738999300134,-20559.690313801595,148.28124253070482,93.3
2170,-23389.978532838184,2730.1123063628993,-20659.866226475286,144.96982229484937,93.2
2180,-23209.73342048026,2752.8224506449446,-20456.910969835317,146.17573810028543,93.3
2190,-23090.48734100502,2757.747655475545,-20332.739685529476,146.43726802614003,93.2
2200,-23186.55742522863,2759.0797471159294,-20427.4776781127,146.5080025112881,93
2210,-23219.001696681255,2771.848441186268,-20447.153255494988,147.1860241831439,93.1
2220,-23267.594245111657,2764.797723957866,-20502.796521153792,146.81162888033148,93.1
2230,-23076.361044804755,2716.6924308440034,-20359.668613960752,144.25722268322932,93.1
2240,-23136.85138206699,2691.8234851696257,-20445.027896897365,142.93667384475395,93
2250,-23021.72888028162,2778.6296338042926,-20243.099246477326,147.5461076443594,93.1
2260,-22997.48450118795,2843.0263096126982,-20154.458191575253,150.96559138741486,93.2
2270,-22985.85127462214,2759.7654104354433,-20226.085864186694,146.5444114492473,93.3
2280,-23160.194396477207,2739.2901614659304,-20420.904235011276,145.45716928795048,93.2
2290,-22766.63228691384,2806.516562865236,-19960.115724048603,149.02691235004562,93.2
2300,-23005.45635492797,2749.41451827113,-20256.04183665684,145.99477581918316,93.2
2310,-23007.46571058483,2822.5704379946765,-20184.895272590154,149.87937816957788,93.1
2320,-22909.40220075549,2773.976579089831,-20135.425621665658,147.29902897528356,92.9
2330,-23001.13798160787,2812.61829575819,-20188.51968584968,149.35091628611835,93
2340,-23034.774294423783,2849.3472340082353,-20185.427060415546,151.30123446122707,93
2350,-23002.918074437417,2766.636452015584,-20236.281622421833,146.90926591861546,93.1
2360,-23054.589687847474,2821.4872548459944,-20233.10243300148,149.82186080363974,93.1
2370,-23067.080742052465,2786.0539744329644,-20281.0267676195,147.940342467259,93.1
2380,-22829.081268598646,2732.1844519591154,-20096.89681663953,145.07985387785507,93.2
2390,-23116.06187506231,2801.731029480068,-20314.33084558224,148.7727990218807,93.3
2400,-23126.261164523254,2737.5837087728896,-20388.677455750363,145.36655611314146,93.3
2410,-23220.174155361892,2768.9513988955086,-20451.222756466384,147.0321903261655,93.2
2420,-23045.403040936028,2735.2444566996373,-20310.15858423639,145.24234109217994,93.2
2430,-22902.900042009802,2779.8260196775473,-20123.074022332254,147.60963611058315,93.1
2440,-23059.178806284006,2788.4005931641204,-20270.778213119884,148.06494866007262,92.9
2450,-23105.3280843127,2815.038807853174,-20290.289276459524,149.4794462397963,93
2460,-23049.071525771622,2739.025145879358,-20310.046379892265,145.443096876936,93
2470,-22889.53338586091,2760.0251789785652,-20129.508206882343,146.55820524060397,93.1
2480,-23232.332821128133,2747.779601656153,-20484.55321947198,145.90796123262285,93
2490,-23055.069551277964,2766.955376135404,-20288.11417514256,146.9262008897037,93.1
2500,-22991.337219466164,2790.2286516873646,-20201.1085677788,148.16201914271966,93.2
2510,-22992.91226746922,2788.106149697054,-20204.806117772165,148.04931361934663,93.3
2520,-22877.541944449506,2798.188227716618,-20079.353716732887,148.58467513376218,93.2
2530,-23224.113431390724,2781.309688032557,-20442.803743358167,147.68841936696018,93.2
2540,-23059.47038798411,2797.1931632956685,-20262.27722468844,148.53183689998667,93.3
2550,-22882.52275691065,2752.495397394078,-20130.02735951657,146.1583714697814,93.2
2560,-23226.895154668193,2743.0993558263044,-20483.79579884189,145.65943870676628,93
2570,-23158.226775142364,2779.0366934711064,-20379.19008167126,147.5677226407183,93.1
2580,-22792.369774611783,2730.6037968644896,-20061.765977747295,144.9959205950948,93.1
2590,-22945.265854165584,2752.0379358464497,-20193.227918319135,146.13408011769604,93.2
2600,-22957.46640023426,2802.220672688368,-20155.245727545895,148.7987992302713,93.1
2610,-22969.909713832705,2796.2612713526073,-20173.6484424801,148.48235314465958,93.2
2620,-23208.765956093906,2789.949986139,-20418.815969954907,148.14722191444008,93.3
2630,-22923.94363980455,2757.137814409166,-20166.805825395386,146.40488527367413,93.4
2640,-23061.231952844435,2827.564606651689,-20233.667346192746,150.1445700963093,93.3
2650,-23038.80658961492,2792.843751956774,-20245.962837658146,148.3008817896723,93.3
2660,-23022.396314286743,2799.830782689639,-20222.565531597105,148.67189531953747,93.3
2670,-23091.81571512141,2752.29866840832,-20339.517046713092,146.14792509875147,93.2
2680,-23266.76001108979,2806.7538808116337,-20460.006130278158,149.03951400765382,93.1
2690,-23014.532655829098,2803.9145818621323,-20210.618073966965,148.88874634026084,93.2
2700,-22907.640184639415,2722.7815062706813,-20184.858678368735,144.58055450386104,93.1
2710,-23221.40838034854,2709.8034680948126,-20511.60491225373,143.89141659414705,93.2
2720,-23083.595532114326,2817.7539121128857,-20265.84162000144,149.62361913009278,93.2
2730,-23172.302390348283,2773.6927940368373,-20398.609596311446,147.28395989969772,93.3
2740,-23254.64192145251,2761.524106911519,-20493.11781454099,146.63779878537008,93.3
2750,-23004.999171514995,2770.6213260102563,-20234.37784550474,147.1208639812771,93.4
2760,-23261.98446432469,2812.3945257339687,-20449.58993859072,149.3390340274396,93.4
2770,-23189.523002696485,2727.2924221688013,-20462.230580527685,144.82008555707574,93.4
2780,-23165.387206415646,2741.4079123433685,-20423.979294072276,145.56962252573538,93.4
2790,-23193.21197571227,2741.7244393150286,-20451.487536397242,145.58643020750222,93.3
2800,-23142.320115430455,2794.1156243600244,-20348.20449107043,148.36841861438504,93.2
2810,-22955.862970981994,2791.953953427354,-20163.90901755464,148.2536332078511,93.2
2820,-23032.85583141372,2786.9470041780396,-20245.90882723568,147.98776262764792,93.2
2830,-22776.1653201227,2793.8726320551514,-19982.29268806755,148.35551564655677,93.3
2840,-22898.462238306165,2783.0908410303027,-20115.371397275863,147.7829991514479,93.2
2850,-22806.901984510812,2753.614327130811,-20053.287657380002,146.21778699079002,93.3
2860,-22808.624421411194,2816.1248280064383,-19992.499593404755,149.53711425157016,93.4
2870,-22998.194129352807,2769.8619012540958,-20228.332228098712,147.08053828782838,93.4
2880,-23134.518642312905,2775.4435940376943,-20359.075048275212,147.37692793050238,93.4
2890,-22904.74847282996,2767.542259537692,-20137.20621329227,146.95736458298444,93.4
2900,-23132.572601118794,2788.9338930490967,-20343.6387080697,148.09326705172802,93.4
2910,-23025.785664948577,2789.7823515498458,-20236.00331339873,148.13832046502225,93.4
2920,-23103.97020785534,2755.6248617375486,-20348.34534611779,146.32454701087312,93.2
2930,-23038.776700945047,2731.023261602125,-20307.753439342923,145.01819430461663,93.3
2940,-23245.118574936525,2748.3537769716095,-20496.764797964915,145.9384501224952,93.3
2950,-22944.4874768015,2725.341505745186,-20219.145971056314,144.71649128127086,93.3
2960,-22969.714498684334,2782.100358640494,-20187.61414004384,147.7304042249674,93.3
2970,-23071.496256064478,2756.87024815135,-20314.626007913128,146.39067742121426,93.3
2980,-22802.41229255323,2801.816707400929,-20000.5955851523,148.7773485464306,93.4
2990,-22922.879667141155,2768.222959066346,-20154.65670807481,146.99350994208748,93.5
3000,-22843.138724264354,2815.087518665183,-20028.05120559917,149.4820327992372,93.4
3010,-22995.609117196145,2812.085078214949,-20183.524038981195,149.32260226683496,93.4
3020,-22648.680716514325,2822.10945940358,-19826.571257110747,149.85490006137798,93.4
3030,-22795.342864081103,2809.6547314999316,-19985.68813258117,149.19355009173955,93.4
3040,-22810.420039929537,2763.5177291093305,-20046.902310820205,146.74366075121898,93.2
3050,-23161.23385165882,2779.546262126233,-20381.687589532587,147.59478089660345,93.3
3060,-23118.084915195897,2761.8883989521937,-20356.196516243705,146.65714280732735,93.3
3070,-22971.61520938191,2749.581922283707,-20222.033287098202,146.00366502491224,93.3
3080,-23213.670939028394,2813.6941977615647,-20399.97674126683,149.4080470209502,93.3
3090,-23248.828746845742,2755.022734968249,-20493.806011877492,146.29257389000887,93.4
3100,-23459.96213377302,2765.633537588242,-20694.32859618478,146.8560108470311,93.4
3110,-23154.264480533966,2771.356815426775,-20382.907665107192,147.1599187006613,93.5
3120,-23126.42236138758,2750.0519305634944,-20376.370430824085,146.0286226124221,93.4
3130,-23073.847825751727,2783.4152253836082,-20290.43260036812,147.80022406265186,93.4
3140,-22867.779489948938,2785.6337706355234,-20082.145719313416,147.918029513429,93.4
3150,-22975.768757652404,2728.7498541285877,-20247.018903523815,144.89747565261305,93.5
3160,-22980.716391223366,2771.470143005791,-20209.246248217576,147.16593643075717,93.3
3170,-23276.1360298706,2790.035681601343,-20486.100348269254,148.1517723704482,93.3
3180,-23008.181684240364,2739.352873307372,-20268.82881093299,145.46049930645867,93.3
3190,-23192.46766966366,2783.4701383635875,-20408.997531300072,147.80313995916305,93.4
3200,-22862.142826520634,2754.70289879527,-20107.439927725365,146.275590488611,93.3
3210,-23012.625595012607,2762.0293139656196,-20250.596281046986,146.66462543886868,93.4
3220,-23097.559582384987,2800.3636662303347,-20297.19591615465,148.70019160318063,93.5
3230,-23016.423351457954,2736.416343523753,-20280.0070079342,145.30456865118757,93.5
3240,-23149.416299996446,2788.727600252988,-20360.68869974346,148.08231283935993,93.5
3250,-22967.52180964657,2767.5728421668496,-20199.94896747972,146.95898853021325,93.5
3260,-23197.015474095548,2771.543054370747,-20425.4724197248,147.16980804717247,93.5
3270,-23173.08915100753,2769.19021595272,-20403.89893505481,147.04487158702946,93.5
3280,-23175.461966310206,2779.4777907869498,-20395.984175523256,147.59114504694807,93.3
3290,-23208.0597982155,2738.805333251703,-20469.2544649638,145.43142475725983,93.3
3300,-23100.502998487224,2760.824240455402,-20339.67875803182,146.60063565638933,93.4
3310,-22863.862541841416,2761.678787706406,-20102.18375413501,146.64601238423742,93.4
3320,-23106.579828082526,2800.438626396667,-20306.14120168586,148.70417201159353,93.3
3330,-23339.47588744355,2759.9351851807974,-20579.54070226275,146.55342654163263,93.4
3340,-23226.809567328368,2766.8350816332504,-20459.97448569512,146.9198132137976,93.5
3350,-23150.825941167946,2747.6150535203533,-20403.210887647594,145.89922367484903,93.5
3360,-23300.680447297083,2761.257484724053,-20539.42296257303,146.62364106334277,93.5
3370,-22979.154296690307,2759.0235863991475,-20220.13071029116,146.50502035956018,93.5
3380,-23169.44265012836,2786.024450988223,-20383.418199140135,147.93877476305587,93.5
