#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1833120,-22826.429957514585,5695.0019330614405,-17131.428024453144,302.4063941547603,82.1
1833300,-22689.4443878468,5657.771957243039,-17031.67243060376,300.4294707271576,82.1
1833480,-22594.265016898717,5482.677569559394,-17111.587447339323,291.13190366071717,82.1
1833660,-22691.085603126092,5543.589602883174,-17147.496000242918,294.3663517916552,82.1
1833840,-22817.188242245174,5598.1038433132535,-17219.084398931922,297.2610751073475,82.1
1834020,-22881.91125225142,5652.599510473697,-17229.31174177772,300.15481217657947,82.1
1834200,-22667.64096251756,5530.644428736179,-17136.996533781377,293.67895897221257,82.1
1834380,-22725.690043515468,5616.809725007682,-17108.880318507785,298.2543633097374,82.1
1834560,-22660.3467352367,5501.862718527133,-17158.484016709568,292.15064110608574,82.1
1834740,-22735.355436599188,5555.136836956955,-17180.218599642234,294.97951355345214,82.1
1834920,-22818.80025116919,5619.809699243368,-17198.99055192582,298.41366288537137,82.1
1835100,-22679.75844187365,5383.010134319124,-17296.748307554528,285.83953149650597,82.1
1835280,-22915.01421018626,5565.980280477506,-17349.033929708752,295.5553038154772,82.1
1835460,-23043.7840222971,5705.254976285801,-17338.5290460113,302.95083397533205,82.1
1835640,-22721.494314924872,5477.734495608251,-17243.75981931662,290.86942487894055,82.1
1835820,-22725.527568198566,5468.990175564776,-17256.53739263379,290.40509873388146,82.1
1836000,-22679.25326958063,5426.19207187445,-17253.061197706178,288.1325059646819,82.1
1836180,-22672.960868816925,5482.315350209442,-17190.64551860748,291.1126696992893,82.1
1836360,-22736.096986455057,5710.206892014278,-17025.89009444078,303.2137822582665,82.1
1836540,-22601.740878199795,5662.1558553652585,-16939.585022834537,300.6622570965153,82.1
1836720,-22650.447744749414,5690.714914863512,-16959.732829885903,302.1787521398586,82.1
1836900,-22601.12649260342,5647.749476960382,-16953.37701564304,299.89727387131984,82.1
1837080,-22597.8439135488,5623.5994101002925,-16974.244503448506,298.61489772402496,82.1
1837260,-22637.172369011503,5509.724832735241,-17127.44753627626,292.5681218437663,82.1
1837440,-22627.307730022614,5515.796328331056,-17111.511401691558,292.890520169849,82.1
1837620,-22861.77958436741,5812.420417823254,-17049.359166544156,308.6413526326142,82.1
1837800,-22683.437254845427,5677.496069082815,-17005.94118576261,301.47682727057594,82.1
1837980,-22668.40065609585,5613.601204177995,-17054.799451917857,298.08398984435837,82.1
1838160,-22668.02033428187,5688.64295718412,-16979.37737709775,302.06873053529534,82.1
1838340,-22695.731773688225,5611.032343602649,-17084.699430085577,297.94758253970645,82.1
1838520,-22793.223644205296,5667.6555877381625,-17125.568056467135,300.9542946155986,82.1
1838700,-22732.065493299786,5634.061204419627,-17098.004288880158,299.17042229340785,82.1
1838880,-22693.00904677849,5652.000409553296,-17041.008637225194,300.12299972924365,82.1
1839060,-22653.77957907223,5716.529991740331,-16937.2495873319,303.5495408428134,82.1
1839240,-22621.360190156003,5697.09418503084,-16924.266005125162,302.517493392507,82.1
1839420,-22604.87223578214,5545.86531157139,-17059.00692421075,294.4871926388821,82.1
1839600,-22617.42458486918,5655.365672191076,-16962.058912678105,300.30169623393954,82.1
1839780,-22653.32985839367,5697.379971038393,-16955.949887355277,302.53266871940946,82.1
1839960,-22622.434189835476,5555.883453589262,-17066.550736246216,295.0191591314951,82.1
1840140,-22780.412336586625,5590.595043406965,-17189.81729317966,296.8623554702377,82.1
1840320,-22808.851607260483,5587.53457945247,-17221.317027808014,296.6998438715064,82.1
1840500,-22865.5722101524,5635.1834064425475,-17230.38880370985,299.23001157384243,82.1
1840680,-22890.93637547805,5631.362443701283,-17259.573931776766,299.0271172502993,82.1
1840860,-22956.030208558645,5672.705488431482,-17283.324720127162,301.2224459309899,82.1
1841040,-22885.900605437957,5666.462650379652,-17219.437955058303,300.8909492665926,82.1
1841220,-22797.37262457992,5549.987345947693,-17247.385278632224,294.7060739609556,82.1
1841400,-22730.59958957274,5482.59050423008,-17248.00908534266,291.12728046434194,82.1
1841580,-22751.11872819427,5584.13667790691,-17166.98205028736,296.5194142305399,82.1
1841760,-22777.135841424242,5701.293501358275,-17075.842340065967,302.7404784104967,82.1
1841940,-22673.687597718614,5533.428540717344,-17140.25905700127,293.82679619422635,82.1
1842120,-22859.333651475084,5650.653596055675,-17208.68005541941,300.05148350884514,82.1
1842300,-22890.491354809055,5703.978592006813,-17186.512762802242,302.88305756859836,82.1
1842480,-22809.428321398053,5555.203331864109,-17254.224989533945,294.9830444539397,82.1
1842660,-22719.60781691091,5498.392303675433,-17221.215513235475,291.96636098575226,82.1
1842840,-22881.229348413675,5567.746987928376,-17313.4823604853,295.64911653688165,82.1
1843020,-22840.49329139688,5507.1291319643415,-17333.364159432538,292.43028931628714,82.1
1843200,-22739.730781768973,5432.536813304162,-17307.19396846481,288.46941373050106,82.1
1843380,-22688.2239036611,5481.788722787381,-17206.43518087372,291.08470561751363,82.1
1843560,-22748.28034430457,5562.184568808323,-17186.095775496247,295.353750331805,82.1
1843740,-22691.113868213986,5532.782171087667,-17158.33169712632,293.7924737635584,82.1
1843920,-22926.3082126698,5757.483822629673,-17168.824390040125,305.72420214611736,82.1
1844100,-22681.2865076749,5581.128577363156,-17100.157930311743,296.3596831453913,82.1
1844280,-22750.63582547754,5611.573913777361,-17139.06191170018,297.97634008634844,82.1
1844460,-22797.63579294164,5609.112131456266,-17188.523661485375,297.8456186706814,82.1
1844640,-22652.560706895572,5603.296696868955,-17049.264010026618,297.53681726470086,82.1
1844820,-22737.370287450845,5611.605540992542,-17125.764746458302,297.97801950142366,82.1
1845000,-22721.747794427443,5592.851572623409,-17128.896221804032,296.9821778814801,82.1
1845180,-22789.938595146697,5664.075999755751,-17125.862595390947,300.76421736768117,82.1
1845360,-22767.99449776995,5706.212683804968,-17061.781813964983,303.00168854587133,82.1
1845540,-22652.517293256475,5565.240303607025,-17087.27698964945,295.5160108108759,82.1
1845720,-22733.417978575628,5666.254348297964,-17067.163630277664,300.87988836052824,82.1
1845900,-22673.419241795622,5679.823216162992,-16993.59602563263,301.6003995125973,82.1
1846080,-22730.16528428957,5634.532850146567,-17095.632434143005,299.1954668298767,82.1
1846260,-22653.22266040792,5628.54577570919,-17024.67688469873,298.87755129386386,82.1
1846440,-22897.94589124259,5902.28979220034,-16995.65609904225,313.41344468275844,82.1
1846620,-22798.06960349792,5760.30687755605,-17037.76272594187,305.8741072507724,82.1
1846800,-22707.963032120635,5557.718582747364,-17150.24444937327,295.11660506707733,82.1
1846980,-22623.076740871475,5472.106508121783,-17150.970232749693,290.57057697298103,82.1
1847160,-22831.798949731805,5493.563324983819,-17338.235624747984,291.7099406981482,82.1
1847340,-22836.617920869365,5444.124331230575,-17392.49358963879,289.08471457754507,82.1
1847520,-23022.40105692917,5632.470266034569,-17389.930790894603,299.0859429646908,82.1
1847700,-23032.797714442,5623.17037785486,-17409.62733658714,298.5921159768294,82.1
1847880,-22890.686037865,5526.970480792664,-17363.715557072337,293.48387118067717,82.1
1848060,-22821.72019712036,5493.674805839371,-17328.04539128099,291.71586036664723,82.1
1848240,-23054.05679807822,5633.539873620284,-17420.516924457937,299.14273946396474,82.1
1848420,-22969.744125652156,5508.5093760695345,-17461.23474958262,292.50358071246416,82.1
1848600,-23293.114823853684,5809.809329934878,-17483.305493918808,308.5027030443566,82.1
1848780,-22850.634953985922,5488.050289509957,-17362.584664475966,291.4171967802192,82.1
1848960,-22935.93607551852,5615.0880580725025,-17320.848017446016,298.16294225388486,82.1
1849140,-22854.36127732761,5519.740733631986,-17334.620543695626,293.09996933214245,82.1
1849320,-22912.726837197202,5587.381991530465,-17325.34484566674,296.69174140484745,82.1
1849500,-22974.12533141396,5589.633019754877,-17384.492311659083,296.8112717116825,82.1
1849680,-23153.19102802078,5699.374713142111,-17453.81631487867,302.63859015261426,82.1
1849860,-23045.832476423806,5562.220579644539,-17483.611896779268,295.3556625185361,82.1
1850040,-23121.98079976093,5594.975844871781,-17527.00495488915,297.09497740611306,82.1
1850220,-22988.446362409857,5547.833809257727,-17440.612553152132,294.5917204852681,82.1
1850400,-23071.500991433233,5592.7575870120745,-17478.74340442116,296.97718721595265,82.1
1850580,-22980.72324909702,5547.60455698671,-17433.11869211031,294.5795471175599,82.1
1850760,-22888.58895410922,5411.3592031260705,-17477.229750983148,287.3448759680829,82.1
1850940,-23084.305446064027,5674.580273063586,-17409.725173000443,301.3219975847163,82.1
1851120,-23070.775279606096,5715.138767213814,-17355.63651239228,303.47566638281,82.1
1851300,-22844.102425162157,5560.09564143163,-17284.006783730525,295.24282763097676,82.1
1851480,-22790.83731363833,5491.5296080155795,-17299.307705622752,291.6019496873768,82.1
1851660,-23005.988302729733,5701.541222134199,-17304.447080595535,302.7536324616252,82.1
1851840,-23017.25368622417,5687.1568756573315,-17330.096810566836,301.98981913873774,82.1
1852020,-22795.908802771883,5368.658556485498,-17427.250246286385,285.0774581988829,82.1
1852200,-22826.85885739082,5484.327459602458,-17342.531397788363,291.21951334101914,82.1
1852380,-22805.301794812287,5531.611895472056,-17273.689899340232,293.7303317602292,82.1
1852560,-22971.485202601223,5710.075280031362,-17261.40992256986,303.2067936205718,82.1
1852740,-22758.59499503729,5746.011840194405,-17012.583154842883,305.11503626999774,82.1
1852920,-22561.084465611493,5527.462589711103,-17033.62187590039,293.5100023190518,82.1
1853100,-22723.98488996434,5585.998297801551,-17137.98659216279,296.6182668325658,82.1
1853280,-22882.96386341912,5660.365118472345,-17222.598744946776,300.56716840417926,82.1
1853460,-22961.154246256745,5737.5638530488095,-17223.590393207935,304.6664454950352,82.1
1853640,-23073.491419954924,5804.049964237717,-17269.441455717206,308.19687891408097,82.1
1853820,-22811.746217089443,5486.036979874839,-17325.709237214603,291.3102894052561,82.1
1854000,-22816.102979173214,5720.311091515874,-17095.79188765734,303.75031843033685,82.1
1854180,-22802.17245304893,5741.888461697039,-17060.28399135189,304.89608357467296,82.1
1854360,-22772.684423246916,5679.797966586893,-17092.886456660024,301.5990587521635,82.1
1854540,-22730.740452315993,5658.0676300410805,-17072.67282227491,300.4451710457451,82.1
1854720,-22880.312865005777,5885.106056173033,-16995.206808832743,312.5009828941227,82.1
1854900,-22658.43648881701,5674.213109410866,-16984.223379406143,301.3025010792561,82.1
1855080,-22596.72497813779,5672.481003965764,-16924.243974172026,301.2105257352429,82.1
1855260,-22501.502620302985,5579.582521047351,-16921.920099255633,296.27758706867024,82.1
1855440,-22545.761550688883,5603.992408084633,-16941.76914260425,297.5737597491072,82.1
1855620,-22767.027786316045,5842.0976967123515,-16924.930089603695,310.2172254773759,82.1
1855800,-22718.832288889244,5758.628824562036,-16960.203464327205,305.78500210891565,82.1
1855980,-22614.29737345944,5666.551636700873,-16947.745736758567,300.8956744682424,82.1
1856160,-22651.841816492466,5680.877023413846,-16970.96479307862,301.6563570091197,82.1
1856340,-22657.593236526707,5682.9483739758825,-16974.644862550824,301.76634637556043,82.1
1856520,-22610.92434244913,5607.90190380166,-17003.02243864747,297.78135520151363,82.1
1856700,-22745.02891187099,5661.793500918434,-17083.23541095256,300.643015961401,82.1
1856880,-22944.099756180512,5869.187767304339,-17074.911988876174,311.6557167476883,82.1
1857060,-22777.867357438983,5672.4319108224245,-17105.43544661656,301.2079188738881,82.1
1857240,-22773.90275433063,5617.2381975792105,-17156.66455675142,298.2771153380727,82.1
1857420,-22704.910085783995,5592.462188787418,-17112.44789699658,296.96150147729827,82.1
1857600,-22748.441043161685,5784.695236607106,-16963.74580655458,307.1691367883686,82.1
1857780,-22681.221250463102,5706.392781280589,-16974.828469182514,303.0112517784811,82.1
1857960,-22832.37145846334,5727.136383187708,-17105.235075275632,304.1127435651821,82.1
1858140,-22613.693803075817,5568.957391114926,-17044.73641196089,295.71338932685086,82.1
1858320,-22675.65019731369,5620.2137347345615,-17055.436462579128,298.43511729705347,82.1
1858500,-22477.92362241316,5482.135095429445,-16995.788526983713,291.10309811376766,82.1
1858680,-22751.169959029095,5680.892257123389,-17070.277701905707,301.65716592388867,82.1
1858860,-22667.78366701491,5598.439470097071,-17069.344196917842,297.2788969951483,82.1
1859040,-22804.177245720493,5731.878488822712,-17072.29875689778,304.364550866152,82.1
1859220,-22815.939881470185,5714.3085978506415,-17101.631283619543,303.4315841284744,82.1
1859400,-22683.62045109825,5556.636590703415,-17126.983860394834,295.05915094917526,82.1
1859580,-22667.377783512187,5464.73663713526,-17202.641146376925,290.1792345052143,82.1
1859760,-22894.64203863722,5680.838017264972,-17213.80402137225,301.65428577034413,82.1
1859940,-22868.453150081623,5588.99066780518,-17279.46248227644,296.77716262108527,82.1
1860120,-22831.66959417815,5560.191295490101,-17271.47829868805,295.247906891572,82.1
1860300,-22898.840461270607,5627.512504720475,-17271.327956550133,298.82268427932115,82.1
1860480,-22783.96887869679,5596.570815561764,-17187.398063135024,297.1796708514902,82.1
1860660,-22834.94531138157,5688.1793167734495,-17146.76599460812,302.0441110836387,82.1
1860840,-22837.433800961197,5666.348977212411,-17171.084823748784,300.8849131856533,82.1
1861020,-22579.199449849824,5488.009744625729,-17091.189705224097,291.4150438341122,82.1
1861200,-22703.880053493296,5608.044406837448,-17095.835646655847,297.78892215754195,82.1
1861380,-22776.275855403685,5636.614199531291,-17139.661655872394,299.30598713694746,82.1
1861560,-22830.751986082963,5568.551683733287,-17262.200302349676,295.69184613726014,82.1
1861740,-22897.392787919685,5619.458605484627,-17277.93418243506,298.39501969633665,82.1
1861920,-23005.06088369481,5717.372874659958,-17287.68800903485,303.5942981909961,82.1
1862100,-22922.205157517732,5607.67653454438,-17314.528622973354,297.76938802305637,82.1
1862280,-22801.961913911073,5465.518595500145,-17336.44331841093,290.22075674037484,82.1
1862460,-22928.977911058624,5569.930314941816,-17359.04759611681,295.7650518881169,82.1
1862640,-22843.114055194543,5640.258970247721,-17202.855084946823,299.49952560854615,82.1
1862820,-22751.05073843713,5568.531316700392,-17182.51942173674,295.6907646414064,82.1
1863000,-22812.673572773594,5586.495805346031,-17226.17776742756,296.64468463968143,82.1
1863180,-22884.47473631552,5655.359679432661,-17229.115056882856,300.3013780165826,82.1
1863360,-22799.335826774244,5552.085078018282,-17247.250748755963,294.8174641937994,82.1
1863540,-22830.119555172016,5634.021102264573,-17196.09845290744,299.16829285635936,82.1
1863720,-22682.30861805979,5437.590198696726,-17244.718419363064,288.73775008451844,82.1
1863900,-22659.235787590616,5535.715118264177,-17123.52066932644,293.948214181265,82.1
1864080,-22865.69922371788,5753.785337706029,-17111.913886011847,305.5278114332184,82.1
1864260,-22789.350392280496,5793.312055352352,-16996.038336928144,307.62669257438284,82.1
1864440,-22678.763416200614,5623.375439222478,-17055.387976978134,298.6030047999572,82.1
1864620,-22634.485038481886,5647.737567160941,-16986.747471320945,299.896641457223,82.1
1864800,-22656.4825077845,5654.952595918236,-17001.529911866266,300.27976175390796,82.1
1864980,-22951.129103733838,5744.935927493789,-17206.19317624005,305.05790496713905,82.1
1865160,-22610.620636331718,5412.449377585758,-17198.17125874596,287.40276457483475,82.1
1865340,-22930.35384342092,5708.984259139402,-17221.369584281518,303.14886006800003,82.1
1865520,-22892.805957971563,5720.389862562331,-17172.416095409233,303.75450119768317,82.1
1865700,-22887.955664682653,5751.839938295723,-17136.11572638693,305.4245101125558,82.1
1865880,-22751.33673436343,5573.406681651496,-17177.930052711934,295.9496480539814,82.1
1866060,-22726.86399306878,5527.44078019336,-17199.42321287542,293.50884422679894,82.1
1866240,-22626.79493959996,5438.944878045046,-17187.850061554913,288.8096839840634,82.1
1866420,-22757.961080721376,5614.193496199776,-17143.7675845216,298.1154407370356,82.1
1866600,-22710.911891254073,5653.867522871965,-17057.044368382107,300.22214403381344,82.1
1866780,-22743.394708278487,5620.0500107681755,-17123.34469751031,298.4264235029348,82.1
1866960,-22767.132685444943,5662.244147291869,-17104.888538153074,300.6669454255928,82.1
1867140,-22719.897687448247,5573.432525657741,-17146.465161790504,295.95102037884294,82.1
1867320,-22940.578119843398,5758.045799928947,-17182.53231991445,305.75404331749326,82.1
1867500,-22709.61675652946,5556.026454397219,-17153.59030213224,295.02675251938217,82.1
1867680,-22795.808168306394,5653.832800390286,-17141.975367916108,300.22030025911346,82.1
1867860,-22817.575170935626,5707.484095030237,-17110.091075905388,303.06920088188815,82.1
1868040,-22802.4363875094,5670.113274764198,-17132.3231127452,301.0847985698097,82.1
1868220,-22638.82401162319,5475.343277286116,-17163.480734337074,290.74245043381603,82.1
1868400,-22802.64299611935,5684.49235068057,-17118.150645438778,301.8483320242769,82.1
1868580,-22778.228989219264,5744.89182373717,-17033.337165482095,305.05556304378865,82.1
1868760,-22718.738843543993,5763.613572516559,-16955.125271027435,306.0496937933813,82.1
1868940,-22636.194006917474,5719.625061071572,-16916.568945845902,303.71388999793595,82.1
1869120,-22793.124342089344,5810.774965321453,-16982.349376767892,308.5539785871492,82.1
1869300,-22812.68930234987,5827.083832600031,-16985.60546974984,309.419984570015,82.1
1869480,-22675.75563170665,5548.774947517008,-17126.980684189642,294.6416952228951,82.1
1869660,-22863.048131193762,5693.886177569673,-17169.16195362409,302.3471471871579,82.1
1869840,-22690.781296537316,5582.677895960682,-17108.103400576634,296.4419524502979,82.1
1870020,-22696.588370250858,5582.761135756834,-17113.827234494023,296.4463725096587,82.1
1870200,-22717.29739396181,5681.521963327654,-17035.775430634156,301.6906035214254,82.1
1870380,-22817.49233986478,5779.315172214918,-17038.17716764986,306.88345367670587,82.1
1870560,-22647.88626627352,5625.622877953789,-17022.26338831973,298.72234450357945,82.1
1870740,-22666.400018369226,5698.088261802165,-16968.311756567062,302.57027918177675,82.1
1870920,-22538.324767190847,5529.764360011202,-17008.560407179644,293.63222704606807,82.1
1871100,-22746.55555862913,5716.96000592555,-17029.59555270358,303.57237473132056,82.1
1871280,-22561.896795632376,5569.986043678104,-16991.910751954274,295.7680111015447,82.1
1871460,-22732.782681909594,5664.807615560343,-17067.975066349252,300.80306639705356,82.1
1871640,-22572.71385264586,5697.924221748571,-16874.78963089729,302.5615686033279,82.1
1871820,-22580.76321614557,5632.206073252112,-16948.557142893456,299.07191424483364,82.1
1872000,-22894.386766042677,5971.222937413875,-16923.1638286288,317.07381637828934,82.1
1872180,-22641.65381768765,5730.147540759357,-16911.506276928292,304.27263697947365,82.1
1872360,-22462.17230837475,5629.266461133472,-16832.905847241276,298.9158199166033,82.1
1872540,-22519.702311643836,5663.142833983389,-16856.55947766045,300.71466597161753,82.1
1872720,-22410.82265176544,5649.925057293079,-16760.89759447236,300.0127978713707,82.1
1872900,-22431.80147239614,5664.33616019198,-16767.46531220416,300.77803196868507,82.1
1873080,-22542.88545719406,5757.663111091755,-16785.222346102306,305.73372241985373,82.1
1873260,-22379.60302134302,5479.341747601126,-16900.261273741893,290.9547704653646,82.1
1873440,-22405.115095816203,5566.115290468795,-16838.99980534741,295.56247288848556,82.1
1873620,-22482.879762762197,5710.023989869967,-16772.85577289223,303.2040700968671,82.1
1873800,-22517.943649251945,5707.7073659913185,-16810.236283260627,303.0810566401572,82.1
1873980,-22582.81447825722,5614.235111165292,-16968.579367091927,298.1176505047956,82.1
1874160,-22543.689508754003,5684.23438167049,-16859.455127083515,301.8346337886909,82.1
1874340,-22370.634601855243,5618.244246183442,-16752.3903556718,298.3305368354358,82.1
1874520,-22339.476664049085,5634.031403361701,-16705.445260687382,299.1688398478573,82.1
1874700,-22524.287966708827,5909.4695183792655,-16614.818448329563,313.7946904014268,82.1
1874880,-22509.569125042384,5807.203505970526,-16702.365619071858,308.3643329721206,82.1
1875060,-22627.50695555059,5796.0639907579525,-16831.442964792637,307.7728212101122,82.1
1875240,-22555.774957957765,5740.256182764644,-16815.518775193123,304.8094090498875,82.1
1875420,-22632.652022214286,5777.723395445771,-16854.928626768517,306.79892982952987,82.1
1875600,-22696.512192852562,5749.9388927413875,-16946.573300111173,305.3235639955978,82.1
1875780,-22727.068607479057,5786.144175723734,-16940.924431755324,307.24607591126255,82.1
1875960,-22708.991933533573,5780.880884540385,-16928.11104899319,306.9665934937232,82.1
1876140,-22553.32837035322,5668.131205053068,-16885.197165300153,300.97955004463773,82.1
1876320,-22543.49253319169,5652.569911319073,-16890.922621872618,300.15324045215783,82.1
1876500,-22735.43012497289,5700.77162236556,-17034.65850260733,302.71276647181304,82.1
1876680,-22636.72089535257,5619.102712640908,-17017.61818271166,298.37612167437993,82.1
1876860,-22532.63843652117,5554.22886438114,-16978.40957214003,294.9312999240503,82.1
1877040,-22531.25690673184,5654.9848689372875,-16876.27203779455,300.281475461372,82.1
1877220,-22774.156360662804,5955.1986335171905,-16818.957727145615,316.2229208005188,82.1
1877400,-22502.271849109937,5580.659035584664,-16921.612813525273,296.3347503292469,82.1
1877580,-22728.35038026907,5766.663317139855,-16961.68706312921,306.2116361922539,82.1
1877760,-22730.43626845203,5929.685282750972,-16800.75098570106,314.86815384895255,82.1
1877940,-22625.735473669658,5756.470060066055,-16869.265413603604,305.6703710350842,82.1
1878120,-22544.051348566485,5611.211157043193,-16932.84019152329,297.9570775896497,82.1
1878300,-22711.611296598625,5704.86691864026,-17006.744377958363,302.9302279922803,82.1
1878480,-22661.28090581394,5606.239717794815,-17055.041188019124,297.6930926016668,82.1
1878660,-22704.33598515406,5583.975423868716,-17120.360561285343,296.5108515903852,82.1
1878840,-22752.755614292677,5721.557962682512,-17031.197651610164,303.8165276815207,82.1
1879020,-22746.031603838812,5850.552319856968,-16895.479283981844,310.666168625974,82.1
1879200,-22916.893532907154,5849.247828516453,-17067.6457043907,310.59689972543146,82.1
1879380,-22726.434329566546,5737.594796309722,-16988.839533256825,304.6680885919237,82.1
1879560,-22697.394557808002,5627.782767661838,-17069.611790146162,298.83703532652567,82.1
1879740,-22701.675613614643,5605.517995128483,-17096.157618486162,297.65476890104816,82.1
1879920,-22757.226334098028,5729.990891258276,-17027.235442839752,304.2643188416882,82.1
1880100,-22697.474092243967,5628.459704731857,-17069.01438751211,298.87298089789164,82.1
1880280,-22719.878531709328,5689.28402697994,-17030.594504729386,302.1027715431183,82.1
1880460,-22761.743265013167,5569.8176527032965,-17191.92561230987,295.75906948781073,82.1
1880640,-22778.51503200835,5519.4079952068005,-17259.10703680155,293.0823008170937,82.1
1880820,-22893.626653653686,5681.891028741546,-17211.73562491214,301.7102010110021,82.1
1881000,-22719.288871104334,5582.86373048376,-17136.425140620573,296.45182032193236,82.1
1881180,-22836.039353127475,5752.456637701059,-17083.582715426415,305.4572570449777,82.1
1881360,-22620.61337948915,5475.611614082345,-17145.001765406807,290.756699202108,82.1
1881540,-22626.824463310782,5487.3042648170085,-17139.520198493774,291.3775826343424,82.1
1881720,-22682.425278202165,5608.809957669976,-17073.61532053219,297.8295731475729,82.1
1881900,-22574.809033164376,5547.445974925698,-17027.36305823868,294.5711263602341,82.1
1882080,-22787.50812855146,5736.568897158333,-17050.939231393128,304.61361302426195,82.1
1882260,-22902.743058263906,5863.2828753647755,-17039.46018289913,311.3421651281619,82.1
1882440,-22792.824254290972,5682.446321650052,-17110.37793264092,301.7396872391254,82.1
1882620,-22714.877798470843,5660.708322182815,-17054.16947628803,300.5853926291688,82.1
1882800,-22783.446743902052,5607.947098541076,-17175.499645360975,297.7837550563938,82.1
1882980,-22725.109573141875,5553.32336104281,-17171.786212099065,294.88321741193556,82.1
1883160,-22813.923386089242,5682.938966702991,-17130.984419386252,301.76584684641057,82.1
1883340,-22767.836299501738,5552.679304897599,-17215.156994604138,294.84901782802046,82.1
1883520,-22752.917590831494,5430.018756324729,-17322.898834506763,288.33570411277367,82.1
1883700,-22764.808053577173,5401.9162116518,-17362.891841925375,286.84345015026355,82.1
1883880,-22797.25589426297,5558.604647663217,-17238.65124659975,295.1636553928436,82.1
1884060,-22737.98959215774,5571.346466164629,-17166.643125993112,295.84024996353503,82.1
1884240,-22883.471134964173,5762.675972384313,-17120.79516257986,305.9999069314129,82.1
1884420,-22522.859296582334,5373.6525114699125,-17149.206785112423,285.34263877953214,82.1
1884600,-22770.986677015084,5705.747323557563,-17065.23935345752,302.97697777034307,82.1
1884780,-22662.889028805104,5642.491967901647,-17020.39706090346,299.61809848641644,82.1
1884960,-22831.378329901665,5779.927510825758,-17051.450819075908,306.91596904956833,82.1
1885140,-22631.898359716375,5497.98444021063,-17133.913919505743,291.9447033074673,82.1
1885320,-22805.335455276872,5717.058452727143,-17088.27700254973,303.5776022874541,82.1
1885500,-22705.380642455508,5571.953756145302,-17133.426886310204,295.8724972525474,82.1
1885680,-22632.481650475296,5522.925047853071,-17109.556602622226,293.2690574189899,82.1
1885860,-22671.20301096179,5688.697101328205,-16982.505909633586,302.0716056063786,82.1
1886040,-22573.604273220815,5641.353303816611,-16932.250969404206,299.5576350653049,82.1
1886220,-22512.081587961,5644.598079427341,-16867.48350853366,299.7299336709622,82.1
1886400,-22400.48761946443,5574.193026612369,-16826.294592852064,295.99140321876877,82.1
1886580,-22542.9760243076,5614.414276463252,-16928.56174784435,298.1271642384783,82.1
1886760,-22870.60362032376,5854.863616528256,-17015.740003795505,310.89509983544855,82.1
1886940,-22698.97643028955,5624.422657769662,-17074.55377251989,298.6586124342422,82.1
1887120,-22882.976197788477,5738.820594878809,-17144.15560290967,304.7331788815486,82.1
1887300,-22622.478375949024,5495.713115011373,-17126.765260937653,291.824095224883,82.1
1887480,-22761.751733048557,5565.536786930635,-17196.21494611792,295.53175416862604,82.1
1887660,-22795.886442988747,5603.82121607917,-17192.065226909577,297.5646693997642,82.1
1887840,-22774.82862775534,5571.8077245548975,-17203.020903200442,295.8647429291589,82.1
1888020,-23078.925642817092,5870.105116118582,-17208.82052669851,311.70442825830025,82.1
1888200,-22723.539081743846,5502.139345850239,-17221.399735893607,292.16533010396284,82.1
1888380,-22682.162393051345,5496.593985576551,-17185.568407474795,291.8708697289945,82.1
1888560,-22819.923596660985,5586.658345757418,-17233.26525090357,296.6533155866573,82.1
1888740,-22838.494156478453,5557.629684191061,-17280.864472287394,295.1118845257723,82.1
1888920,-23014.752042782464,5700.207770845774,-17314.54427193669,302.68282577873845,82.1
1889100,-22952.776811882504,5618.7339669813155,-17334.04284490119,298.3565411638571,82.1
1889280,-22844.564096296308,5434.781564885837,-17409.78253141047,288.58861074563225,82.1
1889460,-23090.770928617203,5740.645003783175,-17350.12592483403,304.83005556828516,82.1
1889640,-23059.13216989905,5661.04927415365,-17398.0828957454,300.60349728607537,82.1
1889820,-23053.03678501732,5685.069388863179,-17367.96739615414,301.8789729332956,82.1
1890000,-22837.854062207858,5418.442293645919,-17419.41176856194,287.720990302855,82.1
1890180,-22856.73475794762,5489.803499589414,-17366.931258358207,291.51029278695563,82.1
1890360,-22879.05933458719,5704.002179635573,-17175.057154951617,302.88431007910555,82.1
1890540,-22979.97070886883,5807.312953968694,-17172.657754900138,308.37014469525303,82.1
1890720,-22855.418716480082,5644.300488122521,-17211.11822835756,299.7141314790613,82.1
1890900,-23008.02489411499,5780.8279237609795,-17227.196970354013,306.96378125967664,82.1
1891080,-22928.491896731255,5548.326696264514,-17380.16520046674,294.6178929403788,82.1
1891260,-22817.35643274366,5439.138942246871,-17378.21749049679,288.8199888542282,82.1
1891440,-22967.70132637708,5584.297764897191,-17383.40356147989,296.5279680003979,82.1
1891620,-23043.508320086752,5689.703910788552,-17353.8044092982,302.1250675054409,82.1
1891800,-22848.4382285224,5568.369602940084,-17280.068625582313,295.6821775898629,82.1
1891980,-22743.45422283058,5540.857316662226,-17202.596906168354,294.22126653381207,82.1
1892160,-22824.729414267247,5574.635274803203,-17250.094139464043,296.0148867368226,82.1
1892340,-23026.698930237297,5807.906973254151,-17218.791956983147,308.40168730617484,82.1
1892520,-22738.757124626383,5591.712597778047,-17147.044526848338,296.9216979588976,82.1
